unit,purpose,duration,partner,isced11,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N_GE1,OUT,UNK,SK	3869703 	3095087 	2777004 	2406400 	2128968 	2689150 
NR,TOTAL,N_GE1,OUT,UNK,UK	: 	: 	: 	: 	52277882 	50710620 
NR,TOTAL,N_GE1,WORLD,ED0-2,AT	2961135 	3204508 	2659309 	2846851 	2972038 	3484448 
NR,TOTAL,N_GE1,WORLD,ED0-2,EA	: 	: 	: 	: 	69186507 e	72615083 e
NR,TOTAL,N_GE1,WORLD,ED0-2,EE	595293 	595882 	366241 	403260 	243658 	244704 
NR,TOTAL,N_GE1,WORLD,ED0-2,ES	48412623 	45621596 	42338174 	40441662 	42625743 	44312402 
NR,TOTAL,N_GE1,WORLD,ED0-2,EU27	: 	: 	80742097 e	: 	72353168 e	81305213 e
NR,TOTAL,N_GE1,WORLD,ED0-2,EU28	: 	: 	80643802 e	: 	73521979 e	82542199 e
NR,TOTAL,N_GE1,WORLD,ED0-2,FI	7108369 	6716421 	7616218 	7385827 	8130794 	8923985 
NR,TOTAL,N_GE1,WORLD,ED0-2,HR	: 	: 	: 	: 	1159849 	1226999 
NR,TOTAL,N_GE1,WORLD,ED0-2,HU	1444242 	1709494 	1831502 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED0-2,LU	: 	: 	: 	: 	: 	187934 
NR,TOTAL,N_GE1,WORLD,ED0-2,LV	: 	417388 	401194 	372674 	404506 	538271 
NR,TOTAL,N_GE1,WORLD,ED0-2,MT	: 	62402 	80730 	59201 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED0-2,NL	7396745 	7633190 	7562529 	8200160 	8553442 	9007074 
NR,TOTAL,N_GE1,WORLD,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,ED0-2,PT	6185500 	5671122 	5516702 	: 	6087155 	6006593 
NR,TOTAL,N_GE1,WORLD,ED0-2,RO	1493781 	1595614 	1543548 	1534470 	1599354 	: 
NR,TOTAL,N_GE1,WORLD,ED0-2,SI	: 	635419 	589278 	406002 	565187 	439011 
NR,TOTAL,N_GE1,WORLD,ED3_4,AT	13108638 	12996177 	11919947 	12792227 	12397367 	12248780 
NR,TOTAL,N_GE1,WORLD,ED3_4,EA	: 	: 	: 	: 	92107515 e	95309443 e
NR,TOTAL,N_GE1,WORLD,ED3_4,EE	1829785 	1975718 	1684957 	1693364 	1215308 	1203097 
NR,TOTAL,N_GE1,WORLD,ED3_4,ES	34378059 	32113541 	29744579 	43707160 	45093430 	46822588 
NR,TOTAL,N_GE1,WORLD,ED3_4,EU27	: 	: 	108824647 e	: 	107535898 e	120037919 e
NR,TOTAL,N_GE1,WORLD,ED3_4,EU28	: 	: 	108692165 e	: 	112660235 e	125124664 e
NR,TOTAL,N_GE1,WORLD,ED3_4,FI	14253245 	14358923 	14032482 	14015985 	14567143 	14638406 
NR,TOTAL,N_GE1,WORLD,ED3_4,HR	: 	: 	: 	: 	5056643 	5012486 
NR,TOTAL,N_GE1,WORLD,ED3_4,HU	5976849 	5897918 	5976406 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED3_4,LU	: 	: 	: 	: 	: 	506991 
NR,TOTAL,N_GE1,WORLD,ED3_4,LV	: 	1931510 	1895410 	2165749 	2258350 	2463932 
NR,TOTAL,N_GE1,WORLD,ED3_4,MT	: 	368938 	305412 	298210 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED3_4,NL	19435389 	13356448 	12984283 	12992254 	13267842 	14515122 
NR,TOTAL,N_GE1,WORLD,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,ED3_4,PT	4350032 	3621725 	3518969 	: 	3306066 	2985415 
NR,TOTAL,N_GE1,WORLD,ED3_4,RO	11478449 	11048384 	10848458 	11414921 	11440487 	: 
NR,TOTAL,N_GE1,WORLD,ED3_4,SI	: 	2173716 	2108317 	2292508 	2249059 	2377318 
NR,TOTAL,N_GE1,WORLD,ED5-8,AT	7014996 	7360469 	7136170 	6831159 	7031823 	6188972 
NR,TOTAL,N_GE1,WORLD,ED5-8,EA	: 	: 	: 	: 	98296494 e	100708865 e
NR,TOTAL,N_GE1,WORLD,ED5-8,EE	2131077 	2021258 	1903115 	1901218 	1440441 	1460058 
NR,TOTAL,N_GE1,WORLD,ED5-8,ES	69917129 	67738167 	64328406 	43784493 	44631562 	46178894 
NR,TOTAL,N_GE1,WORLD,ED5-8,EU27	: 	: 	149676830 e	: 	106388547 e	125536704 e
NR,TOTAL,N_GE1,WORLD,ED5-8,EU28	: 	: 	149494614 e	: 	109356681 e	128060556 e
NR,TOTAL,N_GE1,WORLD,ED5-8,FI	18171950 	17877201 	16424402 	16203346 	16384866 	16429490 
NR,TOTAL,N_GE1,WORLD,ED5-8,HR	: 	: 	: 	: 	2934899 	2497225 
NR,TOTAL,N_GE1,WORLD,ED5-8,HU	4695109 	4392024 	4819135 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED5-8,LU	: 	: 	: 	: 	: 	933413 
NR,TOTAL,N_GE1,WORLD,ED5-8,LV	: 	1970906 	1917343 	2081447 	1739489 	2191368 
NR,TOTAL,N_GE1,WORLD,ED5-8,MT	: 	272569 	213660 	205412 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED5-8,NL	18142300 	21667592 	21144558 	21087101 	21425764 	22743755 
NR,TOTAL,N_GE1,WORLD,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,ED5-8,PT	6938040 	6637503 	6749119 	: 	5547239 	5039199 
NR,TOTAL,N_GE1,WORLD,ED5-8,RO	4930170 	4661262 	4356152 	4437110 	4642351 	: 
NR,TOTAL,N_GE1,WORLD,ED5-8,SI	: 	1763877 	1690674 	1832016 	1822739 	1722695 
NR,TOTAL,N_GE1,WORLD,TOTAL,AT	23084770 	23561154 	21715425 	22470237 	22401228 	21922200 
NR,TOTAL,N_GE1,WORLD,TOTAL,BE	15202217 b	16032559 	13958001 	13031273 	13329740 	12354494 
NR,TOTAL,N_GE1,WORLD,TOTAL,BG	5463567 	3588993 	3070561 	3773793 	3965714 	3576205 
NR,TOTAL,N_GE1,WORLD,TOTAL,CH	: 	20233969 	20145301 	19043147 	19629903 	18751642 
NR,TOTAL,N_GE1,WORLD,TOTAL,CY	2798836 	2635139 	2411952 	2494828 	2405655 	2544810 
NR,TOTAL,N_GE1,WORLD,TOTAL,CZ	35814637 	33066304 	29819355 	32692625 	31280116 	32858426 
NR,TOTAL,N_GE1,WORLD,TOTAL,DE	243577109 	255648078 	247875946 	236909947 	248582018 	247523986 
NR,TOTAL,N_GE1,WORLD,TOTAL,DK	: 	29776251 	33290262 	32318311 	31791759 	29163980 
NR,TOTAL,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	: 	827967377 e	848757826 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EE	4556155 	4592858 	3954312 	3997842 	2899407 	2907860 
NR,TOTAL,N_GE1,WORLD,TOTAL,EL	: 	5558572 	5814973 	6334462 	5584307 	7087033 
NR,TOTAL,N_GE1,WORLD,TOTAL,ES	152707811 	145473304 	136411159 	127933315 	132350735 	137313884 
NR,TOTAL,N_GE1,WORLD,TOTAL,EU27	: 	: 	1152539425 e	: 	1168209266 e	1190000617 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EU28	: 	: 	1158705756 e	: 	1177349129 e	1198712043 e
NR,TOTAL,N_GE1,WORLD,TOTAL,FI	39533564 	38952545 	38073102 	37605157 	39082803 	39991881 
NR,TOTAL,N_GE1,WORLD,TOTAL,FR	220774809 	196010426 	199156667 	226260595 	224950004 	225025136 
NR,TOTAL,N_GE1,WORLD,TOTAL,HR	4899777 	4541268 	6617178 	8173433 	9151390 	8736711 
NR,TOTAL,N_GE1,WORLD,TOTAL,HU	18607991 	18099392 	18080243 	17317243 	16049669 	18493902 
NR,TOTAL,N_GE1,WORLD,TOTAL,IE	14556381 	13720500 	12883167 	11910117 	11668735 	11592111 
NR,TOTAL,N_GE1,WORLD,TOTAL,IT	56421187 	57585572 	50768931 	54992790 	52012122 	64813649 
NR,TOTAL,N_GE1,WORLD,TOTAL,LT	4559806 	4506900 	4523083 	4437832 	4352796 	4222947 
NR,TOTAL,N_GE1,WORLD,TOTAL,LU	: 	1607405 	1726573 	1845310 	1679520 	1628338 
NR,TOTAL,N_GE1,WORLD,TOTAL,LV	: 	4319804 	4213946 	4619870 	4402346 	5193571 
NR,TOTAL,N_GE1,WORLD,TOTAL,MT	807065 	703909 	599802 	562823 	526038 	500973 
NR,TOTAL,N_GE1,WORLD,TOTAL,NL	44974434 	42657229 	41691370 	42279516 	43247048 	46494007 
NR,TOTAL,N_GE1,WORLD,TOTAL,NO	23267737 	21867849 	22518406 	24644141 	19919669 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,PL	57910436 	54886827 	50776806 	48629803 	52493779 	52257940 
NR,TOTAL,N_GE1,WORLD,TOTAL,PT	17473572 	15930350 	15784790 	14655770 	14940460 	14031206 
NR,TOTAL,N_GE1,WORLD,TOTAL,RO	17902401 	17305260 	16748158 	17386501 	17682191 	16823939 
NR,TOTAL,N_GE1,WORLD,TOTAL,SE	: 	42377970 	40214993 	38963178 	: 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,SI	4825399 	4573012 	4388269 	4530527 	4636984 	4539023 
NR,TOTAL,N_GE1,WORLD,TOTAL,SK	10969834 	9822863 	8371958 	7338373 	6894459 	7166228 
NR,TOTAL,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	159413526 	161112822 
NR,TOTAL,N_GE1,WORLD,UNK,BE	15202217 b	16032559 	13958001 	13031273 	13329740 	12354494 
NR,TOTAL,N_GE1,WORLD,UNK,BG	5463567 	3588993 	3070561 	3773793 	3965714 	3576205 
NR,TOTAL,N_GE1,WORLD,UNK,CH	: 	20233969 	20145301 	19043147 	19629903 	18751642 
NR,TOTAL,N_GE1,WORLD,UNK,CY	2798836 	2635139 	2411952 	2494828 	2405655 	2544810 
NR,TOTAL,N_GE1,WORLD,UNK,CZ	35814637 	33066304 	29819355 	32692625 	31280116 	32858426 
NR,TOTAL,N_GE1,WORLD,UNK,DE	243577109 	255648078 	247875946 	236909947 	248582018 	247523986 
NR,TOTAL,N_GE1,WORLD,UNK,DK	: 	29776251 	33290262 	32318311 	31791759 	29163980 
NR,TOTAL,N_GE1,WORLD,UNK,EA	: 	: 	: 	: 	568376861 e	580124435 e
NR,TOTAL,N_GE1,WORLD,UNK,EL	: 	5558572 	5814973 	6334462 	5584307 	7087033 
NR,TOTAL,N_GE1,WORLD,UNK,EU27	: 	: 	813295851 e	: 	881931652 e	863120782 e
NR,TOTAL,N_GE1,WORLD,UNK,EU28	: 	: 	819875174 e	: 	881810233 e	862984624 e
NR,TOTAL,N_GE1,WORLD,UNK,FR	220774809 	196010426 	199156667 	226260595 	224950004 	225025136 
NR,TOTAL,N_GE1,WORLD,UNK,HR	4899777 	4541268 	6617178 	8173433 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,HU	6491791 	6099956 	5453200 	17317243 	16049669 	18493902 
NR,TOTAL,N_GE1,WORLD,UNK,IE	14556381 	13720500 	12883167 	11910117 	11668735 	11592111 
NR,TOTAL,N_GE1,WORLD,UNK,IT	56421187 	57585572 	50768931 	54992790 	52012122 	64813649 
NR,TOTAL,N_GE1,WORLD,UNK,LT	4559806 	4506900 	4523083 	4437832 	4352796 	4222947 
NR,TOTAL,N_GE1,WORLD,UNK,LU	: 	1607405 	1726573 	1845310 	1679520 	: 
NR,TOTAL,N_GE1,WORLD,UNK,MT	807065 	: 	: 	: 	526038 	500973 
NR,TOTAL,N_GE1,WORLD,UNK,NL	: 	: 	: 	: 	: 	228056 
NR,TOTAL,N_GE1,WORLD,UNK,NO	23267737 	21867849 	22518406 	24644141 	19919669 	: 
NR,TOTAL,N_GE1,WORLD,UNK,PL	57910436 	54886827 	50776806 	48629803 	52493779 	52257940 
NR,TOTAL,N_GE1,WORLD,UNK,PT	: 	: 	: 	14655770 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,RO	: 	: 	: 	: 	: 	16823939 
NR,TOTAL,N_GE1,WORLD,UNK,SE	: 	42377970 	40214993 	38963178 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,SI	4825399 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,SK	10969834 	9822863 	8371958 	7338373 	6894459 	7166228 
NR,TOTAL,N_GE1,WORLD,UNK,UK	: 	: 	: 	: 	159413526 	161112822 
NR,TOTAL,N_GE4,DOM,ED0-2,AT	460108 	487069 	409874 	452896 	549138 	586153 
NR,TOTAL,N_GE4,DOM,ED0-2,EA	: 	: 	: 	: 	17446228 e	17775986 e
NR,TOTAL,N_GE4,DOM,ED0-2,EE	43644 u	68855 u	52984 	36787 u	24293 u	: u
NR,TOTAL,N_GE4,DOM,ED0-2,ES	12631903 	12711508 	10992171 	10811376 	11827988 	12136023 
NR,TOTAL,N_GE4,DOM,ED0-2,EU27	: 	: 	19186542 e	: 	18248428 e	21073336 e
NR,TOTAL,N_GE4,DOM,ED0-2,EU28	: 	: 	19163184 e	: 	18686438 e	21389711 e
NR,TOTAL,N_GE4,DOM,ED0-2,FI	1078843 	1025105 	1153805 	1159843 	1230940 	1413300 
NR,TOTAL,N_GE4,DOM,ED0-2,HR	: 	: 	: 	: 	433450 	313864 
NR,TOTAL,N_GE4,DOM,ED0-2,HU	382246 	422203 	424169 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED0-2,LV	: 	46517 u	40467 u	52078 u	51179 u	63963 u
NR,TOTAL,N_GE4,DOM,ED0-2,MT	: 	: c	: c	: u	: 	: 
NR,TOTAL,N_GE4,DOM,ED0-2,NL	1600239 	1722209 	1708623 	1870072 	1970834 	2046868 
NR,TOTAL,N_GE4,DOM,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED0-2,PT	1623836 	1400638 	1467290 	: 	1767116 	1510226 
NR,TOTAL,N_GE4,DOM,ED0-2,RO	440224 	436381 	436193 	456486 	457746 	: 
NR,TOTAL,N_GE4,DOM,ED0-2,SI	: 	78980 	61580 	43004 u	73778 	55822 
NR,TOTAL,N_GE4,DOM,ED3_4,AT	1988061 	2006070 	1772404 	1820184 	2066951 	1976993 
NR,TOTAL,N_GE4,DOM,ED3_4,EA	: 	: 	: 	: 	20712534 e	21651557 e
NR,TOTAL,N_GE4,DOM,ED3_4,EE	149085 	130766 	116774 	102859 	70213 	141943 
NR,TOTAL,N_GE4,DOM,ED3_4,ES	7675864 	7307921 	6970412 	12362180 	12771587 	13495215 
NR,TOTAL,N_GE4,DOM,ED3_4,EU27	: 	: 	22433269 e	: 	25237811 e	29445891 e
NR,TOTAL,N_GE4,DOM,ED3_4,EU28	: 	: 	22405959 e	: 	26448195 e	30856894 e
NR,TOTAL,N_GE4,DOM,ED3_4,FI	2073519 	2079515 	2066217 	2151216 	2083536 	2194787 
NR,TOTAL,N_GE4,DOM,ED3_4,HR	: 	: 	: 	: 	1194372 	1389808 
NR,TOTAL,N_GE4,DOM,ED3_4,HU	1441031 	1537382 	1521899 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ED3_4,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED3_4,LV	: 	176770 	138384 	221736 	189652 	198363 
NR,TOTAL,N_GE4,DOM,ED3_4,MT	: 	20364 	17071 	19153 	: 	: 
NR,TOTAL,N_GE4,DOM,ED3_4,NL	3285382 	2696736 	2506042 	2442596 	2646835 	2884666 
NR,TOTAL,N_GE4,DOM,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED3_4,PT	988697 	802393 	881724 	: 	881388 	725621 
NR,TOTAL,N_GE4,DOM,ED3_4,RO	3328627 	3318569 	3416971 	3792608 	3929604 	: 
NR,TOTAL,N_GE4,DOM,ED3_4,SI	: 	184410 	181846 	163860 	189483 	227470 
NR,TOTAL,N_GE4,DOM,ED5-8,AT	924310 	1023534 	992365 	847688 	973663 	904341 
NR,TOTAL,N_GE4,DOM,ED5-8,EA	: 	: 	: 	: 	17630055 e	17907820 e
NR,TOTAL,N_GE4,DOM,ED5-8,EE	120052 	85540 u	107816 	97580 	92120 	93793 u
NR,TOTAL,N_GE4,DOM,ED5-8,ES	14545124 	14194833 	13446959 	9385746 	10019785 	10633831 
NR,TOTAL,N_GE4,DOM,ED5-8,EU27	: 	: 	27844910 e	: 	20011390 e	24238937 e
NR,TOTAL,N_GE4,DOM,ED5-8,EU28	: 	: 	27811012 e	: 	20763076 e	24819325 e
NR,TOTAL,N_GE4,DOM,ED5-8,FI	2401644 	2603224 	2294197 	2130318 	2257037 	2054802 
NR,TOTAL,N_GE4,DOM,ED5-8,HR	: 	: 	: 	: 	742330 	573548 
NR,TOTAL,N_GE4,DOM,ED5-8,HU	1099163 	1070403 	1195150 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ED5-8,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED5-8,LV	: 	80598 u	134773 	201637 	98649 	152111 
NR,TOTAL,N_GE4,DOM,ED5-8,MT	: 	7406 u	9355 u	7451 u	: 	: 
NR,TOTAL,N_GE4,DOM,ED5-8,NL	2032849 	2963195 	2869340 	2663549 	2712764 	2972574 
NR,TOTAL,N_GE4,DOM,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED5-8,PT	1334512 	1341852 	1473573 	: 	1471616 	1142230 
NR,TOTAL,N_GE4,DOM,ED5-8,RO	1909440 	1896183 	1696534 	1750764 	1960894 	: 
NR,TOTAL,N_GE4,DOM,ED5-8,SI	: 	116668 	94250 	125074 	100907 	103107 
NR,TOTAL,N_GE4,DOM,TOTAL,AT	3372479 	3516673 	3174643 	3120767 	3589753 	3467487 
NR,TOTAL,N_GE4,DOM,TOTAL,BE	791475 b	1131879 	921040 	782551 	920335 	1081515 
NR,TOTAL,N_GE4,DOM,TOTAL,BG	1855838 	1308035 	1027569 	1182628 	1433066 	1094040 
NR,TOTAL,N_GE4,DOM,TOTAL,CH	: 	2193772 	2070867 	2369066 	2401548 	2329833 
NR,TOTAL,N_GE4,DOM,TOTAL,CY	217683 	246132 	199914 	310425 	394017 	266671 
NR,TOTAL,N_GE4,DOM,TOTAL,CZ	8209895 	8489339 	7152464 	7802529 	7274188 	7457771 
NR,TOTAL,N_GE4,DOM,TOTAL,DE	48111248 	52479748 	52537662 	50342326 	49080350 	51014221 
NR,TOTAL,N_GE4,DOM,TOTAL,DK	: 	3274981 	3579258 	3469238 	3157981 	3167472 
NR,TOTAL,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	218385270 e	223939994 e
NR,TOTAL,N_GE4,DOM,TOTAL,EE	312781 	285161 	277574 	237226 	186626 	259235 
NR,TOTAL,N_GE4,DOM,TOTAL,EL	: 	3375820 	3455676 	3857100 	3351880 	3697649 
NR,TOTAL,N_GE4,DOM,TOTAL,ES	34852891 	34214263 	31409541 	32559302 	34619359 	36265070 
NR,TOTAL,N_GE4,DOM,TOTAL,EU27	: 	: 	286323510 e	: 	290111194 e	296712361 e
NR,TOTAL,N_GE4,DOM,TOTAL,EU28	: 	: 	288109240 e	: 	292480074 e	298985114 e
NR,TOTAL,N_GE4,DOM,TOTAL,FI	5554006 	5707844 	5514219 	5441377 	5571514 	5662889 
NR,TOTAL,N_GE4,DOM,TOTAL,FR	77714440 	75310157 	76688536 	86384355 	86881886 	86090812 
NR,TOTAL,N_GE4,DOM,TOTAL,HR	1509169 	1338844 	1865800 	1913574 	2370152 	2277220 
NR,TOTAL,N_GE4,DOM,TOTAL,HU	2922440 	3029988 	3141218 	3280628 	3351572 	3746710 
NR,TOTAL,N_GE4,DOM,TOTAL,IE	1189430 	1204903 	1129334 	1100386 	1135329 	1093714 
NR,TOTAL,N_GE4,DOM,TOTAL,IT	20705234 	19888651 	17582741 	18532925 	19364438 	21129494 
NR,TOTAL,N_GE4,DOM,TOTAL,LT	424336 	431243 	453716 	483660 	520854 	432782 
NR,TOTAL,N_GE4,DOM,TOTAL,LU	: 	: u	10077 u	: u	4848 u	: u
NR,TOTAL,N_GE4,DOM,TOTAL,LV	: 	303885 	313623 	475451 	339480 	414437 
NR,TOTAL,N_GE4,DOM,TOTAL,MT	42825 	32565 	32274 	30461 	21649 u	36310 u
NR,TOTAL,N_GE4,DOM,TOTAL,NL	6918470 	7382140 	7084005 	6976218 	7330434 	7966284 
NR,TOTAL,N_GE4,DOM,TOTAL,NO	4088565 	3804793 	3602933 	4122611 	3424170 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,PL	17986336 	17073468 	15633282 	15023608 	17028721 	16388536 
NR,TOTAL,N_GE4,DOM,TOTAL,PT	3947044 	3544883 	3822587 	3324960 	4120120 	3378078 
NR,TOTAL,N_GE4,DOM,TOTAL,RO	5678291 	5651132 	5549697 	5999859 	6348244 	6395393 
NR,TOTAL,N_GE4,DOM,TOTAL,SE	: 	7415205 	7484199 	6753081 	: 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,SI	311778 	380058 	337676 	331938 	364167 	386399 
NR,TOTAL,N_GE4,DOM,TOTAL,SK	1740178 	1816440 	1491361 	1389713 	1316215 	1817225 
NR,TOTAL,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	27602141 	28955484 
NR,TOTAL,N_GE4,DOM,UNK,BE	791475 b	1131879 	921040 	782551 	920335 	1081515 
NR,TOTAL,N_GE4,DOM,UNK,BG	1855838 	1308035 	1027569 	1182628 	1433066 	1094040 
NR,TOTAL,N_GE4,DOM,UNK,CH	: 	2193772 	2070867 	2369066 	2401548 	2329833 
NR,TOTAL,N_GE4,DOM,UNK,CY	217683 	246132 	199914 	310425 	394017 	266671 
NR,TOTAL,N_GE4,DOM,UNK,CZ	8209895 	8489339 	7152464 	7802529 	7274188 	7457771 
NR,TOTAL,N_GE4,DOM,UNK,DE	48111248 	52479748 	52537662 	50342326 	49080350 	51014221 
NR,TOTAL,N_GE4,DOM,UNK,DK	: 	3274981 	3579258 	3469238 	3157981 	3167472 
NR,TOTAL,N_GE4,DOM,UNK,EA	: 	: 	: 	: 	162596452 e	166604632 e
NR,TOTAL,N_GE4,DOM,UNK,EL	: 	3375820 	3455676 	3857100 	3351880 	3697649 
NR,TOTAL,N_GE4,DOM,UNK,EU27	: 	: 	216858788 e	: 	226613564 e	221954197 e
NR,TOTAL,N_GE4,DOM,UNK,EU28	: 	: 	218729084 e	: 	226582365 e	221919183 e
NR,TOTAL,N_GE4,DOM,UNK,FR	77714440 	75310157 	76688536 	86384355 	86881886 	86090812 
NR,TOTAL,N_GE4,DOM,UNK,HR	1509169 	1338844 	1865800 	1913574 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,HU	: 	: 	: 	3280628 	3351572 	3746710 
NR,TOTAL,N_GE4,DOM,UNK,IE	1189430 	1204903 	1129334 	1100386 	1135329 	1093714 
NR,TOTAL,N_GE4,DOM,UNK,IT	20705234 	19888651 	17582741 	18532925 	19364438 	21129494 
NR,TOTAL,N_GE4,DOM,UNK,LT	424336 	431243 	453716 	483660 	520854 	432782 
NR,TOTAL,N_GE4,DOM,UNK,LU	: 	: u	10077 u	: u	4848 u	: 
NR,TOTAL,N_GE4,DOM,UNK,MT	42825 	: 	: 	: 	21649 u	36310 u
NR,TOTAL,N_GE4,DOM,UNK,NL	: 	: 	: 	: 	: 	62176 u
NR,TOTAL,N_GE4,DOM,UNK,NO	4088565 	3804793 	3602933 	4122611 	3424170 	: 
NR,TOTAL,N_GE4,DOM,UNK,PL	17986336 	17073468 	15633282 	15023608 	17028721 	16388536 
NR,TOTAL,N_GE4,DOM,UNK,PT	: 	: 	: 	3324960 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,RO	: 	: 	: 	: 	: 	6395393 
NR,TOTAL,N_GE4,DOM,UNK,SE	: 	7415205 	7484199 	6753081 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,SI	311778 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,SK	1740178 	1816440 	1491361 	1389713 	1316215 	1817225 
NR,TOTAL,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	27602141 	28955484 
NR,TOTAL,N_GE4,OUT,ED0-2,AT	1011876 	1116683 	846660 	958148 	918498 	1141026 
NR,TOTAL,N_GE4,OUT,ED0-2,EA	: 	: 	: 	: 	6153969 e	6904636 e
NR,TOTAL,N_GE4,OUT,ED0-2,EE	71714 	71239 	49216 	46357 	47436 	: u
NR,TOTAL,N_GE4,OUT,ED0-2,ES	2178518 	2004335 	2065064 	1677731 	1499233 	1753088 
NR,TOTAL,N_GE4,OUT,ED0-2,EU27	: 	: 	7971526 e	: 	6344993 e	8031049 e
NR,TOTAL,N_GE4,OUT,ED0-2,EU28	: 	: 	7961821 e	: 	6675877 e	8259218 e
NR,TOTAL,N_GE4,OUT,ED0-2,FI	777199 	814367 	918724 	823618 	733712 	952231 
NR,TOTAL,N_GE4,OUT,ED0-2,HR	: 	: 	: 	: 	326432 u	225247 u
NR,TOTAL,N_GE4,OUT,ED0-2,LU	: 	: 	: 	: 	: 	123490 
NR,TOTAL,N_GE4,OUT,ED0-2,LV	: 	67366 u	68618 u	92985 u	53240 u	72077 u
NR,TOTAL,N_GE4,OUT,ED0-2,MT	: 	28745 	41381 	30766 	: 	: 
NR,TOTAL,N_GE4,OUT,ED0-2,NL	2422377 	2395354 	2334560 	2320304 	2454278 	2424245 
NR,TOTAL,N_GE4,OUT,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,ED0-2,PT	430142 	325153 	339560 	: 	347069 	304664 
NR,TOTAL,N_GE4,OUT,ED0-2,RO	31673 u	53231 	43628 u	35224 u	35822 u	: 
NR,TOTAL,N_GE4,OUT,ED0-2,SI	: 	227109 	254696 	134173 	152987 	157851 
NR,TOTAL,N_GE4,OUT,ED3_4,AT	4017275 	3740210 	3537122 	3748022 	3623636 	3826026 
NR,TOTAL,N_GE4,OUT,ED3_4,EA	: 	: 	: 	: 	12102493 e	13023632 e
NR,TOTAL,N_GE4,OUT,ED3_4,EE	238492 	274291 	290680 	278348 	243519 	225889 
NR,TOTAL,N_GE4,OUT,ED3_4,ES	2127860 	1886499 	1822372 	1892270 	1951106 	2222921 
NR,TOTAL,N_GE4,OUT,ED3_4,EU27	: 	: 	14449168 e	: 	13037698 e	16264073 e
NR,TOTAL,N_GE4,OUT,ED3_4,EU28	: 	: 	14431578 e	: 	13861289 e	17012728 e
NR,TOTAL,N_GE4,OUT,ED3_4,FI	1321312 	1347553 	1292025 	1329391 	1262602 	1325591 
NR,TOTAL,N_GE4,OUT,ED3_4,HR	: 	: 	: 	: 	812136 	737508 
NR,TOTAL,N_GE4,OUT,ED3_4,LU	: 	: 	: 	: 	: 	303891 
NR,TOTAL,N_GE4,OUT,ED3_4,LV	: 	266287 	289120 	328378 	353198 	327980 
NR,TOTAL,N_GE4,OUT,ED3_4,MT	: 	165375 	146382 	142944 	: 	: 
NR,TOTAL,N_GE4,OUT,ED3_4,NL	6736735 	4304838 	3931400 	4050555 	4149129 	4292676 
NR,TOTAL,N_GE4,OUT,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,ED3_4,PT	315365 	196577 	241771 	: 	240648 	176555 
NR,TOTAL,N_GE4,OUT,ED3_4,RO	433007 	416648 	383839 	458813 	372431 	: 
