unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,PERS,N_GE4,DOM,Y_GE65,IT	4368426 	4141785 	4328174 	3369425 b	2396523 	2885331 	3400332 	3663102 	4650954 	4336510 	4429234 	4570091 	4292704 	4335754 	3668559 	3894427 	3459088 	4212469 	4341517 	3854044 	3863221 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,LT	61791 	62521 	66061 	74883 	104587 	61205 	61266 	49248 	54555 	45471 	65920 	77990 	52294 	54156 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,LU	: 	: u	: u	: u	: u	: u	0 	0 	: u	309 	706 	: 	1000 	2000 	2000 	1000 	: 	1000 	1000 	1000 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,LV	: 	80759 	55486 u	72496 u	74837 	87995 	56620 	67396 	68774 	57734 	45284 	45733 	49243 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,MT	: c	: c	: c	: u	: u	: u	1352 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,NL	1829629 	1997918 	1887871 	1824092 	1771065 	1988544 b	1807000 	1784000 	1493000 	1495000 	1554000 	1667000 	1418000 	1413000 	1470000 	1588000 	1166000 	1091000 	1358000 	1136000 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,NO	731211 	437000 	582018 	771161 	624581 	: 	: 	: 	: 	: 	: 	: 	: 	: 	360638 	362112 	312321 	352771 	388601 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,PL	3375637 	3341926 	2675504 	2558605 b	3153318 	1947064 	988000 e	1058000 	1143000 	990000 	1351000 	1197000 	1161000 	1167000 e	1160000 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,PT	910817 	787357 	823192 	757913 	794137 	701869 	615851 	564917 	603897 	461740 	505798 	495293 	550130 	512735 	511075 	570189 	527589 	453206 	445911 	402495 	371023 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,RO	402786 	455378 	441048 	473959 	419026 	468313 	: 	: 	: 	: 	: 	202431 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,SE	: 	1846741 	2307887 	1755570 	: 	: 	1410000 	1253000 	1099000 	975000 	1033000 	949000 	: 	: 	: 	: 	: 	: 	: 	: 	907000 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,SI	69349 	84911 	82713 	60326 	72425 	78555 	68000 	76000 	97000 	71770 	70787 	90090 	80287 	79329 	67154 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,SK	443341 	330344 	254884 	235948 u	93012 bu	255819 	250379 	150356 	243871 	281579 	289174 	270704 	250031 	177726 	218952 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_GE65,UK	: 	: 	: 	: 	6721383 	7103277 	4725018 	5374212 	6663361 	6285502 	6407869 	6207658 	6404155 	5700000 	7300000 	8500000 	9100000 	9800000 	7000000 	6000000 	6700000 	6200000 	: 
NR,PERS,N_GE4,DOM,Y_LT15,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	397182 	504507 	483443 	633649 	: 	: 	: 	: 	: 	: 	: 	490485 	: 
NR,PERS,N_GE4,DOM,Y_LT15,CH	: 	: 	: 	651875 	659721 u	520357 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,CY	: 	: 	: 	: 	: 	: 	77969 	83628 	87715 	80342 	84184 	80395 	70994 	67545 	60859 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,DE	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,DK	: 	: 	: 	: u	: 	: 	14464 	0 	0 	: 	: 	: 	: 	: 	0 	0 	0 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1006021 	945961 	: 	704986 
NR,PERS,N_GE4,DOM,Y_LT15,ES	: 	: 	: 	5818085 	5633391 	5805997 	6099717 	5688951 	5721420 	5415077 	5569232 	5927621 	5944790 	4540960 	4493600 	4350073 	4546816 	4243414 	3577984 	4314833 	3497724 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,FR	: 	: 	: 	: 	: 	: 	0 	: 	0 	: 	: 	: 	: 	: 	0 	: 	0 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,HU	: 	: 	: 	: 	: 	: 	748862 	807141 	810261 	876221 	974056 	900736 	994084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,IE	: 	: 	: 	: 	: 	: 	375000 	395000 	386000 	410000 	400000 	412000 	468000 	474000 	417000 	410000 	477000 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,IT	: 	: 	: 	: 	: 	: 	6814224 	7635244 	7770952 	8153055 	7253435 	7388073 	7411008 	6788844 	6925099 	7404289 	6744757 	6090657 	5415761 	6167532 	6203221 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,LU	: 	: 	: 	: 	: 	: 	0 	0 	: u	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,LV	: 	: 	: 	: 	: 	: 	94545 	24607 	: 	: 	: 	: 	77437 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,NL	: 	: 	: 	1744783 	1912184 	1833180 b	1704000 	1687000 	1993000 	1931000 	1842000 	1857000 	1889000 	2113000 	2033000 	2154000 	1937000 	1737000 	1683000 	1786000 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,PT	: 	: 	: 	: 	: 	: 	662572 	642918 	761779 	589802 	472331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,SE	: 	: 	: 	: 	: 	: 	2452000 	2265000 	2321000 	2066000 	2123000 	2444000 	: 	: 	: 	: 	: 	: 	: 	: 	3196000 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,SK	: 	: 	: 	: 	: 	: 	270870 	243085 	310362 	481373 	403920 	424516 	423450 	599711 	584020 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,DOM,Y_LT15,UK	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,AT	975637 	1052959 	922552 	929370 	898456 	995593 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,BE	1060100 b	1032974 	835908 	898894 	812613 	645080 	744763 	710452 	653519 	706287 	714546 	746773 	935696 	841028 	: 	: 	: 	: 	: 	: 	: 	559331 	: 
NR,PERS,N_GE4,OUT,Y15-24,BG	68217 u	38074 u	57548 u	57420 u	59557 u	47927 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,CH	: 	993012 	890552 	932680 	910805 	634330 	: u	: u	: u	693429 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,CY	75921 	79597 	78000 	89233 	72063 	94633 b	102825 	101066 	95984 	93018 	70380 	67821 	64819 	62123 	60563 	62593 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,CZ	644139 	537064 	587787 	546018 	561974 	544576 	: 	: 	: 	: 	882982 	893133 	918301 	664537 	1260367 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,DE	8078256 	9305361 	8717097 	8711422 	9374529 	7571717 	8348000 	8726006 	8639185 	8971310 	9716045 	9295784 	9499844 	7827000 	10543000 	8171000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,DK	: 	748054 	712200 	896903 	783039 b	761375 	840865 	839391 	650825 	673203 	: 	: 	: 	501425 	626800 	483400 	497300 	572900 	526800 	592700 	590000 	607200 	: 
NR,PERS,N_GE4,OUT,Y15-24,EA	: 	: 	: 	19353237 e	19156927 e	17769120 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,EE	79372 	76767 	83201 	77527 	87263 	78719 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,EL	: 	58510 	78843 	71271 	64056 	63117 	91688 	153997 	115265 	132577 	173663 	124828 	143934 	113507 	84178 	61188 	68194 	77579 	35758 	47505 	43750 	: 	54141 
NR,PERS,N_GE4,OUT,Y15-24,ES	1471443 	1200537 	1227713 b	724503 	771325 	845946 	974308 	922018 	873721 	802365 	854983 	769224 	1004933 	338721 	384056 	361881 	387586 	450524 	256538 	435794 	241562 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,EU27	: 	: 	24858073 e	26868256 e	26774188 e	25351662 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,EU28	: 	: 	25202866 e	27230428 e	27224859 e	25662008 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,FI	496165 	480579 	493999 	544953 	488213 	553674 b	371000 	319000 	354000 	302000 	297000 	296000 	305000 	280000 	220000 	230000 	229000 	232000 	238000 	166000 	227000 	186000 	: 
NR,PERS,N_GE4,OUT,Y15-24,FR	3511725 	1910281 	1547098 	3285531 	2427419 	2544515 	2872461 	2182356 	2384340 	2092929 	2040686 	2219852 	2341971 	1747000 	1504000 	1680000 	1468000 	1644000 	1399000 	1587124 	1568471 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,HR	163992 	126417 u	327872 	345205 	446440 	308541 	276965 	203466 	454003 	281081 	231444 	: 	: 	169634 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,HU	93801 	86401 	75634 	88326 	67546 	74462 	257082 	281608 	262097 	370546 	369744 	426463 	721020 	267324 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,IE	655520 	606022 	456223 	400206 	400100 	383132 	299000 	330000 	473000 	647000 	650000 	492000 	459000 	393000 	422000 	408000 	365000 	: 	: 	243000 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15019 	: 
NR,PERS,N_GE4,OUT,Y15-24,IT	1035962 	1080392 u	1043205 u	1230783 b	1285896 	1344695 	1690360 	2073056 	1838203 	2013946 	2019809 	1796190 	1956385 	1790842 	1420123 	1428833 	1597311 	1379658 	1516685 	1536174 	1300806 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,LT	128345 	116397 	104643 	99732 	76364 	126282 	95419 	107657 	111900 	161467 	116114 	125523 	98061 	84687 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,LU	: 	124242 	105658 	122350 	107994 	119240 	113162 	105266 	98646 	86201 	91875 	94000 	90000 	88000 	89000 	94000 	76000 	68000 	66000 	36000 	40000 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,LV	: 	104837 u	86771 u	163204 	85464 u	126869 	93373 	121546 	103112 	108888 	122660 	104154 	32982 	20408 	20773 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,MT	58686 	62478 	48644 	57550 b	31010 	28176 	23543 	22224 	13701 	11933 	9210 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,NL	2318163 	1814754 	1778114 	1762252 	1897869 	1854526 b	1728000 	1813000 	1647000 	1747000 	1715000 	1523000 	1381000 	1442000 	1593000 	1561000 	1331000 	1353000 	1438000 	1466000 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,NO	699508 	520928 	613652 	720863 	617190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	430780 	413554 	367233 	409227 	417204 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,PL	1087361 	1107716 	1141833 	1220468 b	961731 	1084472 	1267600 e	993000 	946000 	882000 	1006000 	841000 	812000 	861000 e	1360000 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,PT	142057 	107066 	107288 	105823 	101002 	94354 	112927 	119024 	121682 	102534 	139719 	110844 	192888 	144940 	107249 	159489 	155538 	158504 	186682 	79659 	108322 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,RO	114199 	119964 	85920 	139639 	111442 	102947 	: 	: 	: 	: 	: 	69511 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,SE	: 	955680 	939938 	897131 	: 	: 	1169000 	975000 	971000 	1207000 	981000 	922000 	: 	: 	: 	: 	: 	: 	: 	: 	697000 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,SI	217530 	223030 	230363 	196679 	199019 	237104 	270000 	262000 	270000 	245185 	337464 	281791 	302587 	278871 	301318 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,SK	247283 u	: u	: u	: u	135745 bu	312716 	412308 	332335 	373983 	398102 	491364 	366895 	275391 	432435 	380208 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y15-24,UK	: 	: 	: 	: 	4401643 	4234242 	4085030 	3812022 	4152772 	4594774 	4367646 	4474419 	4850646 	5200000 	5000000 	4500000 	5200000 	4300000 	3600000 	3200000 	3100000 	2900000 	: 
NR,PERS,N_GE4,OUT,Y25-34,AT	1008034 	960668 	928710 	907044 	907810 	812159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,BE	1270744 b	854233 	916039 	1019635 	994100 	699701 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,BG	101305 u	105964 	56677 u	69628 u	55710 u	69225 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,CH	: 	1629349 	1652744 	1305578 	1341757 	1228984 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,CY	124082 	128913 	117540 	167518 	162288 	196471 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,CZ	982466 	875411 	850363 	795809 	1011890 	930366 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,DE	12021772 	10297754 	8575600 	8752223 	8787518 	7299540 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,DK	: 	711204 	564197 	675733 	795163 b	688441 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,EA	: 	: 	: 	19669808 e	19283896 e	18713614 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,EE	139646 	143489 	119532 	120211 	110381 	54717 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,EL	: 	110791 	94635 	111988 	94262 	107702 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,ES	1635223 	1750290 	1456466 b	983869 	1074528 	1365225 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,EU27	: 	: 	27904751 e	28181162 e	31609186 e	30370737 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,EU28	: 	: 	28023222 e	28340770 e	31796804 e	30569571 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,FI	647573 	659721 	642719 	663568 	611156 	593087 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,FR	2235092 	1794545 	2031494 	2345629 	2226557 	2369613 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,HR	148916 	121987 	133265 	169521 	189139 	199930 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,HU	597294 	477119 	480266 	470752 	449297 	510195 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,IE	636070 	631634 	608448 	225674 	263020 	284144 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,IT	988203 	1038605 u	1060596 u	1529428 b	1226728 	1872594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,LT	270305 	243380 	242153 	211672 	284701 	239986 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,LU	: 	129517 	150916 	164986 	153712 	134100 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,LV	: 	142747 	131982 u	169568 	121989 	103325 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,MT	85190 	100346 	62201 	61991 b	49788 	38614 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,NL	2232872 	2048870 	1824372 	1866070 	1734113 	2004823 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,NO	726058 	738586 	803496 	810150 	647442 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,PL	1735039 	1644505 	1641792 	1413752 b	1309596 	1008688 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,PT	162228 	117232 	114100 	103790 	171554 	157402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,RO	266347 	254754 	258655 	287893 	292513 	228920 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,SE	: 	744925 	684564 	843846 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,SI	248444 	284470 	264095 	210382 	275076 	244738 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,SK	268819 	402915 	481664 	221296 u	438938 b	476682 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-34,UK	: 	: 	: 	: 	7403696 	7303362 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,AT	2031371 	1889230 	1792921 	1771225 	1862516 	1853425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,BE	2588050 b	2292312 	2021748 	2389574 	2217570 	1667226 	2118282 	1781440 	2050220 	1970323 	1858881 	1727833 	2070201 	1898128 	: 	: 	: 	: 	: 	: 	: 	1906948 	: 
NR,PERS,N_GE4,OUT,Y25-44,BG	202432 	201879 	121421 	169939 	144699 	126224 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,CH	: 	3157049 	3176218 	2845311 	2853030 	2918639 	2809420 	2636590 	2541150 	2366583 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,CY	347457 	306756 	285639 	329097 	286664 	331825 b	355675 	350306 	311955 	310734 	271501 	239701 	241032 	227767 	199561 	198475 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,CZ	2294477 	1897245 	1901144 	1879275 	1904604 	1935094 	: 	: 	: 	: 	2114035 	1743363 	1990151 	1851319 	1676548 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,DE	20834209 	18348643 	17183274 	18126918 	19134076 	16143107 	17289739 	17011720 	18250080 	18255011 	17830331 	26675745 	26685794 	28157000 	26762000 	28661000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,DK	: 	1303568 	1315850 	1525053 	1535867 b	1398024 	1444358 	1524983 	1217891 	1362692 	: 	: 	: 	1154827 	1173200 	1114300 	1148000 	1186300 	1042400 	1060400 	1049000 	1073500 	: 
NR,PERS,N_GE4,OUT,Y25-44,EA	: 	: 	: 	42015141 e	42387879 e	40099930 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,EE	248578 	236748 	241965 	237257 	229058 	161330 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,EL	: 	249365 	191151 	220813 	217767 	192696 	256455 	343387 	374844 	587136 	428427 	411688 	433858 	396631 	194418 	192955 	206790 	199717 	124383 	85964 	126001 	: 	155690 
NR,PERS,N_GE4,OUT,Y25-44,ES	3460353 	3683687 	3386776 b	2303625 	2382752 	2747161 	2967313 	2892118 	2744993 	2566500 	2821830 	2710610 	2373851 	1460875 	1207398 	1208868 	1058528 	1172524 	922155 	1101406 	802792 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,EU27	: 	: 	58452949 e	59959479 e	67055907 e	63324026 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,EU28	: 	: 	58736152 e	60230118 e	67354125 e	63718822 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,FI	1299228 	1279709 	1268395 	1248626 	1166342 	1195384 b	881000 	845000 	793000 	741000 	691000 	729000 	668000 	639000 	524000 	582000 	568000 	513000 	479000 	418000 	528000 	438000 	: 
NR,PERS,N_GE4,OUT,Y25-44,FR	4771951 	4283576 	4692288 	5241683 	4970255 	5251439 	5270246 	5024712 	5079691 	4835627 	5081081 	5275298 	5204999 	4628000 	3940000 	4005000 	4016000 	3828000 	3456000 	4761373 	4737610 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,HR	270260 	219157 	309783 	300404 	303334 	397453 	327520 	318067 	386162 	351903 	388995 	: 	: 	104215 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,HU	1516715 	1229288 	1218358 	1118435 	974078 	1119685 	1071471 	1055936 	1129735 	1318017 	1331734 	1199366 	1698935 	641729 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,IE	1473832 	1460122 	1354438 	761496 	868487 	871539 	855000 	970000 	872000 	994000 	997000 	1084000 	1147000 	1120000 	1020000 	1006000 	884000 	: 	: 	470000 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33142 	: 
NR,PERS,N_GE4,OUT,Y25-44,IT	2375687 	2893820 	2147278 	3326662 b	3095351 	3498124 	3124409 	3731855 	4602019 	4795878 	4816921 	4699004 	4451717 	4084279 	4016992 	4272211 	3798076 	3647050 	3910292 	3627493 	3634899 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,LT	581380 	557427 	548682 	516006 	562811 	460320 	431007 	356287 	338317 	449386 	397197 	366632 	403399 	294628 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,LU	: 	327751 	325503 	354490 	336163 	308006 	303429 	297794 	326053 	286511 	290292 	259000 	306000 	284000 	277000 	283000 	259000 	243000 	227000 	220000 	220000 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,LV	: 	248883 	231434 	269337 	214617 	214134 	278675 	246314 	246880 	320460 	301100 	235643 	70289 	44051 	44625 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,MT	136458 	136042 	108462 	96067 b	85039 	72499 	62247 	64317 	64384 	65292 	56479 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,Y25-44,NL	4364942 	4056770 	3815311 	3952489 	3804398 	4145207 b	3824000 	3762000 	3979000 	4024000 	3856000 	3858000 	4062000 	4137000 	4101000 	4048000 	3904000 	3899000 	3899000 	3873000 	: 	: 	: 
