unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N_GE1,WORLD,EMP,ES	91858377 	87727329 	81734656 b	73724767 	76050261 	81660485 
NR,TOTAL,N_GE1,WORLD,EMP,EU27	: 	: 	206918402 e	: 	169579421 e	206675182 e
NR,TOTAL,N_GE1,WORLD,EMP,EU28	: 	: 	210653723 e	: 	169556075 e	206642579 e
NR,TOTAL,N_GE1,WORLD,EMP,FI	24931920 	24106680 	23545221 	23437897 	24845015 	24719411 
NR,TOTAL,N_GE1,WORLD,EMP,HR	2914331 	: 	3485623 	4193998 	: 	: 
NR,TOTAL,N_GE1,WORLD,EMP,HU	7441565 	7018580 	7549266 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,EMP,LU	: 	: 	: 	: 	: 	1138404 
NR,TOTAL,N_GE1,WORLD,EMP,LV	: 	2987603 	3019353 	3166567 	2958660 	3459385 
NR,TOTAL,N_GE1,WORLD,EMP,MT	: 	501895 	397642 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,EMP,NL	26960208 	25336125 	24234896 	24150104 	24865385 	26692212 
NR,TOTAL,N_GE1,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,EMP,PT	3294691 	9315264 	9104757 	: 	7039649 	8176541 
NR,TOTAL,N_GE1,WORLD,EMP,RO	12018360 	11778385 	11055844 	11660140 	11687273 	10733283 
NR,TOTAL,N_GE1,WORLD,EMP,SI	: 	2706287 	2640115 	2802447 	2782185 	2660785 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,AT	4978447 	4947217 	4892564 	4806073 	5034794 	5174861 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,EA	: 	: 	: 	: 	55075469 e	57501728 e
NR,TOTAL,N_GE1,WORLD,INAC_OTH,EE	558204 	540370 	498001 	557400 	344366 	376830 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,ES	30818020 	28039203 	26191586 b	28960154 	28273862 	28361625 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,EU27	: 	: 	71792470 e	: 	60362206 e	72098097 e
NR,TOTAL,N_GE1,WORLD,INAC_OTH,EU28	: 	: 	73101666 e	: 	60353896 e	72086724 e
NR,TOTAL,N_GE1,WORLD,INAC_OTH,FI	7770354 	7919106 	7680354 	7380279 	7578563 	7893440 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,HR	786547 	: 	1220901 	1383510 	: 	: 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,HU	3439548 	3531454 	3724460 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	235171 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,LV	: 	633374 	638678 	743350 	697139 	828817 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,MT	: 	116828 	130476 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,NL	10408019 	9362484 	9994363 	10198055 	9967611 	10998828 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,INAC_OTH,PT	1269917 	4167523 	4158005 	: 	3063571 	3636811 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,RO	3842505 	3613010 	3801945 	3569460 	3619181 	3483786 
NR,TOTAL,N_GE1,WORLD,INAC_OTH,SI	: 	1029849 	984633 	815765 	805944 	817087 
NR,TOTAL,N_GE1,WORLD,UNE,AT	233106 	318513 	299334 	240378 	262038 	233920 
NR,TOTAL,N_GE1,WORLD,UNE,EA	: 	: 	: 	: 	18032907 e	17385347 e
NR,TOTAL,N_GE1,WORLD,UNE,EE	96169 	112887 	104002 	144942 	118831 	160555 
NR,TOTAL,N_GE1,WORLD,UNE,ES	13855532 	14759245 	16708543 b	10315217 	12117666 	11602923 
NR,TOTAL,N_GE1,WORLD,UNE,EU27	: 	: 	27014854 e	: 	19038679 e	21471102 e
NR,TOTAL,N_GE1,WORLD,UNE,EU28	: 	: 	28004425 e	: 	19036058 e	21467715 e
NR,TOTAL,N_GE1,WORLD,UNE,FI	1542767 	1713901 	1648616 	1470618 	1395955 	1100154 
NR,TOTAL,N_GE1,WORLD,UNE,HR	462851 	: 	893832 	1102964 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNE,HU	115083 	239628 	278312 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNE,LU	: 	: 	: 	: 	: 	87481 
NR,TOTAL,N_GE1,WORLD,UNE,LV	: 	295190 	242100 	285726 	320480 	364336 
NR,TOTAL,N_GE1,WORLD,UNE,MT	: 	5382 u	6979 u	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNE,NL	1527342 	2946227 	2824252 	3048848 	2619458 	2803798 
NR,TOTAL,N_GE1,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,UNE,PT	284700 	1033425 	1026568 	: 	1176683 	1071055 
NR,TOTAL,N_GE1,WORLD,UNE,RO	171221 	199843 	217969 	260464 	379297 	348272 
NR,TOTAL,N_GE1,WORLD,UNE,SI	: 	283733 	230426 	244453 	340063 	323321 
NR,TOTAL,N_GE1,WORLD,UNK,BE	15202217 b	16032559 	13958001 	13031273 	13329740 	12354494 
NR,TOTAL,N_GE1,WORLD,UNK,BG	5463567 	3588993 	3070561 	3773793 	3965714 	3576205 
NR,TOTAL,N_GE1,WORLD,UNK,CH	: 	20233969 	20145301 	19043147 	19629903 	18751642 
NR,TOTAL,N_GE1,WORLD,UNK,CY	2798836 	2635139 	2411952 	2494828 	2405655 	2544810 
NR,TOTAL,N_GE1,WORLD,UNK,CZ	35814637 	33066304 	29819355 	32692625 	31280116 	32858426 
NR,TOTAL,N_GE1,WORLD,UNK,DE	243577109 	255648078 	247875946 	236909947 	248582018 	247523986 
NR,TOTAL,N_GE1,WORLD,UNK,DK	: 	29776251 	33290262 	32318311 	31791759 b	29163980 
NR,TOTAL,N_GE1,WORLD,UNK,EA	: 	: 	: 	: 	570802894 e	580676061 e
NR,TOTAL,N_GE1,WORLD,UNK,EL	: 	5558572 	5814973 	6334462 	5584307 	7087033 
NR,TOTAL,N_GE1,WORLD,UNK,EU27	: 	: 	813295851 e	: 	884397302 e	846543239 e
NR,TOTAL,N_GE1,WORLD,UNK,EU28	: 	: 	812305751 e	: 	893576238 e	855308846 e
NR,TOTAL,N_GE1,WORLD,UNK,FR	220774809 	196010426 	199156667 	226260595 	224950004 	225025136 
NR,TOTAL,N_GE1,WORLD,UNK,HR	: 	4541268 	: 	: 	9151390 	8736711 
NR,TOTAL,N_GE1,WORLD,UNK,HU	6491791 	6099956 	5453200 	17317243 	16049669 	18493902 
NR,TOTAL,N_GE1,WORLD,UNK,IE	14556381 	13720500 	12883167 	11910117 	11668735 	11592111 
NR,TOTAL,N_GE1,WORLD,UNK,IT	56421187 	57585572 	50768931 	54992790 b	52012122 	64813649 
NR,TOTAL,N_GE1,WORLD,UNK,LT	4559806 	4506900 	4523083 	4437832 	4352796 	4222947 
NR,TOTAL,N_GE1,WORLD,UNK,LU	: 	1607405 	1726573 	1845310 	1679520 	: 
NR,TOTAL,N_GE1,WORLD,UNK,MT	807065 	: 	: 	562823 b	526038 	500973 
NR,TOTAL,N_GE1,WORLD,UNK,NL	: 	: 	: 	: 	: 	779614 
NR,TOTAL,N_GE1,WORLD,UNK,NO	23267737 	21867849 	22518406 	24644141 	19919669 	: 
NR,TOTAL,N_GE1,WORLD,UNK,PL	57910436 	54886827 	50776806 	48629803 b	52493779 	52257940 
NR,TOTAL,N_GE1,WORLD,UNK,PT	12155628 	: 	: 	14655770 	2425734 	: 
NR,TOTAL,N_GE1,WORLD,UNK,SE	: 	42377970 	40214993 	38963178 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,SI	4825399 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,SK	10969834 	9822863 	8371958 	7338373 	6894459 b	7166228 
NR,TOTAL,N_GE1,WORLD,UNK,UK	: 	: 	: 	: 	159413526 	161112822 
NR,TOTAL,N_GE4,DOM,ACT_INAC,AT	3372479 	3516673 	3174643 	3120767 	3589753 	3467487 
NR,TOTAL,N_GE4,DOM,ACT_INAC,BE	791475 b	1131879 	921040 	782551 	920335 	1081515 
NR,TOTAL,N_GE4,DOM,ACT_INAC,BG	1855838 	1308035 	1027569 	1182628 	1433066 	1094040 
NR,TOTAL,N_GE4,DOM,ACT_INAC,CH	: 	2193772 	2070867 	2369066 	2401548 	2329833 
NR,TOTAL,N_GE4,DOM,ACT_INAC,CY	217683 	246132 	199914 	310425 	394017 	266671 
NR,TOTAL,N_GE4,DOM,ACT_INAC,CZ	8209895 	8489339 	7152464 	7802529 	7274188 	7457771 
NR,TOTAL,N_GE4,DOM,ACT_INAC,DE	48111248 	52479748 	52537662 	50342326 	49080350 	51014221 
NR,TOTAL,N_GE4,DOM,ACT_INAC,DK	: 	3274981 	3579258 	3469238 	3157981 b	3167472 
NR,TOTAL,N_GE4,DOM,ACT_INAC,EA	: 	: 	: 	: 	218385270 e	223939994 e
NR,TOTAL,N_GE4,DOM,ACT_INAC,EE	312781 	285161 	277574 	237226 	186626 	259235 
NR,TOTAL,N_GE4,DOM,ACT_INAC,EL	: 	3375820 	3455676 	3857100 	3351880 	3697649 
NR,TOTAL,N_GE4,DOM,ACT_INAC,ES	34852891 	34214263 	31409541 b	32559302 	34619359 	36265070 
NR,TOTAL,N_GE4,DOM,ACT_INAC,EU27	: 	: 	286323510 e	: 	290111194 e	296712361 e
NR,TOTAL,N_GE4,DOM,ACT_INAC,EU28	: 	: 	288109240 e	: 	292480074 e	298985114 e
NR,TOTAL,N_GE4,DOM,ACT_INAC,FI	5554006 	5707844 	5514219 	5441377 	5571514 	5662889 
NR,TOTAL,N_GE4,DOM,ACT_INAC,FR	77714440 	75310157 	76688536 	86384355 	86881886 	86090812 
NR,TOTAL,N_GE4,DOM,ACT_INAC,HR	1509169 	1338844 	1865800 	1913574 	2370152 	2277220 
NR,TOTAL,N_GE4,DOM,ACT_INAC,HU	2922440 	3029988 	3141218 	3280628 	3351572 	3746710 
NR,TOTAL,N_GE4,DOM,ACT_INAC,IE	1189430 	1204903 	1129334 	1100386 	1135329 	1093714 
NR,TOTAL,N_GE4,DOM,ACT_INAC,IT	20705234 	19888651 	17582741 	18532925 b	19364438 	21129494 
NR,TOTAL,N_GE4,DOM,ACT_INAC,LT	424336 	431243 	453716 	483660 	520854 	432782 
NR,TOTAL,N_GE4,DOM,ACT_INAC,LU	: 	: u	10077 u	: u	4848 u	: u
NR,TOTAL,N_GE4,DOM,ACT_INAC,LV	: 	303885 	313623 	475451 	339480 	414437 
NR,TOTAL,N_GE4,DOM,ACT_INAC,MT	42825 	32565 	32274 	30461 b	21649 u	36310 u
NR,TOTAL,N_GE4,DOM,ACT_INAC,NL	6918470 	7382140 	7084005 	6976218 	7330434 	7966284 
NR,TOTAL,N_GE4,DOM,ACT_INAC,NO	4088565 	3804793 	3602933 	4122611 	3424170 	: 
NR,TOTAL,N_GE4,DOM,ACT_INAC,PL	17986336 	17073468 	15633282 	15023608 b	17028721 	16388536 
NR,TOTAL,N_GE4,DOM,ACT_INAC,PT	3947044 	3544883 	3822587 	3324960 	4120120 	3378078 
NR,TOTAL,N_GE4,DOM,ACT_INAC,RO	5678291 	5651132 	5549697 	5999859 	6348244 	6395393 
NR,TOTAL,N_GE4,DOM,ACT_INAC,SE	: 	7415205 	7484199 	6753081 	: 	: 
NR,TOTAL,N_GE4,DOM,ACT_INAC,SI	311778 	380058 	337676 	331938 	364167 	386399 
NR,TOTAL,N_GE4,DOM,ACT_INAC,SK	1740178 	1816440 	1491361 	1389713 	1316215 b	1817225 
NR,TOTAL,N_GE4,DOM,ACT_INAC,UK	: 	: 	: 	: 	27602141 	28955484 
NR,TOTAL,N_GE4,DOM,EDUC,AT	305521 	438263 	296262 	364007 	461439 	355150 
NR,TOTAL,N_GE4,DOM,EDUC,EA	: 	: 	: 	: 	9583074 e	9638794 e
NR,TOTAL,N_GE4,DOM,EDUC,EE	: c	: u	34948 u	38652 u	29582 u	27202 u
NR,TOTAL,N_GE4,DOM,EDUC,ES	3855429 	3916848 	3378492 b	7061101 	7131963 	7118234 
NR,TOTAL,N_GE4,DOM,EDUC,EU27	: 	: 	7117379 e	: 	10748336 e	13942014 e
NR,TOTAL,N_GE4,DOM,EDUC,EU28	: 	: 	7395267 e	: 	10746857 e	13939814 e
NR,TOTAL,N_GE4,DOM,EDUC,FI	869370 	742859 	716895 	807891 	759806 	1077462 
NR,TOTAL,N_GE4,DOM,EDUC,HR	227934 	: 	250503 	347195 	: 	: 
NR,TOTAL,N_GE4,DOM,EDUC,HU	291622 	327757 	245839 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,EDUC,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,EDUC,LV	: 	: c	: u	: u	48587 u	46084 u
NR,TOTAL,N_GE4,DOM,EDUC,MT	: 	4662 u	4969 u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,EDUC,NL	631462 	597523 	475197 	516885 	750958 	667080 
NR,TOTAL,N_GE4,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,EDUC,PT	43031 	362454 	366460 	: 	394639 	355749 
NR,TOTAL,N_GE4,DOM,EDUC,RO	678783 	641846 	638325 	770415 	943852 	1058183 
NR,TOTAL,N_GE4,DOM,EDUC,SI	: 	35088 u	31281 u	22142 u	53512 u	35321 u
NR,TOTAL,N_GE4,DOM,EMP,AT	2020743 	2067505 	1876399 	1727427 	1865747 	1957926 
NR,TOTAL,N_GE4,DOM,EMP,EA	: 	: 	: 	: 	26765833 e	28718878 e
NR,TOTAL,N_GE4,DOM,EMP,EE	188958 	185360 	178425 	127967 	113998 	130917 
NR,TOTAL,N_GE4,DOM,EMP,ES	17606933 	17048874 	15596344 b	15118690 	16355475 	18344694 
NR,TOTAL,N_GE4,DOM,EMP,EU27	: 	: 	35798638 e	: 	31451913 e	41423581 e
NR,TOTAL,N_GE4,DOM,EMP,EU28	: 	: 	36861200 e	: 	31447583 e	41417047 e
NR,TOTAL,N_GE4,DOM,EMP,FI	2676338 	2923731 	2837048 	2787716 	2975245 	2764084 
NR,TOTAL,N_GE4,DOM,EMP,HR	863604 	: 	966988 	818685 	: 	: 
NR,TOTAL,N_GE4,DOM,EMP,HU	1519563 	1598036 	1625312 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,EMP,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,EMP,LV	: 	144621 	162084 	296749 	148985 	222234 
NR,TOTAL,N_GE4,DOM,EMP,MT	: 	18492 	19152 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,EMP,NL	3540005 	3664244 	3340733 	3192228 	3408210 	3713213 
NR,TOTAL,N_GE4,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,EMP,PT	266661 	1826307 	1966766 	: 	1877077 	1616902 
NR,TOTAL,N_GE4,DOM,EMP,RO	3804580 	3807343 	3523586 	3923193 	4031220 	3930848 
NR,TOTAL,N_GE4,DOM,EMP,SI	: 	180632 	133810 	158472 	166796 	186247 
NR,TOTAL,N_GE4,DOM,INAC_OTH,AT	1015573 	949511 	983442 	1004739 	1199763 	1115363 
NR,TOTAL,N_GE4,DOM,INAC_OTH,EA	: 	: 	: 	: 	15177763 e	15279734 e
NR,TOTAL,N_GE4,DOM,INAC_OTH,EE	72544 u	60643 u	52508 	64206 	37494 	69696 u
NR,TOTAL,N_GE4,DOM,INAC_OTH,ES	10339029 	9887211 	9031726 b	8216990 	8619626 	8242039 
NR,TOTAL,N_GE4,DOM,INAC_OTH,EU27	: 	: 	21074653 e	: 	16839541 e	20825644 e
NR,TOTAL,N_GE4,DOM,INAC_OTH,EU28	: 	: 	21534130 e	: 	16837222 e	20822359 e
NR,TOTAL,N_GE4,DOM,INAC_OTH,FI	1673067 	1704156 	1639495 	1559683 	1549108 	1604209 
NR,TOTAL,N_GE4,DOM,INAC_OTH,HR	273321 	: 	424103 	433044 	: 	: 
NR,TOTAL,N_GE4,DOM,INAC_OTH,HU	1082534 	1068112 	1215528 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,INAC_OTH,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,INAC_OTH,LV	: 	113224 	79959 	123495 	117479 	115200 
NR,TOTAL,N_GE4,DOM,INAC_OTH,MT	: 	9231 u	: c	: 	: 	: 
NR,TOTAL,N_GE4,DOM,INAC_OTH,NL	2510917 	2484647 	2649103 	2644263 	2560306 	2895101 
NR,TOTAL,N_GE4,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,INAC_OTH,PT	300790 	1154553 	1248141 	: 	1083214 	1207702 
NR,TOTAL,N_GE4,DOM,INAC_OTH,RO	1159412 	1170823 	1343845 	1251143 	1273554 	1302354 
NR,TOTAL,N_GE4,DOM,INAC_OTH,SI	: 	154778 	151425 	123648 	126390 	141764 
NR,TOTAL,N_GE4,DOM,UNE,AT	: c	61393 u	: u	: u	: u	: u
NR,TOTAL,N_GE4,DOM,UNE,EA	: 	: 	: 	: 	3825766 e	3654712 e
NR,TOTAL,N_GE4,DOM,UNE,EE	: c	: u	: u	: u	: u	: u
NR,TOTAL,N_GE4,DOM,UNE,ES	3051500 	3361329 	3402979 b	2162521 	2512295 	2560103 
NR,TOTAL,N_GE4,DOM,UNE,EU27	: 	: 	5474051 e	: 	4014331 e	5038202 e
NR,TOTAL,N_GE4,DOM,UNE,EU28	: 	: 	5723857 e	: 	4013778 e	5037407 e
NR,TOTAL,N_GE4,DOM,UNE,FI	335231 	337097 	320781 	286087 	287355 	217134 
NR,TOTAL,N_GE4,DOM,UNE,HR	144310 	: 	224205 	314649 	: 	: 
NR,TOTAL,N_GE4,DOM,UNE,HU	28721 	36083 	54539 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,UNE,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,UNE,LV	: 	: c	45191 u	: u	: u	30920 u
NR,TOTAL,N_GE4,DOM,UNE,MT	: 	: c	: c	: 	: 	: 
NR,TOTAL,N_GE4,DOM,UNE,NL	236087 	635726 	618972 	622842 	610960 	585474 
NR,TOTAL,N_GE4,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,UNE,PT	39059 	201569 	241220 	: 	328862 	197724 
NR,TOTAL,N_GE4,DOM,UNE,RO	35516 u	31120 u	43941 u	55108 u	99619 	104008 
NR,TOTAL,N_GE4,DOM,UNE,SI	: 	: u	: u	: u	: u	23067 u
NR,TOTAL,N_GE4,DOM,UNK,BE	791475 b	1131879 	921040 	782551 	920335 	1081515 
NR,TOTAL,N_GE4,DOM,UNK,BG	1855838 	1308035 	1027569 	1182628 	1433066 	1094040 
NR,TOTAL,N_GE4,DOM,UNK,CH	: 	2193772 	2070867 	2369066 	2401548 	2329833 
NR,TOTAL,N_GE4,DOM,UNK,CY	217683 	246132 	199914 	310425 	394017 	266671 
NR,TOTAL,N_GE4,DOM,UNK,CZ	8209895 	8489339 	7152464 	7802529 	7274188 	7457771 
NR,TOTAL,N_GE4,DOM,UNK,DE	48111248 	52479748 	52537662 	50342326 	49080350 	51014221 
NR,TOTAL,N_GE4,DOM,UNK,DK	: 	3274981 	3579258 	3469238 	3157981 b	3167472 
NR,TOTAL,N_GE4,DOM,UNK,EA	: 	: 	: 	: 	163032834 e	166647877 e
NR,TOTAL,N_GE4,DOM,UNK,EL	: 	3375820 	3455676 	3857100 	3351880 	3697649 
NR,TOTAL,N_GE4,DOM,UNK,EU27	: 	: 	216858788 e	: 	227057072 e	215482920 e
NR,TOTAL,N_GE4,DOM,UNK,EU28	: 	: 	216594786 e	: 	229434634 e	217768487 e
NR,TOTAL,N_GE4,DOM,UNK,FR	77714440 	75310157 	76688536 	86384355 	86881886 	86090812 
NR,TOTAL,N_GE4,DOM,UNK,HR	: 	1338844 	: 	: 	2370152 	2277220 
NR,TOTAL,N_GE4,DOM,UNK,HU	: 	: 	: 	3280628 	3351572 	3746710 
NR,TOTAL,N_GE4,DOM,UNK,IE	1189430 	1204903 	1129334 	1100386 	1135329 	1093714 
NR,TOTAL,N_GE4,DOM,UNK,IT	20705234 	19888651 	17582741 	18532925 b	19364438 	21129494 
NR,TOTAL,N_GE4,DOM,UNK,LT	424336 	431243 	453716 	483660 	520854 	432782 
NR,TOTAL,N_GE4,DOM,UNK,LU	: 	: u	10077 u	: u	4848 u	: 
NR,TOTAL,N_GE4,DOM,UNK,MT	42825 	: 	: 	30461 b	21649 u	36310 u
NR,TOTAL,N_GE4,DOM,UNK,NL	: 	: 	: 	: 	: 	105416 u
NR,TOTAL,N_GE4,DOM,UNK,NO	4088565 	3804793 	3602933 	4122611 	3424170 	: 
NR,TOTAL,N_GE4,DOM,UNK,PL	17986336 	17073468 	15633282 	15023608 b	17028721 	16388536 
NR,TOTAL,N_GE4,DOM,UNK,PT	3297503 	: 	: 	3324960 	436328 	: 
NR,TOTAL,N_GE4,DOM,UNK,SE	: 	7415205 	7484199 	6753081 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,SI	311778 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,SK	1740178 	1816440 	1491361 	1389713 	1316215 b	1817225 
NR,TOTAL,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	27602141 	28955484 
NR,TOTAL,N_GE4,OUT,ACT_INAC,AT	7021470 	7064042 	6506600 	6716408 	6446897 	6786694 
NR,TOTAL,N_GE4,OUT,ACT_INAC,BE	7883542 b	8533844 	7065770 	7352379 	7440346 	6562760 
NR,TOTAL,N_GE4,OUT,ACT_INAC,BG	552939 	414198 	382303 	395137 	353987 	314732 
NR,TOTAL,N_GE4,OUT,ACT_INAC,CH	: 	9351637 	8774079 	8166767 	7968762 	7812605 
NR,TOTAL,N_GE4,OUT,ACT_INAC,CY	1027987 	957394 	859125 	967422 	844030 	898958 
NR,TOTAL,N_GE4,OUT,ACT_INAC,CZ	5155092 	4383789 	4387901 	4215261 	4327099 	4566244 
NR,TOTAL,N_GE4,OUT,ACT_INAC,DE	71158778 	68677091 	62713835 	64325890 	66791082 	61424379 
NR,TOTAL,N_GE4,OUT,ACT_INAC,DK	: 	4752697 	5150666 	5122384 	5122014 b	5049850 
NR,TOTAL,N_GE4,OUT,ACT_INAC,EA	: 	: 	: 	: 	142387393 e	139210214 e
NR,TOTAL,N_GE4,OUT,ACT_INAC,EE	662549 	674105 	704530 	702996 	608247 	526558 
NR,TOTAL,N_GE4,OUT,ACT_INAC,EL	: 	567139 	554479 	584253 	558669 	463787 
NR,TOTAL,N_GE4,OUT,ACT_INAC,ES	9315895 	8967430 	8298045 b	6672527 	6597342 	7249715 
NR,TOTAL,N_GE4,OUT,ACT_INAC,EU27	: 	: 	191267214 e	: 	209851593 e	204033452 e
NR,TOTAL,N_GE4,OUT,ACT_INAC,EU28	: 	: 	192544032 e	: 	211454787 e	205349684 e
NR,TOTAL,N_GE4,OUT,ACT_INAC,FI	4393093 	4363435 	4293002 	4152867 	3938736 	4218767 
NR,TOTAL,N_GE4,OUT,ACT_INAC,FR	19504805 	17342596 	17115592 	20082556 	18654837 	18058703 
NR,TOTAL,N_GE4,OUT,ACT_INAC,HR	925018 	688188 	1319747 	1286350 	1605885 	1323806 
NR,TOTAL,N_GE4,OUT,ACT_INAC,HU	3116297 	2864952 	2772023 	2408763 	2137011 	2295794 
NR,TOTAL,N_GE4,OUT,ACT_INAC,IE	4469703 	4356703 	3850435 	3988702 	3947910 	3988763 
NR,TOTAL,N_GE4,OUT,ACT_INAC,IT	7694312 	7255478 	6748880 	7952366 b	7969758 	9779589 
NR,TOTAL,N_GE4,OUT,ACT_INAC,LT	1367497 	1281570 	1221762 	1175053 	1151778 	1114857 
NR,TOTAL,N_GE4,OUT,ACT_INAC,LU	: 	982091 	960810 	991497 	933228 	909468 
NR,TOTAL,N_GE4,OUT,ACT_INAC,LV	: 	629590 	672677 	831042 	701912 	746717 
NR,TOTAL,N_GE4,OUT,ACT_INAC,MT	377384 	332663 	293013 	270291 b	248061 	220490 
NR,TOTAL,N_GE4,OUT,ACT_INAC,NL	15329827 	13701377 	13104511 	13282711 	13270651 	13581514 
NR,TOTAL,N_GE4,OUT,ACT_INAC,NO	5375690 	5082625 	5463408 	5731872 	4728555 	: 
NR,TOTAL,N_GE4,OUT,ACT_INAC,PL	9560049 	9069470 	8813927 	8330489 b	7611566 	6111156 
NR,TOTAL,N_GE4,OUT,ACT_INAC,PT	1284024 	1004549 	1072890 	948940 	1003303 	849010 
NR,TOTAL,N_GE4,OUT,ACT_INAC,RO	933396 	910929 	898564 	953474 	843687 	687230 
NR,TOTAL,N_GE4,OUT,ACT_INAC,SE	: 	5634695 	5165190 	5637047 	: 	: 
NR,TOTAL,N_GE4,OUT,ACT_INAC,SI	1408281 	1520313 	1440087 	1238170 	1283080 	1320009 
NR,TOTAL,N_GE4,OUT,ACT_INAC,SK	2205681 	1888078 	1953980 	1342876 	1722110 b	2093745 
NR,TOTAL,N_GE4,OUT,ACT_INAC,UK	: 	: 	: 	: 	41835431 	40461127 
NR,TOTAL,N_GE4,OUT,EDUC,AT	841124 	941678 	857888 	790561 	767796 	789808 
NR,TOTAL,N_GE4,OUT,EDUC,EA	: 	: 	: 	: 	3931384 e	4071619 e
NR,TOTAL,N_GE4,OUT,EDUC,EE	56722 u	51538 u	56563 	58057 	61624 	63884 u
NR,TOTAL,N_GE4,OUT,EDUC,ES	1346368 	1030255 	955054 b	704957 	711541 	772020 
NR,TOTAL,N_GE4,OUT,EDUC,EU27	: 	: 	4905282 e	: 	4112406 e	5368464 e
NR,TOTAL,N_GE4,OUT,EDUC,EU28	: 	: 	5215913 e	: 	4111840 e	5367617 e
NR,TOTAL,N_GE4,OUT,EDUC,FI	433989 	476808 	463089 	563524 	444819 	568299 
NR,TOTAL,N_GE4,OUT,EDUC,HR	141192 	: 	276774 	323199 	: 	: 
NR,TOTAL,N_GE4,OUT,EDUC,LU	: 	: 	: 	: 	: 	95906 
NR,TOTAL,N_GE4,OUT,EDUC,LV	: 	67837 u	70304 u	128457 u	52789 u	68456 u
NR,TOTAL,N_GE4,OUT,EDUC,MT	: 	39457 	32023 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,EDUC,NL	2157665 	1542631 	1412343 	1393917 	1648093 	1427797 
NR,TOTAL,N_GE4,OUT,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,EDUC,PT	39549 	121044 	126835 	: 	78721 	89029 
NR,TOTAL,N_GE4,OUT,EDUC,RO	75678 u	88260 	58374 u	64610 u	62142 u	74060 u
NR,TOTAL,N_GE4,OUT,EDUC,SI	: 	217312 	244214 	201460 	218307 	264375 
NR,TOTAL,N_GE4,OUT,EMP,AT	4360496 	4276686 	3875130 	4085640 	3739780 	3953645 
NR,TOTAL,N_GE4,OUT,EMP,EA	: 	: 	: 	: 	20074532 e	21488791 e
NR,TOTAL,N_GE4,OUT,EMP,EE	515419 	535812 	552251 	518034 	446263 	359543 
NR,TOTAL,N_GE4,OUT,EMP,ES	5788317 	5749430 	5299215 b	4313106 	4233707 	4698227 
NR,TOTAL,N_GE4,OUT,EMP,EU27	: 	: 	26472095 e	: 	21541256 e	26249604 e
NR,TOTAL,N_GE4,OUT,EMP,EU28	: 	: 	27093206 e	: 	21538290 e	26245463 e
