unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N_GE1,DOM,TOTAL,LU	: 	19247 	24906 	30202 	55172 	48213 
NR,TOTAL,N_GE1,DOM,TOTAL,LV	: 	3070273 	2972204 	3257763 	3156196 	3796070 
NR,TOTAL,N_GE1,DOM,TOTAL,MT	260763 	241220 	203584 	200383 b	189805 	204913 
NR,TOTAL,N_GE1,DOM,TOTAL,NL	24043640 	24505045 	24156207 	24777935 	25839912 	28639911 
NR,TOTAL,N_GE1,DOM,TOTAL,NO	15108957 	13766384 	13797994 	15462534 	12236124 	: 
NR,TOTAL,N_GE1,DOM,TOTAL,PL	45952310 	43600324 	39870456 	38387005 b	42521907 	42988357 
NR,TOTAL,N_GE1,DOM,TOTAL,PT	15546387 	14322773 	14148435 	13195293 	13611143 	12670201 
NR,TOTAL,N_GE1,DOM,TOTAL,RO	16831296 	16248176 	15731511 	16358249 	16721920 	16050900 
NR,TOTAL,N_GE1,DOM,TOTAL,SE	: 	33493020 	31525879 	29829858 	: 	: 
NR,TOTAL,N_GE1,DOM,TOTAL,SI	1812820 	1719761 	1533254 	1888108 	2025334 	2064610 
NR,TOTAL,N_GE1,DOM,TOTAL,SK	7100131 	6727776 	5594954 	4931973 	4765491 b	4477078 
NR,TOTAL,N_GE1,DOM,TOTAL,UK	: 	: 	: 	: 	107135644 	110402202 
NR,TOTAL,N_GE1,DOM,UNK,AT	11593905 	12026916 	11087743 	11476014 	11729815 	10961855 
NR,TOTAL,N_GE1,DOM,UNK,BE	3061597 b	2930427 	3246955 	2253573 	2653282 	2778657 
NR,TOTAL,N_GE1,DOM,UNK,BG	4704827 	2988779 	2539380 	3170122 	3413263 	3106970 
NR,TOTAL,N_GE1,DOM,UNK,CH	: 	6377212 	6544539 	6525564 	7227111 	6653495 
NR,TOTAL,N_GE1,DOM,UNK,CY	1393032 	1374634 	1303055 	1297214 	1303855 	1369788 
NR,TOTAL,N_GE1,DOM,UNK,CZ	29039480 	27039686 	23963745 	27042044 	25498631 	26880529 
NR,TOTAL,N_GE1,DOM,UNK,DE	151175053 	164682477 	164138592 	153901939 	161123466 	164795239 
NR,TOTAL,N_GE1,DOM,UNK,DK	: 	21742839 	24370632 	23873536 	23590042 b	21406716 
NR,TOTAL,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	602031612 e	649475394 e
NR,TOTAL,N_GE1,DOM,UNK,EL	: 	4872798 	5111088 	5621981 	4913730 	6506654 
NR,TOTAL,N_GE1,DOM,UNK,ES	138356811 	132200905 	123922962 b	117619961 	122373916 	126231754 
NR,TOTAL,N_GE1,DOM,UNK,EU27	: 	: 	: 	: 	835295705 e	903833786 e
NR,TOTAL,N_GE1,DOM,UNK,EU28	: 	: 	: 	: 	841507147 e	909859707 e
NR,TOTAL,N_GE1,DOM,UNK,FI	30162427 	29789881 	29155853 	28844933 	30479221 	30914699 
NR,TOTAL,N_GE1,DOM,UNK,FR	192363960 	172473304 	175366181 	198929164 	199530099 	200379660 
NR,TOTAL,N_GE1,DOM,UNK,HR	2976420 	2926409 	4039589 	5410179 	6224881 	6055907 
NR,TOTAL,N_GE1,DOM,UNK,HU	12116200 	11999436 	12627043 	12583784 	11911423 	14443023 
NR,TOTAL,N_GE1,DOM,UNK,IE	7575146 	7254642 	6920667 	6020143 	5869160 	5816063 
NR,TOTAL,N_GE1,DOM,UNK,IT	45046373 	47137014 	40676346 	43516686 b	40815094 	50614621 
NR,TOTAL,N_GE1,DOM,UNK,LT	2528015 	2554103 	2663154 	2649216 	2588650 	2515457 
NR,TOTAL,N_GE1,DOM,UNK,LU	: 	19247 	24906 	30202 	55172 	48213 
NR,TOTAL,N_GE1,DOM,UNK,LV	: 	3070273 	2972204 	3257763 	3156196 	3796070 
NR,TOTAL,N_GE1,DOM,UNK,MT	260763 	241220 	203584 	200383 b	189805 	204913 
NR,TOTAL,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	28639911 
NR,TOTAL,N_GE1,DOM,UNK,NO	15108957 	13766384 	13797994 	15462534 	12236124 	: 
NR,TOTAL,N_GE1,DOM,UNK,PL	45952310 	43600324 	39870456 	38387005 b	42521907 	42988357 
NR,TOTAL,N_GE1,DOM,UNK,PT	15546387 	14322773 	14148435 	13195293 	13611143 	12670201 
NR,TOTAL,N_GE1,DOM,UNK,RO	: 	: 	: 	: 	: 	16050900 
NR,TOTAL,N_GE1,DOM,UNK,SE	: 	33493020 	31525879 	29829858 	: 	: 
NR,TOTAL,N_GE1,DOM,UNK,SI	1812820 	1719761 	1533254 	1888108 	2025334 	2064610 
NR,TOTAL,N_GE1,DOM,UNK,SK	7100131 	6727776 	5594954 	4931973 	4765491 b	4477078 
NR,TOTAL,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	107135644 	110402202 
NR,TOTAL,N_GE1,OUT,Q1,EA	: 	: 	: 	: 	2248627 e	149432 e
NR,TOTAL,N_GE1,OUT,Q1,EE	118735 	122709 	126848 	168098 	209397 	149414 
NR,TOTAL,N_GE1,OUT,Q1,EU27	: 	: 	: 	: 	2507874 e	152216 e
NR,TOTAL,N_GE1,OUT,Q1,EU28	: 	: 	: 	: 	2507529 e	152192 e
NR,TOTAL,N_GE1,OUT,Q1,NL	1746219 	2489839 	2785567 	2054867 	2038954 	: 
NR,TOTAL,N_GE1,OUT,Q1,RO	183433 	236984 	225757 	216643 	218924 	: 
NR,TOTAL,N_GE1,OUT,Q2,EA	: 	: 	: 	: 	3661978 e	96039 e
NR,TOTAL,N_GE1,OUT,Q2,EE	206024 	213139 	219135 	271691 	174944 	96027 
NR,TOTAL,N_GE1,OUT,Q2,EU27	: 	: 	: 	: 	4133274 e	97828 e
NR,TOTAL,N_GE1,OUT,Q2,EU28	: 	: 	: 	: 	4132705 e	97812 e
NR,TOTAL,N_GE1,OUT,Q2,NL	3070168 	3093005 	2839112 	3601896 	3486585 	: 
NR,TOTAL,N_GE1,OUT,Q2,RO	323472 	383898 	401319 	443024 	404834 	: 
NR,TOTAL,N_GE1,OUT,Q3,EA	: 	: 	: 	: 	6158476 e	303128 e
NR,TOTAL,N_GE1,OUT,Q3,EE	328378 	350625 	345084 	379181 	257166 	303090 
NR,TOTAL,N_GE1,OUT,Q3,EU27	: 	: 	: 	: 	6504681 e	308774 e
NR,TOTAL,N_GE1,OUT,Q3,EU28	: 	: 	: 	: 	6503785 e	308726 e
NR,TOTAL,N_GE1,OUT,Q3,NL	5898857 	6391236 	6341799 	6130236 	5900554 	: 
NR,TOTAL,N_GE1,OUT,Q3,RO	443268 	332368 	320310 	296489 	241659 	: 
NR,TOTAL,N_GE1,OUT,Q4,EA	: 	: 	: 	: 	6506156 e	598350 e
NR,TOTAL,N_GE1,OUT,Q4,EE	626307 	652802 	558866 	606539 	524315 	598276 
NR,TOTAL,N_GE1,OUT,Q4,EU27	: 	: 	: 	: 	6708817 e	609496 e
NR,TOTAL,N_GE1,OUT,Q4,EU28	: 	: 	: 	: 	6707894 e	609400 e
NR,TOTAL,N_GE1,OUT,Q4,NL	10215550 	6178104 	5568684 	5714582 	5981043 	: 
NR,TOTAL,N_GE1,OUT,Q4,RO	120932 	103834 	69262 	72096 	94854 	: 
NR,TOTAL,N_GE1,OUT,TOTAL,AT	11490865 	11534238 	10627682 	10994223 	10671412 	10960345 
NR,TOTAL,N_GE1,OUT,TOTAL,BE	12140619 b	13102132 	10711046 	10777700 	10676459 	9575837 
NR,TOTAL,N_GE1,OUT,TOTAL,BG	758740 	600214 	531182 	603672 	552451 	469236 
NR,TOTAL,N_GE1,OUT,TOTAL,CH	: 	13856757 	13600761 	12517583 	12402792 	12098147 
NR,TOTAL,N_GE1,OUT,TOTAL,CY	1405804 	1260505 	1108898 	1197614 	1101800 	1175022 
NR,TOTAL,N_GE1,OUT,TOTAL,CZ	6775157 	6026617 	5855610 	5650580 	5781484 	5977897 
NR,TOTAL,N_GE1,OUT,TOTAL,DE	92402056 	90965601 	83737354 	83008008 	87458553 	82728747 
NR,TOTAL,N_GE1,OUT,TOTAL,DK	: 	8033413 	8919631 	8444775 	8201717 b	7757264 
NR,TOTAL,N_GE1,OUT,TOTAL,EA	: 	: 	: 	: 	198358884 e	197521164 e
NR,TOTAL,N_GE1,OUT,TOTAL,EE	1279444 	1339274 	1249933 	1425510 	1165822 	1146808 
NR,TOTAL,N_GE1,OUT,TOTAL,EL	: 	685775 	703885 	712481 	670578 	580378 
NR,TOTAL,N_GE1,OUT,TOTAL,ES	14351000 	13272399 	12488197 b	10313354 	9976819 	11082129 
NR,TOTAL,N_GE1,OUT,TOTAL,EU27	: 	: 	: 	: 	287889266 e	284372754 e
NR,TOTAL,N_GE1,OUT,TOTAL,EU28	: 	: 	: 	: 	290823886 e	287058542 e
NR,TOTAL,N_GE1,OUT,TOTAL,FI	9371136 	9162665 	8917249 	8760224 	8603583 	9077182 
NR,TOTAL,N_GE1,OUT,TOTAL,FR	28410849 	23537122 	23790486 	27331432 	25419906 	24645476 
NR,TOTAL,N_GE1,OUT,TOTAL,HR	1923357 	1614859 	2577589 	2763254 	2926509 	2680804 
NR,TOTAL,N_GE1,OUT,TOTAL,HU	6491791 	6099956 	5453200 	4733459 	4138246 	4050879 
NR,TOTAL,N_GE1,OUT,TOTAL,IE	6981235 	6465858 	5962501 	5889975 	5799576 	5776048 
NR,TOTAL,N_GE1,OUT,TOTAL,IT	11374814 	10448557 	10092585 	11476103 b	11197028 	14199028 
NR,TOTAL,N_GE1,OUT,TOTAL,LT	2031791 	1952796 	1859929 	1788616 	1764146 	1707491 
NR,TOTAL,N_GE1,OUT,TOTAL,LU	: 	1588159 	1701667 	1815108 	1624348 	1580124 
NR,TOTAL,N_GE1,OUT,TOTAL,LV	: 	1249531 	1241742 	1362106 	1246149 	1397501 
NR,TOTAL,N_GE1,OUT,TOTAL,MT	546302 	462689 	396218 	362440 b	336233 	296061 
NR,TOTAL,N_GE1,OUT,TOTAL,NL	20930794 	18152184 	17535163 	17501581 	17407136 	17854096 
NR,TOTAL,N_GE1,OUT,TOTAL,NO	8158780 	8101465 	8720412 	9181607 	7683544 	: 
NR,TOTAL,N_GE1,OUT,TOTAL,PL	11958127 	11286503 	10906350 	10242798 b	9971871 	9269583 
NR,TOTAL,N_GE1,OUT,TOTAL,PT	1927185 	1607577 	1636356 	1460477 	1329316 	1361005 
NR,TOTAL,N_GE1,OUT,TOTAL,RO	1071104 	1057084 	1016647 	1028252 	960271 	773039 
NR,TOTAL,N_GE1,OUT,TOTAL,SE	: 	8884950 	8689114 	9133320 	: 	: 
NR,TOTAL,N_GE1,OUT,TOTAL,SI	3012579 	2853252 	2855015 	2642419 	2611650 	2474413 
NR,TOTAL,N_GE1,OUT,TOTAL,SK	3869703 	3095087 	2777004 	2406400 	2128968 b	2689150 
NR,TOTAL,N_GE1,OUT,TOTAL,UK	: 	: 	: 	: 	52277882 	50710620 
NR,TOTAL,N_GE1,OUT,UNK,AT	11490865 	11534238 	10627682 	10994223 	10671412 	10960345 
NR,TOTAL,N_GE1,OUT,UNK,BE	12140619 b	13102132 	10711046 	10777700 	10676459 	9575837 
NR,TOTAL,N_GE1,OUT,UNK,BG	758740 	600214 	531182 	603672 	552451 	469236 
NR,TOTAL,N_GE1,OUT,UNK,CH	: 	13856757 	13600761 	12517583 	12402792 	12098147 
NR,TOTAL,N_GE1,OUT,UNK,CY	1405804 	1260505 	1108898 	1197614 	1101800 	1175022 
NR,TOTAL,N_GE1,OUT,UNK,CZ	6775157 	6026617 	5855610 	5650580 	5781484 	5977897 
NR,TOTAL,N_GE1,OUT,UNK,DE	92402056 	90965601 	83737354 	83008008 	87458553 	82728747 
NR,TOTAL,N_GE1,OUT,UNK,DK	: 	8033413 	8919631 	8444775 	8201717 b	7757264 
NR,TOTAL,N_GE1,OUT,UNK,EA	: 	: 	: 	: 	179783647 e	196374215 e
NR,TOTAL,N_GE1,OUT,UNK,EL	: 	685775 	703885 	712481 	670578 	580378 
NR,TOTAL,N_GE1,OUT,UNK,ES	14351000 	13272399 	12488197 b	10313354 	9976819 	11082129 
NR,TOTAL,N_GE1,OUT,UNK,EU27	: 	: 	: 	: 	268034620 e	283204440 e
NR,TOTAL,N_GE1,OUT,UNK,EU28	: 	: 	: 	: 	270971973 e	285890412 e
NR,TOTAL,N_GE1,OUT,UNK,FI	9371136 	9162665 	8917249 	8760224 	8603583 	9077182 
NR,TOTAL,N_GE1,OUT,UNK,FR	28410849 	23537122 	23790486 	27331432 	25419906 	24645476 
NR,TOTAL,N_GE1,OUT,UNK,HR	1923357 	1614859 	2577589 	2763254 	2926509 	2680804 
NR,TOTAL,N_GE1,OUT,UNK,HU	6491791 	6099956 	5453200 	4733459 	4138246 	4050879 
NR,TOTAL,N_GE1,OUT,UNK,IE	6981235 	6465858 	5962501 	5889975 	5799576 	5776048 
NR,TOTAL,N_GE1,OUT,UNK,IT	11374814 	10448557 	10092585 	11476103 b	11197028 	14199028 
NR,TOTAL,N_GE1,OUT,UNK,LT	2031791 	1952796 	1859929 	1788616 	1764146 	1707491 
NR,TOTAL,N_GE1,OUT,UNK,LU	: 	1588159 	1701667 	1815108 	1624348 	1580124 
NR,TOTAL,N_GE1,OUT,UNK,LV	: 	1249531 	1241742 	1362106 	1246149 	1397501 
NR,TOTAL,N_GE1,OUT,UNK,MT	546302 	462689 	396218 	362440 b	336233 	296061 
NR,TOTAL,N_GE1,OUT,UNK,NL	: 	: 	: 	: 	: 	17854096 
NR,TOTAL,N_GE1,OUT,UNK,NO	8158780 	8101465 	8720412 	9181607 	7683544 	: 
NR,TOTAL,N_GE1,OUT,UNK,PL	11958127 	11286503 	10906350 	10242798 b	9971871 	9269583 
NR,TOTAL,N_GE1,OUT,UNK,PT	1927185 	1607577 	1636356 	1460477 	1329316 	1361005 
NR,TOTAL,N_GE1,OUT,UNK,RO	: 	: 	: 	: 	: 	773039 
NR,TOTAL,N_GE1,OUT,UNK,SE	: 	8884950 	8689114 	9133320 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,SI	3012579 	2853252 	2855015 	2642419 	2611650 	2474413 
NR,TOTAL,N_GE1,OUT,UNK,SK	3869703 	3095087 	2777004 	2406400 	2128968 b	2689150 
NR,TOTAL,N_GE1,OUT,UNK,UK	: 	: 	: 	: 	52277882 	50710620 
NR,TOTAL,N_GE1,WORLD,Q1,EA	: 	: 	: 	: 	7372105 e	526667 e
NR,TOTAL,N_GE1,WORLD,Q1,EE	518758 	541406 	478521 	541139 	586466 	526603 
NR,TOTAL,N_GE1,WORLD,Q1,EU27	: 	: 	: 	: 	14776781 e	536478 e
NR,TOTAL,N_GE1,WORLD,Q1,EU28	: 	: 	: 	: 	14774747 e	536393 e
NR,TOTAL,N_GE1,WORLD,Q1,NL	4553272 	7227284 	7863668 	6733019 	6784734 	: 
NR,TOTAL,N_GE1,WORLD,Q1,RO	4558001 	5511194 	6103209 	6646738 	7166366 	: 
NR,TOTAL,N_GE1,WORLD,Q2,EA	: 	: 	: 	: 	10369663 e	340196 e
NR,TOTAL,N_GE1,WORLD,Q2,EE	766724 	805832 	687623 	881783 	443935 	340154 
NR,TOTAL,N_GE1,WORLD,Q2,EU27	: 	: 	: 	: 	17869843 e	346533 e
NR,TOTAL,N_GE1,WORLD,Q2,EU28	: 	: 	: 	: 	17867383 e	346479 e
NR,TOTAL,N_GE1,WORLD,Q2,NL	8125758 	8377684 	7611048 	9364897 	9924456 	: 
NR,TOTAL,N_GE1,WORLD,Q2,RO	7774319 	7816013 	7714776 	7903351 	7212166 	: 
NR,TOTAL,N_GE1,WORLD,Q3,EA	: 	: 	: 	: 	15306180 e	618805 e
NR,TOTAL,N_GE1,WORLD,Q3,EE	1168873 	1280291 	1120821 	1008810 	647150 	618728 
NR,TOTAL,N_GE1,WORLD,Q3,EU27	: 	: 	: 	: 	18382570 e	630332 e
NR,TOTAL,N_GE1,WORLD,Q3,EU28	: 	: 	: 	: 	18380039 e	630232 e
NR,TOTAL,N_GE1,WORLD,Q3,NL	13186063 	14977295 	15144023 	14706177 	14657152 	: 
NR,TOTAL,N_GE1,WORLD,Q3,RO	4860485 	3498221 	2616548 	2552120 	2780681 	: 
NR,TOTAL,N_GE1,WORLD,Q4,EA	: 	: 	: 	: 	13104170 e	1422549 e
NR,TOTAL,N_GE1,WORLD,Q4,EE	2101800 	1965330 	1667347 	1566111 	1221857 	1422374 
NR,TOTAL,N_GE1,WORLD,Q4,EU27	: 	: 	: 	: 	13849747 e	1449048 e
NR,TOTAL,N_GE1,WORLD,Q4,EU28	: 	: 	: 	: 	13847840 e	1448820 e
NR,TOTAL,N_GE1,WORLD,Q4,NL	19109340 	12074967 	11072631 	11475423 	11880706 	: 
NR,TOTAL,N_GE1,WORLD,Q4,RO	709596 	479832 	313625 	284292 	522978 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,AT	23084770 	23561154 	21715425 	22470237 	22401228 	21922200 
NR,TOTAL,N_GE1,WORLD,TOTAL,BE	15202217 b	16032559 	13958001 	13031273 	13329740 	12354494 
NR,TOTAL,N_GE1,WORLD,TOTAL,BG	5463567 	3588993 	3070561 	3773793 	3965714 	3576205 
NR,TOTAL,N_GE1,WORLD,TOTAL,CH	: 	20233969 	20145301 	19043147 	19629903 	18751642 
NR,TOTAL,N_GE1,WORLD,TOTAL,CY	2798836 	2635139 	2411952 	2494828 	2405655 	2544810 
NR,TOTAL,N_GE1,WORLD,TOTAL,CZ	35814637 	33066304 	29819355 	32692625 	31280116 	32858426 
NR,TOTAL,N_GE1,WORLD,TOTAL,DE	243577109 	255648078 	247875946 	236909947 	248582018 	247523986 
NR,TOTAL,N_GE1,WORLD,TOTAL,DK	: 	29776251 	33290262 	32318311 	31791759 b	29163980 
NR,TOTAL,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	: 	827967377 e	848757826 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EE	4556155 	4592858 	3954312 	3997842 	2899407 	2907860 
NR,TOTAL,N_GE1,WORLD,TOTAL,EL	: 	5558572 	5814973 	6334462 	5584307 	7087033 
NR,TOTAL,N_GE1,WORLD,TOTAL,ES	152707811 	145473304 	136411159 b	127933315 	132350735 	137313884 
NR,TOTAL,N_GE1,WORLD,TOTAL,EU27	: 	: 	: 	: 	1168209266 e	1190000617 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EU28	: 	: 	: 	: 	1177349129 e	1198712043 e
NR,TOTAL,N_GE1,WORLD,TOTAL,FI	39533564 	38952545 	38073102 	37605157 	39082803 	39991881 
NR,TOTAL,N_GE1,WORLD,TOTAL,FR	220774809 	196010426 	199156667 	226260595 	224950004 	225025136 
NR,TOTAL,N_GE1,WORLD,TOTAL,HR	4899777 	4541268 	6617178 	8173433 	9151390 	8736711 
NR,TOTAL,N_GE1,WORLD,TOTAL,HU	18607991 	18099392 	18080243 	17317243 	16049669 	18493902 
NR,TOTAL,N_GE1,WORLD,TOTAL,IE	14556381 	13720500 	12883167 	11910117 	11668735 	11592111 
NR,TOTAL,N_GE1,WORLD,TOTAL,IT	56421187 	57585572 	50768931 	54992790 b	52012122 	64813649 
NR,TOTAL,N_GE1,WORLD,TOTAL,LT	4559806 	4506900 	4523083 	4437832 	4352796 	4222947 
NR,TOTAL,N_GE1,WORLD,TOTAL,LU	: 	1607405 	1726573 	1845310 	1679520 	1628338 
NR,TOTAL,N_GE1,WORLD,TOTAL,LV	: 	4319804 	4213946 	4619870 	4402346 	5193571 
NR,TOTAL,N_GE1,WORLD,TOTAL,MT	807065 	703909 	599802 	562823 b	526038 	500973 
NR,TOTAL,N_GE1,WORLD,TOTAL,NL	44974434 	42657229 	41691370 	42279516 	43247048 	46494007 
NR,TOTAL,N_GE1,WORLD,TOTAL,NO	23267737 	21867849 	22518406 	24644141 	19919669 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,PL	57910436 	54886827 	50776806 	48629803 b	52493779 	52257940 
NR,TOTAL,N_GE1,WORLD,TOTAL,PT	17473572 	15930350 	15784790 	14655770 	14940460 	14031206 
NR,TOTAL,N_GE1,WORLD,TOTAL,RO	17902401 	17305260 	16748158 	17386501 	17682191 	16823939 
NR,TOTAL,N_GE1,WORLD,TOTAL,SE	: 	42377970 	40214993 	38963178 	: 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,SI	4825399 	4573012 	4388269 	4530527 	4636984 	4539023 
NR,TOTAL,N_GE1,WORLD,TOTAL,SK	10969834 	9822863 	8371958 	7338373 	6894459 b	7166228 
NR,TOTAL,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	159413526 	161112822 
NR,TOTAL,N_GE1,WORLD,UNK,AT	23084770 	23561154 	21715425 	22470237 	22401228 	21922200 
NR,TOTAL,N_GE1,WORLD,UNK,BE	15202217 b	16032559 	13958001 	13031273 	13329740 	12354494 
NR,TOTAL,N_GE1,WORLD,UNK,BG	5463567 	3588993 	3070561 	3773793 	3965714 	3576205 
NR,TOTAL,N_GE1,WORLD,UNK,CH	: 	20233969 	20145301 	19043147 	19629903 	18751642 
NR,TOTAL,N_GE1,WORLD,UNK,CY	2798836 	2635139 	2411952 	2494828 	2405655 	2544810 
NR,TOTAL,N_GE1,WORLD,UNK,CZ	35814637 	33066304 	29819355 	32692625 	31280116 	32858426 
NR,TOTAL,N_GE1,WORLD,UNK,DE	243577109 	255648078 	247875946 	236909947 	248582018 	247523986 
NR,TOTAL,N_GE1,WORLD,UNK,DK	: 	29776251 	33290262 	32318311 	31791759 b	29163980 
NR,TOTAL,N_GE1,WORLD,UNK,EA	: 	: 	: 	: 	781815259 e	845849609 e
NR,TOTAL,N_GE1,WORLD,UNK,EL	: 	5558572 	5814973 	6334462 	5584307 	7087033 
NR,TOTAL,N_GE1,WORLD,UNK,ES	152707811 	145473304 	136411159 b	127933315 	132350735 	137313884 
NR,TOTAL,N_GE1,WORLD,UNK,EU27	: 	: 	: 	: 	1103330325 e	1187038226 e
NR,TOTAL,N_GE1,WORLD,UNK,EU28	: 	: 	: 	: 	1112479120 e	1195750119 e
NR,TOTAL,N_GE1,WORLD,UNK,FI	39533564 	38952545 	38073102 	37605157 	39082803 	39991881 
NR,TOTAL,N_GE1,WORLD,UNK,FR	220774809 	196010426 	199156667 	226260595 	224950004 	225025136 
NR,TOTAL,N_GE1,WORLD,UNK,HR	4899777 	4541268 	6617178 	8173433 	9151390 	8736711 
NR,TOTAL,N_GE1,WORLD,UNK,HU	18607991 	18099392 	18080243 	17317243 	16049669 	18493902 
NR,TOTAL,N_GE1,WORLD,UNK,IE	14556381 	13720500 	12883167 	11910117 	11668735 	11592111 
NR,TOTAL,N_GE1,WORLD,UNK,IT	56421187 	57585572 	50768931 	54992790 b	52012122 	64813649 
NR,TOTAL,N_GE1,WORLD,UNK,LT	4559806 	4506900 	4523083 	4437832 	4352796 	4222947 
NR,TOTAL,N_GE1,WORLD,UNK,LU	: 	1607405 	1726573 	1845310 	1679520 	1628338 
NR,TOTAL,N_GE1,WORLD,UNK,LV	: 	4319804 	4213946 	4619870 	4402346 	5193571 
NR,TOTAL,N_GE1,WORLD,UNK,MT	807065 	703909 	599802 	562823 b	526038 	500973 
NR,TOTAL,N_GE1,WORLD,UNK,NL	: 	: 	: 	: 	: 	46494007 
NR,TOTAL,N_GE1,WORLD,UNK,NO	23267737 	21867849 	22518406 	24644141 	19919669 	: 
NR,TOTAL,N_GE1,WORLD,UNK,PL	57910436 	54886827 	50776806 	48629803 b	52493779 	52257940 
NR,TOTAL,N_GE1,WORLD,UNK,PT	17473572 	15930350 	15784790 	14655770 	14940460 	14031206 
NR,TOTAL,N_GE1,WORLD,UNK,RO	: 	: 	: 	: 	: 	16823939 
NR,TOTAL,N_GE1,WORLD,UNK,SE	: 	42377970 	40214993 	38963178 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,SI	4825399 	4573012 	4388269 	4530527 	4636984 	4539023 
NR,TOTAL,N_GE1,WORLD,UNK,SK	10969834 	9822863 	8371958 	7338373 	6894459 b	7166228 
NR,TOTAL,N_GE1,WORLD,UNK,UK	: 	: 	: 	: 	159413526 	161112822 
NR,TOTAL,N_GE4,DOM,Q1,EA	: 	: 	: 	: 	1505838 e	118717 e
NR,TOTAL,N_GE4,DOM,Q1,EE	54390 u	67761 u	56807 	51095 	43563 	118702 u
NR,TOTAL,N_GE4,DOM,Q1,EU27	: 	: 	: 	: 	3763676 e	120928 u
NR,TOTAL,N_GE4,DOM,Q1,EU28	: 	: 	: 	: 	3763158 e	120909 u
NR,TOTAL,N_GE4,DOM,Q1,NL	711410 	1562486 	1558069 	1448096 	1462090 	: 
NR,TOTAL,N_GE4,DOM,Q1,RO	1302887 	1454132 	1772047 	2022896 	2197095 	: 
NR,TOTAL,N_GE4,DOM,Q2,EA	: 	: 	: 	: 	2069498 e	: u
NR,TOTAL,N_GE4,DOM,Q2,EE	66385 u	49754 u	51547 	48092 	33947 u	: u
NR,TOTAL,N_GE4,DOM,Q2,EU27	: 	: 	: 	: 	4791506 e	: u
NR,TOTAL,N_GE4,DOM,Q2,EU28	: 	: 	: 	: 	4790846 e	: u
NR,TOTAL,N_GE4,DOM,Q2,NL	1808097 	1768488 	1648164 	1785458 	2035296 	: 
NR,TOTAL,N_GE4,DOM,Q2,RO	2269428 	2619500 	2637280 	2868511 	2644695 	: 
NR,TOTAL,N_GE4,DOM,Q3,EA	: 	: 	: 	: 	2634880 e	: u
NR,TOTAL,N_GE4,DOM,Q3,EE	83186 u	88981 	83761 	53553 	49495 	: u
NR,TOTAL,N_GE4,DOM,Q3,EU27	: 	: 	: 	: 	3953393 e	: u
NR,TOTAL,N_GE4,DOM,Q3,EU28	: 	: 	: 	: 	3952849 e	: u
NR,TOTAL,N_GE4,DOM,Q3,NL	2255901 	2635412 	2568699 	2415740 	2585062 	: 
NR,TOTAL,N_GE4,DOM,Q3,RO	1799459 	1406202 	1008153 	1014793 	1254837 	: 
NR,TOTAL,N_GE4,DOM,Q4,EA	: 	: 	: 	: 	1307766 e	68480 e
NR,TOTAL,N_GE4,DOM,Q4,EE	108822 	78665 u	85459 	84486 	59620 	68472 u
NR,TOTAL,N_GE4,DOM,Q4,EU27	: 	: 	: 	: 	1584881 e	69756 u
NR,TOTAL,N_GE4,DOM,Q4,EU28	: 	: 	: 	: 	1584662 e	69745 u
NR,TOTAL,N_GE4,DOM,Q4,NL	2143062 	1415755 	1309073 	1326924 	1247985 	: 
NR,TOTAL,N_GE4,DOM,Q4,RO	306517 	171298 	132217 	93658 	251618 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,AT	3372479 	3516673 	3174643 	3120767 	3589753 	3467487 
NR,TOTAL,N_GE4,DOM,TOTAL,BE	791475 b	1131879 	921040 	782551 	920335 	1081515 
NR,TOTAL,N_GE4,DOM,TOTAL,BG	1855838 	1308035 	1027569 	1182628 	1433066 	1094040 
NR,TOTAL,N_GE4,DOM,TOTAL,CH	: 	2193772 	2070867 	2369066 	2401548 	2329833 
NR,TOTAL,N_GE4,DOM,TOTAL,CY	217683 	246132 	199914 	310425 	394017 	266671 
NR,TOTAL,N_GE4,DOM,TOTAL,CZ	8209895 	8489339 	7152464 	7802529 	7274188 	7457771 
NR,TOTAL,N_GE4,DOM,TOTAL,DE	48111248 	52479748 	52537662 	50342326 	49080350 	51014221 
NR,TOTAL,N_GE4,DOM,TOTAL,DK	: 	3274981 	3579258 	3469238 	3157981 b	3167472 
NR,TOTAL,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	218385270 e	223939994 e
NR,TOTAL,N_GE4,DOM,TOTAL,EE	312781 	285161 	277574 	237226 	186626 	259235 
NR,TOTAL,N_GE4,DOM,TOTAL,EL	: 	3375820 	3455676 	3857100 	3351880 	3697649 
