unit,purpose,duration,partner,sex,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,TOTAL,N_GE1,OUT,F,EE	675809 	634759 	605654 	735967 	619222 	676146 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,EL	: 	352080 	351895 	356713 	327999 	300980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,ES	7483405 	6664166 	6048495 b	5009205 	4732880 	5131586 	: 	: 	: 	: 	: 	4328651 	4253574 	2551539 	2065983 	1911207 	2036835 	2081718 	1371845 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,EU27	: 	: 	133754315 e	136189834 e	138242217 e	132820198 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,EU28	: 	: 	135000873 e	137460925 e	139630925 e	134046183 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,FI	4667179 	4334807 	4460080 	4325801 	4088492 	4263431 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,FR	14272042 	11801601 	11910875 	13499033 	12792543 	12378317 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,HR	875366 	674696 	1232086 	1256125 	1384613 	1224062 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,HU	3181066 	2981090 	2668622 	2292896 	2007958 	1976509 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,IE	3580103 	3295501 	3000587 	3108060 	3013009 	2991937 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	981000 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,IT	5489093 	5020379 	4692666 	5422276 b	5706375 	6439307 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,LT	952500 	927441 	863180 	847753 	805005 	791067 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,LU	: 	739611 	795151 	778810 	734145 	724861 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,LV	: 	675818 	661496 	773693 	664525 	755045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,MT	247621 	214923 	182977 	171663 b	145495 	127770 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,NL	9785823 	8692000 	8604047 	8264708 	8327552 	8542813 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,NO	3915579 	4015865 	4035940 	4293697 	3831436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,PL	6100639 	5721860 	5652090 	5481990 b	4936705 	3565780 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,PT	927470 	777802 	761513 	658332 	645096 	626821 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,RO	549541 	564855 	548699 	520201 	507193 	401913 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,SE	: 	3952314 	4170972 	4410344 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,SI	1529103 	1447996 	1336192 	1321848 	1249718 	1154949 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,SK	1930687 	1457321 	1302387 	1295510 	1133611 b	1409395 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,F,UK	: 	: 	: 	: 	23588970 	22882215 	: 	: 	: 	: 	: 	: 	: 	: 	26048000 	27400000 	26400000 	25600000 	: 	15900000 	14400000 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,AT	5942779 	5834796 	5451592 	5643588 	5572662 	5259216 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,BE	6102928 b	6414913 	5429904 	5514337 	5365099 	4963316 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,BG	369392 	288548 	248379 	268978 	249504 	236617 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,CH	: 	7282995 	6844251 	6363822 	6207808 	5863631 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,CY	654611 	614180 	549542 	572907 	520285 	562663 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,CZ	3351781 	3195748 	3075021 	2986127 	2918959 	2988730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,DE	46755697 	47687436 	44123039 	42468156 	45835382 	45267337 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,DK	: 	3989161 	4456135 	4097747 	4403922 b	4210143 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2919500 	2825300 	: 	2809000 	2931100 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EA	: 	: 	: 	101499711 e	102060773 e	104058918 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EE	603635 	704515 	644279 	689543 	546599 	470662 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EL	: 	333695 	351990 	355768 	342579 	279398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,ES	6867594 	6608233 	6439702 b	5304149 	5243939 	5950543 	: 	: 	: 	: 	: 	5065858 	5226270 	2564812 	2025189 	1958009 	2088768 	2003694 	1376635 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EU27	: 	: 	141993261 e	140644136 e	150337277 e	151903724 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EU28	: 	: 	143359527 e	142196929 e	151884323 e	153363756 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,FI	4703957 	4827858 	4457169 	4434423 	4515090 	4813751 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,FR	14138807 	11735522 	11879611 	13832399 	12627362 	12267159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,HR	1047990 	940163 	1345503 	1507129 	1541896 	1456742 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,HU	3310725 	3118866 	2784578 	2440563 	2130288 	2074370 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,IE	3401132 	3170357 	2961914 	2781914 	2786566 	2784111 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	926000 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,IT	5885722 	5428179 	5399919 	6053827 b	5490653 	7759721 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,LT	1079291 	1025356 	996749 	940863 	959141 	916424 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,LU	: 	848547 	906516 	1036298 	890203 	855264 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,LV	: 	573713 	580246 	588413 	581624 	642456 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,MT	298681 	247766 	213241 	190777 b	190738 	168290 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,NL	11144971 	9460184 	8931116 	9236873 	9079584 	9311283 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,NO	4243201 	4085600 	4684473 	4887909 	3852108 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,PL	5857487 	5564643 	5254259 	4760808 b	5035166 	5703803 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,PT	999715 	829775 	874843 	802145 	684220 	734184 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,RO	521563 	492229 	467948 	508051 	453078 	371126 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,SE	: 	4932636 	4518142 	4722975 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,SI	1483476 	1405256 	1518823 	1320571 	1361932 	1319464 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,SK	1939016 	1637766 	1474617 	1110890 	995358 b	1279755 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,UK	: 	: 	: 	: 	28688913 	27828405 	: 	: 	: 	: 	: 	: 	: 	: 	30033000 	30400000 	31000000 	29500000 	: 	17400000 	16700000 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,AT	11490865 	11534238 	10627682 	10994223 	10671412 	10960345 	: 	: 	: 	: 	: 	10041522 	: 	8371331 	8384072 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,BE	12140619 b	13102132 	10711046 	10777700 	10676459 	9575837 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,BG	758740 	600214 	531182 	603672 	552451 	469236 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,CH	: 	13856757 	13600761 	12517583 	12402792 	12098147 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,CY	1405804 	1260505 	1108898 	1197614 	1101800 	1175022 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,CZ	6775157 	6026617 	5855610 	5650580 	5781484 	5977897 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,DE	92402056 	90965601 	83737354 	83008008 	87458553 	82728747 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,DK	: 	8033413 	8919631 	8444775 	8201717 b	7757264 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5107400 	4743600 	: 	4694000 	5013900 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EA	: 	: 	: 	198751147 e	198203504 e	197226114 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EE	1279444 	1339274 	1249933 	1425510 	1165822 	1146808 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EL	: 	685775 	703885 	712481 	670578 	580378 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,ES	14351000 	13272399 	12488197 b	10313354 	9976819 	11082129 	: 	: 	: 	: 	: 	9394510 	9479843 	4380808 	3691911 	3452927 	4125604 	4085412 	2748480 	3953413 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EU27	: 	: 	275747576 e	276833970 e	288579494 e	284723922 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EU28	: 	: 	278360400 e	279657854 e	291515249 e	287409939 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,FI	9371136 	9162665 	8917249 	8760224 	8603583 	9077182 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,FR	28410849 	23537122 	23790486 	27331432 	25419906 	24645476 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17986000 	17167000 	18212000 	17421000 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,HR	1923357 	1614859 	2577589 	2763254 	2926509 	2680804 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,HU	6491791 	6099956 	5453200 	4733459 	4138246 	4050879 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,IE	6981235 	6465858 	5962501 	5889975 	5799576 	5776048 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1907000 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,IT	11374814 	10448557 	10092585 	11476103 b	11197028 	14199028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,LT	2031791 	1952796 	1859929 	1788616 	1764146 	1707491 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,LU	: 	1588159 	1701667 	1815108 	1624348 	1580124 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	985000 	826000 	785000 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,LV	: 	1249531 	1241742 	1362106 	1246149 	1397501 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,MT	546302 	462689 	396218 	362440 b	336233 	296061 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,NL	20930794 	18152184 	17535163 	17501581 	17407136 	17854096 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,NO	8158780 	8101465 	8720412 	9181607 	7683544 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,PL	11958127 	11286503 	10906350 	10242798 b	9971871 	9269583 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,PT	1927185 	1607577 	1636356 	1460477 	1329316 	1361005 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,RO	1071104 	1057084 	1016647 	1028252 	960271 	773039 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,SE	: 	8884950 	8689114 	9133320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,SI	3012579 	2853252 	2855015 	2642419 	2611650 	2474413 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,SK	3869703 	3095087 	2777004 	2406400 	2128968 b	2689150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,UK	: 	: 	: 	: 	52277882 	50710620 	: 	: 	: 	: 	: 	: 	: 	: 	56081000 	62100000 	57500000 	55100000 	37000000 	33300000 	31100000 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,AT	11363576 	11790555 	10920697 	11246396 	11101916 	11359348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,BE	7605332 b	8300766 	6968351 	6450034 	6720637 	6086365 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,BG	2780271 	1889988 	1570058 	1926934 	2034596 	1836373 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,CH	: 	9758598 	10476643 	9603852 	9872631 	9810985 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,CY	1455896 	1398307 	1223963 	1329196 	1243161 	1328255 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,CZ	18284207 	16657592 	15401021 	16660497 	16171137 	17047210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,DE	117694745 	121055655 	119930138 	116024825 	118510090 	113678053 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,DK	: 	15963822 	16722492 	17605885 	16771000 b	14663043 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5152300 	4874500 	: 	5569000 	6184500 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EA	: 	: 	: 	405024914 e	407057603 e	411072408 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EE	2440384 	2288711 	2025414 	2082247 	1498569 	1690011 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EL	: 	2925669 	3042969 	3282153 	2808505 	3621569 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,ES	75693790 	71616662 	66570983 b	63232762 	65294524 	67011035 	: 	: 	: 	: 	: 	67906902 	70642529 	67354951 	64575040 	61431894 	62930660 	61695686 	33960076 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EU27	: 	: 	575088411 e	583069581 e	576534384 e	579415209 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EU28	: 	: 	577951804 e	586673978 e	580524231 e	583328497 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,FI	19272919 	18777200 	18868807 	18295369 	18809876 	19186178 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,FR	116326701 	100003923 	102025090 	114693327 	113564820 	113056419 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,HR	2306037 	2039510 	3115207 	3771486 	4006856 	3931928 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,HU	9666376 	9371896 	9450284 	9118707 	8374363 	9714646 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,IE	7700006 	7321351 	6781964 	6492323 	6356427 	6313127 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2808000 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,IT	28090962 	28633252 	24220506 	26031876 b	25152050 	30064238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,LT	2277350 	2252347 	2250545 	2230214 	2152232 	2065396 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,LU	: 	751436 	803850 	794560 	758567 	745501 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,LV	: 	2332256 	2344388 	2548945 	2396684 	2818520 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,MT	376493 	324803 	287629 	267087 b	239402 	227940 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,NL	22256682 	21615067 	21165859 	21257482 	21405254 	23832179 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,NO	11117856 	10437898 	10638641 	11434730 	9592884 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,PL	30847443 	29273190 	27401034 	26375240 b	26974309 	24546177 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,PT	9163028 	8308417 	8202765 	7606789 	7959774 	7090433 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,RO	8906774 	8623211 	8390902 	8690638 	8958828 	8372485 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,SE	: 	19106040 	19202193 	18968020 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,SI	2591333 	2379768 	2105564 	2319556 	2231227 	2119492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,SK	5329058 	4948343 	4243060 	4187765 	3352858 b	3611693 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,UK	: 	: 	: 	: 	74693311 	76323060 	: 	: 	: 	: 	: 	: 	: 	: 	78195000 	84200000 	84600000 	85300000 	58900000 	53000000 	55900000 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,AT	11721194 	11770598 	10794729 	11223840 	11299312 	10562852 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,BE	7596885 b	7731793 	6989650 	6581238 	6609104 	6268129 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,BG	2683296 	1699005 	1500504 	1846859 	1931117 	1739832 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,CH	: 	10475372 	9668658 	9439294 	9757273 	8940657 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,CY	1342940 	1236832 	1187989 	1165631 	1162494 	1216556 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
