unit,purpose,duration,partner,isced11,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N_GE1,OUT,UNK,CH	: 	115606081 	110198328 	99722591 	97880486 	95110971 
NR,TOTAL,N_GE1,OUT,UNK,CY	14205130 	13260809 	12782579 	14582145 	12325808 	13882721 
NR,TOTAL,N_GE1,OUT,UNK,CZ	45452158 	39653044 	37204006 	38013815 	39606064 	40953875 
NR,TOTAL,N_GE1,OUT,UNK,DE	798017337 	770926126 	699833343 	730128564 	745626638 	687371570 
NR,TOTAL,N_GE1,OUT,UNK,DK	: 	51068557 	55136829 	54200283 	52304960 	54550080 
NR,TOTAL,N_GE1,OUT,UNK,EA	: 	: 	: 	: 	1241910235 e	1177128644 e
NR,TOTAL,N_GE1,OUT,UNK,EL	: 	7166025 	6941342 	7876643 	8619057 	5723863 
NR,TOTAL,N_GE1,OUT,UNK,EU27	: 	: 	1674635429 e	: 	2069733987 e	1902340268 e
NR,TOTAL,N_GE1,OUT,UNK,EU28	: 	: 	1693198760 e	: 	2069449039 e	1902040173 e
NR,TOTAL,N_GE1,OUT,UNK,FR	221280432 	200063793 	199278725 	235098079 	221383996 	211717989 
NR,TOTAL,N_GE1,OUT,UNK,HR	11695565 	8644304 	18010254 	19900659 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,HU	30819562 	29865464 	28133920 	26230418 	23296784 	22690212 
NR,TOTAL,N_GE1,OUT,UNK,IE	47904081 	47222817 	43527700 	45719059 	45176985 	45299155 
NR,TOTAL,N_GE1,OUT,UNK,IT	78155312 	77133618 	87585736 	90196548 	92287385 	105495896 
NR,TOTAL,N_GE1,OUT,UNK,LT	13227989 	12938130 	12636135 	12102708 	13642361 	12942904 
NR,TOTAL,N_GE1,OUT,UNK,LU	: 	10735463 	10874082 	11255418 	10604138 	: 
NR,TOTAL,N_GE1,OUT,UNK,MT	3282177 	: 	: 	: 	2610807 	2286772 
NR,TOTAL,N_GE1,OUT,UNK,NL	: 	: 	: 	: 	: 	877889 u
NR,TOTAL,N_GE1,OUT,UNK,NO	61918200 	58332133 	60663437 	67249602 	53521077 	: 
NR,TOTAL,N_GE1,OUT,UNK,PL	119142892 	105439704 	99647918 	103675558 	97443011 	85954178 
NR,TOTAL,N_GE1,OUT,UNK,PT	: 	: 	: 	11679160 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,RO	: 	: 	: 	: 	: 	8522640 
NR,TOTAL,N_GE1,OUT,UNK,SE	: 	70847450 	59155065 	68708901 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,SI	15711408 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,SK	21394899 	17929984 	19087730 	14238982 	16747450 	20045360 
NR,TOTAL,N_GE1,OUT,UNK,UK	: 	: 	: 	: 	563945045 	546456491 
NR,TOTAL,N_GE1,WORLD,ED0-2,AT	15656964 	16339877 	14419764 	15117637 	14989252 	16886872 
NR,TOTAL,N_GE1,WORLD,ED0-2,EA	: 	: 	: 	: 	368803668 e	368698671 e
NR,TOTAL,N_GE1,WORLD,ED0-2,EE	2033535 	1952264 	1682801 	1239305 	1193813 	902079 
NR,TOTAL,N_GE1,WORLD,ED0-2,ES	220775297 	220680001 	203039774 	219473301 	235244918 	230565733 
NR,TOTAL,N_GE1,WORLD,ED0-2,EU27	: 	: 	391398859 e	: 	382343881 e	418929981 e
NR,TOTAL,N_GE1,WORLD,ED0-2,EU28	: 	: 	390922374 e	: 	391403356 e	425951600 e
NR,TOTAL,N_GE1,WORLD,ED0-2,FI	26530758 	24279975 	28836532 	28406603 	27594589 	31256307 
NR,TOTAL,N_GE1,WORLD,ED0-2,HR	: 	: 	: 	: 	8965837 	6958332 
NR,TOTAL,N_GE1,WORLD,ED0-2,HU	4432755 	5249727 	5403843 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED0-2,LU	: 	: 	: 	: 	: 	1656540 
NR,TOTAL,N_GE1,WORLD,ED0-2,LV	: 	1823141 	1466433 	1590445 	1531760 	1708254 
NR,TOTAL,N_GE1,WORLD,ED0-2,MT	: 	339248 	480976 	322263 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED0-2,NL	51776502 	52510341 	52268335 	52482517 	56399808 	59192203 
NR,TOTAL,N_GE1,WORLD,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,ED0-2,PT	29398712 	24587270 	25348583 	: 	30921681 	26004337 
NR,TOTAL,N_GE1,WORLD,ED0-2,RO	5281312 	5812556 	5587396 	5774393 	5864122 	: 
NR,TOTAL,N_GE1,WORLD,ED0-2,SI	: 	3229119 	3248961 	1989473 	2414355 	2189241 
NR,TOTAL,N_GE1,WORLD,ED3_4,AT	64015329 	59419266 	56685873 	60541107 	58680943 	58486309 
NR,TOTAL,N_GE1,WORLD,ED3_4,EA	: 	: 	: 	: 	438861195 e	449262033 e
NR,TOTAL,N_GE1,WORLD,ED3_4,EE	6244547 	6515531 	6624364 	6072429 	5063115 	5273009 
NR,TOTAL,N_GE1,WORLD,ED3_4,ES	138698860 	132455932 	125163701 	206663553 	216211231 	216960746 
NR,TOTAL,N_GE1,WORLD,ED3_4,EU27	: 	: 	467683514 e	: 	500940052 e	598414004 e
NR,TOTAL,N_GE1,WORLD,ED3_4,EU28	: 	: 	467114159 e	: 	528461959 e	624417527 e
NR,TOTAL,N_GE1,WORLD,ED3_4,FI	47354802 	48361976 	44669018 	46782527 	48160124 	51668118 
NR,TOTAL,N_GE1,WORLD,ED3_4,HR	: 	: 	: 	: 	27147955 	25621552 
NR,TOTAL,N_GE1,WORLD,ED3_4,HU	17633561 	18236554 	18102642 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED3_4,LU	: 	: 	: 	: 	: 	3723732 
NR,TOTAL,N_GE1,WORLD,ED3_4,LV	: 	6760763 	5827724 	6998380 	8065729 	7934077 
NR,TOTAL,N_GE1,WORLD,ED3_4,MT	: 	2088433 	1548765 	1703276 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED3_4,NL	127734087 	87626606 	84450800 	82594269 	85769039 	91393900 
NR,TOTAL,N_GE1,WORLD,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,ED3_4,PT	15964132 	13539443 	14059698 	: 	15563304 	11881881 
NR,TOTAL,N_GE1,WORLD,ED3_4,RO	42355508 	40752161 	41429409 	45711704 	45957496 	: 
NR,TOTAL,N_GE1,WORLD,ED3_4,SI	: 	10564095 	9810205 	9452874 	9359590 	9819068 
NR,TOTAL,N_GE1,WORLD,ED5-8,AT	32378771 	35744502 	34706947 	31696688 	31425953 	29761488 
NR,TOTAL,N_GE1,WORLD,ED5-8,EA	: 	: 	: 	: 	453795488 e	450709639 e
NR,TOTAL,N_GE1,WORLD,ED5-8,EE	6822899 	6365932 	7221139 	6779647 	5468313 	5454553 
NR,TOTAL,N_GE1,WORLD,ED5-8,ES	270118172 	268741985 	255237448 	196312400 	202785468 	202247075 
NR,TOTAL,N_GE1,WORLD,ED5-8,EU27	: 	: 	630479087 e	: 	488621377 e	564606692 e
NR,TOTAL,N_GE1,WORLD,ED5-8,EU28	: 	: 	629711547 e	: 	504168719 e	576769678 e
NR,TOTAL,N_GE1,WORLD,ED5-8,FI	62002544 	59608439 	54763578 	54114680 	56582304 	52853812 
NR,TOTAL,N_GE1,WORLD,ED5-8,HR	: 	: 	: 	: 	15363950 	12028414 
NR,TOTAL,N_GE1,WORLD,ED5-8,HU	14013906 	13087392 	14633233 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED5-8,LU	: 	: 	: 	: 	: 	5550059 
NR,TOTAL,N_GE1,WORLD,ED5-8,LV	: 	6052337 	5950374 	8519179 	5642437 	6706793 
NR,TOTAL,N_GE1,WORLD,ED5-8,MT	: 	1300629 	1087586 	1069653 	: 	: 
NR,TOTAL,N_GE1,WORLD,ED5-8,NL	108867050 	129793378 	124191090 	124290653 	123054829 	127308216 
NR,TOTAL,N_GE1,WORLD,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,ED5-8,PT	25150383 	24547634 	25909667 	: 	27030591 	20392234 
NR,TOTAL,N_GE1,WORLD,ED5-8,RO	21297126 	20091912 	19236847 	19969511 	21329074 	: 
NR,TOTAL,N_GE1,WORLD,ED5-8,SI	: 	7544805 	7510204 	7127989 	7392349 	7086753 
NR,TOTAL,N_GE1,WORLD,TOTAL,AT	112051065 	111503645 	105812584 	107355432 	105096149 	105134669 
NR,TOTAL,N_GE1,WORLD,TOTAL,BE	99015509 b	110388803 	97300609 	95403633 	96509052 	87855883 
NR,TOTAL,N_GE1,WORLD,TOTAL,BG	22670765 	16021635 	13977801 	16538253 	19141043 	15743319 
NR,TOTAL,N_GE1,WORLD,TOTAL,CH	: 	140303275 	132166305 	125812090 	124161530 	119826802 
NR,TOTAL,N_GE1,WORLD,TOTAL,CY	17919048 	17075275 	16157068 	19073316 	16999423 	18243782 
NR,TOTAL,N_GE1,WORLD,TOTAL,CZ	146454114 	137734897 	124117650 	135670419 	131014059 	135935204 
NR,TOTAL,N_GE1,WORLD,TOTAL,DE	1349363024 	1360097876 	1311808356 	1300138336 	1312992493 	1254094534 
NR,TOTAL,N_GE1,WORLD,TOTAL,DK	: 	102420201 	121291517 	113032069 	107871756 	105141488 
NR,TOTAL,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	: 	4450689191 e	4431551413 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EE	15100980 	14833727 	15528304 	14091381 	11725240 	11629641 
NR,TOTAL,N_GE1,WORLD,TOTAL,EL	: 	56339130 	57439268 	63977197 	58781457 	53506077 
NR,TOTAL,N_GE1,WORLD,TOTAL,ES	629592329 	621877918 	583440923 	622449254 	654241617 	649773555 
NR,TOTAL,N_GE1,WORLD,TOTAL,EU27	: 	: 	5793684007 e	: 	6155071859 e	6128488053 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EU28	: 	: 	5834931456 e	: 	6206542066 e	6172958963 e
NR,TOTAL,N_GE1,WORLD,TOTAL,FI	135888105 	132250389 	128269128 	129303810 	132337018 	135778237 
NR,TOTAL,N_GE1,WORLD,TOTAL,FR	1127833720 	1094125171 	1113942857 	1261155500 	1252280709 	1240549342 
NR,TOTAL,N_GE1,WORLD,TOTAL,HR	31437211 	26781267 	42224340 	47940320 	51477742 	44608297 
NR,TOTAL,N_GE1,WORLD,TOTAL,HU	66899784 	66439137 	66273638 	65332660 	61358780 	68600828 
NR,TOTAL,N_GE1,WORLD,TOTAL,IE	67010252 	65878652 	61433713 	62405832 	61440439 	61667334 
NR,TOTAL,N_GE1,WORLD,TOTAL,IT	314143544 	307377526 	292218810 	308272045 	340466457 	390922016 
NR,TOTAL,N_GE1,WORLD,TOTAL,LT	20219165 	19848560 	19810812 	19102353 	20711446 	19778865 
NR,TOTAL,N_GE1,WORLD,TOTAL,LU	: 	10834677 	10975082 	11329297 	10717185 	10930330 
NR,TOTAL,N_GE1,WORLD,TOTAL,LV	: 	14636241 	13244532 	17108004 	15239927 	16349123 
NR,TOTAL,N_GE1,WORLD,TOTAL,MT	3990661 	3728311 	3117327 	3095191 	3079213 	2884991 
NR,TOTAL,N_GE1,WORLD,TOTAL,NL	288377638 	269930324 	260910225 	259367439 	265223676 	279626988 
NR,TOTAL,N_GE1,WORLD,TOTAL,NO	114679451 	108161864 	108276853 	123364610 	97770684 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,PL	333350359 	308477788 	286406588 	281342668 	292916549 	282219467 
NR,TOTAL,N_GE1,WORLD,TOTAL,PT	70513227 	62674347 	65317948 	61473683 	73515577 	58278453 
NR,TOTAL,N_GE1,WORLD,TOTAL,RO	68933945 	66656630 	66253652 	71455607 	73150692 	72264792 
NR,TOTAL,N_GE1,WORLD,TOTAL,SE	: 	179096583 	163987263 	160702868 	: 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,SI	20582810 	21338018 	20569370 	18570337 	19166294 	19095062 
NR,TOTAL,N_GE1,WORLD,TOTAL,SK	44203804 	41844114 	39075326 	31328407 	32629684 	38279094 
NR,TOTAL,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	883882984 	880766157 
NR,TOTAL,N_GE1,WORLD,UNK,BE	99015509 b	110388803 	97300609 	95403633 	96509052 	87855883 
NR,TOTAL,N_GE1,WORLD,UNK,BG	22670765 	16021635 	13977801 	16538253 	19141043 	15743319 
NR,TOTAL,N_GE1,WORLD,UNK,CH	: 	140303275 	132166305 	125812090 	124161530 	119826802 
NR,TOTAL,N_GE1,WORLD,UNK,CY	17919048 	17075275 	16157068 	19073316 	16999423 	18243782 
NR,TOTAL,N_GE1,WORLD,UNK,CZ	146454114 	137734897 	124117650 	135670419 	131014059 	135935204 
NR,TOTAL,N_GE1,WORLD,UNK,DE	1349363024 	1360097876 	1311808356 	1300138336 	1312992493 	1254094534 
NR,TOTAL,N_GE1,WORLD,UNK,DK	: 	102420201 	121291517 	113032069 	107871756 	105141488 
NR,TOTAL,N_GE1,WORLD,UNK,EA	: 	: 	: 	: 	3189228841 e	3162881070 e
NR,TOTAL,N_GE1,WORLD,UNK,EL	: 	56339130 	57439268 	63977197 	58781457 	53506077 
NR,TOTAL,N_GE1,WORLD,UNK,EU27	: 	: 	4304122547 e	: 	4783166549 e	4546537376 e
NR,TOTAL,N_GE1,WORLD,UNK,EU28	: 	: 	4347183376 e	: 	4782508031 e	4545820157 e
NR,TOTAL,N_GE1,WORLD,UNK,FR	1127833720 	1094125171 	1113942857 	1261155500 	1252280709 	1240549342 
NR,TOTAL,N_GE1,WORLD,UNK,HR	31437211 	26781267 	42224340 	47940320 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,HU	30819562 	29865464 	28133920 	65332660 	61358780 	68600828 
NR,TOTAL,N_GE1,WORLD,UNK,IE	67010252 	65878652 	61433713 	62405832 	61440439 	61667334 
NR,TOTAL,N_GE1,WORLD,UNK,IT	314143544 	307377526 	292218810 	308272045 	340466457 	390922016 
NR,TOTAL,N_GE1,WORLD,UNK,LT	20219165 	19848560 	19810812 	19102353 	20711446 	19778865 
NR,TOTAL,N_GE1,WORLD,UNK,LU	: 	10834677 	10975082 	11329297 	10717185 	: 
NR,TOTAL,N_GE1,WORLD,UNK,MT	3990661 	: 	: 	: 	3079213 	2884991 
NR,TOTAL,N_GE1,WORLD,UNK,NL	: 	: 	: 	: 	: 	1732669 
NR,TOTAL,N_GE1,WORLD,UNK,NO	114679451 	108161864 	108276853 	123364610 	97770684 	: 
NR,TOTAL,N_GE1,WORLD,UNK,PL	333350359 	308477788 	286406588 	281342668 	292916549 	282219467 
NR,TOTAL,N_GE1,WORLD,UNK,PT	: 	: 	: 	61473683 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,RO	: 	: 	: 	: 	: 	72264792 
NR,TOTAL,N_GE1,WORLD,UNK,SE	: 	179096583 	163987263 	160702868 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,SI	20582810 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,UNK,SK	44203804 	41844114 	39075326 	31328407 	32629684 	38279094 
NR,TOTAL,N_GE1,WORLD,UNK,UK	: 	: 	: 	: 	883882984 	880766157 
NR,TOTAL,N_GE4,DOM,ED0-2,AT	2928282 	3133693 	3092117 	2818854 	3666589 	3600193 
NR,TOTAL,N_GE4,DOM,ED0-2,EA	: 	: 	: 	: 	205234685 e	196550706 e
NR,TOTAL,N_GE4,DOM,ED0-2,EE	252944 u	421417 u	509778 	255710 u	152111 u	: u
NR,TOTAL,N_GE4,DOM,ED0-2,ES	134715788 	137720455 	121315489 	139078778 	154393623 	145774589 
NR,TOTAL,N_GE4,DOM,ED0-2,EU27	: 	: 	196372928 e	: 	212343944 e	225133689 e
NR,TOTAL,N_GE4,DOM,ED0-2,EU28	: 	: 	196133865 e	: 	215979381 e	228490511 e
NR,TOTAL,N_GE4,DOM,ED0-2,FI	7052072 	6917314 	8248089 	7767860 	8598808 	9346008 
NR,TOTAL,N_GE4,DOM,ED0-2,HR	: 	: 	: 	: 	3605842 	3330416 
NR,TOTAL,N_GE4,DOM,ED0-2,HU	2428829 	2703201 	2660610 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED0-2,LV	: 	735408 u	316195 u	312584 u	433570 u	385372 u
NR,TOTAL,N_GE4,DOM,ED0-2,MT	: 	: c	: c	: u	: 	: 
NR,TOTAL,N_GE4,DOM,ED0-2,NL	16626503 	16901944 	16995248 	17354742 	18511794 	21600395 
NR,TOTAL,N_GE4,DOM,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED0-2,PT	16851457 	13989136 	14756587 	: 	19363906 	15706707 
NR,TOTAL,N_GE4,DOM,ED0-2,RO	3046204 	2991748 	3083921 	3373048 	3263336 	: 
NR,TOTAL,N_GE4,DOM,ED0-2,SI	: 	511743 	441108 	277958 u	522672 	344869 
NR,TOTAL,N_GE4,DOM,ED3_4,AT	13469741 	13356224 	12126312 	12852076 	14080414 	13476150 
NR,TOTAL,N_GE4,DOM,ED3_4,EA	: 	: 	: 	: 	192752266 e	189620277 e
NR,TOTAL,N_GE4,DOM,ED3_4,EE	1064687 	975779 	725160 	693890 	436969 	1364767 
NR,TOTAL,N_GE4,DOM,ED3_4,ES	70580265 	65906624 	64046491 	121640752 	129013894 	126818809 
NR,TOTAL,N_GE4,DOM,ED3_4,EU27	: 	: 	177833155 e	: 	224828138 e	259507497 e
NR,TOTAL,N_GE4,DOM,ED3_4,EU28	: 	: 	177616662 e	: 	236593653 e	272304402 e
NR,TOTAL,N_GE4,DOM,ED3_4,FI	13864694 	14184711 	13337227 	14652923 	14607108 	14949394 
NR,TOTAL,N_GE4,DOM,ED3_4,HR	: 	: 	: 	: 	11607099 	12603511 
NR,TOTAL,N_GE4,DOM,ED3_4,HU	8455184 	9261235 	9087821 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ED3_4,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED3_4,LV	: 	1457797 	1090691 	1524738 	1631779 	1678447 
NR,TOTAL,N_GE4,DOM,ED3_4,MT	: 	111415 	94416 	96749 	: 	: 
NR,TOTAL,N_GE4,DOM,ED3_4,NL	31133492 	25384779 	23295097 	22599643 	24056615 	24995756 
NR,TOTAL,N_GE4,DOM,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED3_4,PT	8202185 	7292194 	7442563 	: 	9332844 	6489326 
NR,TOTAL,N_GE4,DOM,ED3_4,RO	22275891 	21468517 	22779095 	25270725 	26828107 	: 
NR,TOTAL,N_GE4,DOM,ED3_4,SI	: 	1110244 	1260163 	1051691 	1200771 	1477539 
NR,TOTAL,N_GE4,DOM,ED5-8,AT	6118707 	7283734 	6825162 	5983519 	6239676 	6306131 
NR,TOTAL,N_GE4,DOM,ED5-8,EA	: 	: 	: 	: 	167736602 e	159927142 e
NR,TOTAL,N_GE4,DOM,ED5-8,EE	755096 	585594 u	839920 	617911 	624096 	726865 u
NR,TOTAL,N_GE4,DOM,ED5-8,ES	126433018 	128045044 	122974344 	98384322 	105657407 	102784657 
NR,TOTAL,N_GE4,DOM,ED5-8,EU27	: 	: 	231881614 e	: 	184445345 e	209271061 e
NR,TOTAL,N_GE4,DOM,ED5-8,EU28	: 	: 	231599323 e	: 	192224905 e	215050572 e
NR,TOTAL,N_GE4,DOM,ED5-8,FI	15487569 	16716640 	14687922 	14689696 	15112310 	12666845 
NR,TOTAL,N_GE4,DOM,ED5-8,HR	: 	: 	: 	: 	7679660 	5706427 
NR,TOTAL,N_GE4,DOM,ED5-8,HU	6647185 	6332379 	7366753 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ED5-8,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED5-8,LV	: 	860219 u	1126681 	2415679 	865058 	1137511 
NR,TOTAL,N_GE4,DOM,ED5-8,MT	: 	75900 u	59915 u	44878 u	: 	: 
NR,TOTAL,N_GE4,DOM,ED5-8,NL	17675797 	26103469 	24389994 	22568211 	23719583 	25865962 
NR,TOTAL,N_GE4,DOM,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ED5-8,PT	11968219 	12406591 	12916745 	: 	15744527 	10927213 
NR,TOTAL,N_GE4,DOM,ED5-8,RO	12133970 	11301579 	10769944 	11186207 	12878367 	: 
NR,TOTAL,N_GE4,DOM,ED5-8,SI	: 	849279 	521176 	741210 	618422 	615960 
NR,TOTAL,N_GE4,DOM,TOTAL,AT	22516731 	23773651 	22043590 	21654449 	23986680 	23382473 
NR,TOTAL,N_GE4,DOM,TOTAL,BE	5922814 b	8447969 	6451219 	6187441 	7789157 	8334674 
NR,TOTAL,N_GE4,DOM,TOTAL,BG	11742103 	8472406 	6994755 	8160119 	10861750 	7887161 
NR,TOTAL,N_GE4,DOM,TOTAL,CH	: 	17350839 	14587415 	18870009 	17987159 	17182287 
NR,TOTAL,N_GE4,DOM,TOTAL,CY	1750175 	1889653 	1485069 	2849502 	3075236 	2490326 
NR,TOTAL,N_GE4,DOM,TOTAL,CZ	61108489 	62616050 	54537182 	59562978 	56435086 	57602822 
NR,TOTAL,N_GE4,DOM,TOTAL,DE	350766949 	378877318 	396402908 	369313362 	350537049 	352377482 
NR,TOTAL,N_GE4,DOM,TOTAL,DK	: 	22948126 	33822440 	27517577 	24271467 	22347152 
NR,TOTAL,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	2028735116 e	2031934624 e
NR,TOTAL,N_GE4,DOM,TOTAL,EE	2072727 	1982791 	2074858 	1567511 	1213176 	2224565 
NR,TOTAL,N_GE4,DOM,TOTAL,EL	: 	45798033 	46877890 	52199816 	46873983 	42002220 
NR,TOTAL,N_GE4,DOM,TOTAL,ES	331729071 	331672123 	308336324 	359103852 	389064924 	375378055 
NR,TOTAL,N_GE4,DOM,TOTAL,EU27	: 	: 	2522786264 e	: 	2549908663 e	2564558284 e
NR,TOTAL,N_GE4,DOM,TOTAL,EU28	: 	: 	2542637437 e	: 	2572823700 e	2586196427 e
NR,TOTAL,N_GE4,DOM,TOTAL,FI	36404335 	37818664 	36273238 	37110479 	38318226 	36962246 
NR,TOTAL,N_GE4,DOM,TOTAL,FR	702536977 	717074567 	735312936 	821210355 	827339667 	821921637 
NR,TOTAL,N_GE4,DOM,TOTAL,HR	16871446 	15075763 	20038721 	21669598 	22892601 	21640353 
NR,TOTAL,N_GE4,DOM,TOTAL,HU	17531198 	18296815 	19115184 	20728223 	21113144 	25151127 
NR,TOTAL,N_GE4,DOM,TOTAL,IE	8169269 	8075434 	7865218 	7833472 	7906901 	7961821 
NR,TOTAL,N_GE4,DOM,TOTAL,IT	189296238 	179710913 	163383505 	173845069 	208654865 	233086301 
NR,TOTAL,N_GE4,DOM,TOTAL,LT	3243627 	3224506 	3241995 	3068968 	3438876 	3036681 
NR,TOTAL,N_GE4,DOM,TOTAL,LU	: 	: u	75227 u	: u	43452 u	: u
NR,TOTAL,N_GE4,DOM,TOTAL,LV	: 	3053424 	2533566 	4253001 	2930407 	3201330 
NR,TOTAL,N_GE4,DOM,TOTAL,MT	283033 	215553 	199188 	165398 	139713 u	262479 u
NR,TOTAL,N_GE4,DOM,TOTAL,NL	65435793 	68390191 	64680339 	62522596 	66287992 	73151717 
NR,TOTAL,N_GE4,DOM,TOTAL,NO	30719123 	30193025 	27440440 	33761667 	27232720 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,PL	159373296 	152439957 	141054408 	134120682 	139687042 	143743754 
NR,TOTAL,N_GE4,DOM,TOTAL,PT	37021862 	33687920 	35115895 	33808016 	44441277 	33123247 
NR,TOTAL,N_GE4,DOM,TOTAL,RO	37456065 	35761844 	36632960 	39829979 	42969811 	44083165 
NR,TOTAL,N_GE4,DOM,TOTAL,SE	: 	65394690 	64210586 	54059066 	: 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,SI	2207860 	2471266 	2222447 	2070860 	2341865 	2438368 
NR,TOTAL,N_GE4,DOM,TOTAL,SK	12296251 	14051538 	11819752 	10222480 	9145620 	13017854 
NR,TOTAL,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	178435630 	190133686 
NR,TOTAL,N_GE4,DOM,UNK,BE	5922814 b	8447969 	6451219 	6187441 	7789157 	8334674 
NR,TOTAL,N_GE4,DOM,UNK,BG	11742103 	8472406 	6994755 	8160119 	10861750 	7887161 
NR,TOTAL,N_GE4,DOM,UNK,CH	: 	17350839 	14587415 	18870009 	17987159 	17182287 
NR,TOTAL,N_GE4,DOM,UNK,CY	1750175 	1889653 	1485069 	2849502 	3075236 	2490326 
NR,TOTAL,N_GE4,DOM,UNK,CZ	61108489 	62616050 	54537182 	59562978 	56435086 	57602822 
NR,TOTAL,N_GE4,DOM,UNK,DE	350766949 	378877318 	396402908 	369313362 	350537049 	352377482 
NR,TOTAL,N_GE4,DOM,UNK,DK	: 	22948126 	33822440 	27517577 	24271467 	22347152 
NR,TOTAL,N_GE4,DOM,UNK,EA	: 	: 	: 	: 	1463011563 e	1485836499 e
NR,TOTAL,N_GE4,DOM,UNK,EL	: 	45798033 	46877890 	52199816 	46873983 	42002220 
NR,TOTAL,N_GE4,DOM,UNK,EU27	: 	: 	1916698567 e	: 	1928291236 e	1870646038 e
NR,TOTAL,N_GE4,DOM,UNK,EU28	: 	: 	1937287586 e	: 	1928025761 e	1870350942 e
NR,TOTAL,N_GE4,DOM,UNK,FR	702536977 	717074567 	735312936 	821210355 	827339667 	821921637 
NR,TOTAL,N_GE4,DOM,UNK,HR	16871446 	15075763 	20038721 	21669598 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,HU	: 	: 	: 	20728223 	21113144 	25151127 
NR,TOTAL,N_GE4,DOM,UNK,IE	8169269 	8075434 	7865218 	7833472 	7906901 	7961821 
NR,TOTAL,N_GE4,DOM,UNK,IT	189296238 	179710913 	163383505 	173845069 	208654865 	233086301 
NR,TOTAL,N_GE4,DOM,UNK,LT	3243627 	3224506 	3241995 	3068968 	3438876 	3036681 
NR,TOTAL,N_GE4,DOM,UNK,LU	: 	: u	75227 u	: u	43452 u	: 
NR,TOTAL,N_GE4,DOM,UNK,MT	283033 	: 	: 	: 	139713 u	262479 u
NR,TOTAL,N_GE4,DOM,UNK,NL	: 	: 	: 	: 	: 	689604 u
NR,TOTAL,N_GE4,DOM,UNK,NO	30719123 	30193025 	27440440 	33761667 	27232720 	: 
NR,TOTAL,N_GE4,DOM,UNK,PL	159373296 	152439957 	141054408 	134120682 	139687042 	143743754 
NR,TOTAL,N_GE4,DOM,UNK,PT	: 	: 	: 	33808016 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,RO	: 	: 	: 	: 	: 	44083165 
NR,TOTAL,N_GE4,DOM,UNK,SE	: 	65394690 	64210586 	54059066 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,SI	2207860 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,UNK,SK	12296251 	14051538 	11819752 	10222480 	9145620 	13017854 
NR,TOTAL,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	178435630 	190133686 
NR,TOTAL,N_GE4,OUT,ED0-2,AT	9708208 	9949693 	8504566 	9326073 	8375344 	9794074 
NR,TOTAL,N_GE4,OUT,ED0-2,EA	: 	: 	: 	: 	77186477 e	81271424 e
NR,TOTAL,N_GE4,OUT,ED0-2,EE	996483 	725088 	738563 	419526 	762677 	: u
