unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,PERS,N1-3,DOM,Y35-44,SI	534768 	490398 	398273 	564496 	507288 	607124 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y35-44,SK	2012910 	2380833 	1393606 	1616180 	1304455 b	883165 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y35-44,UK	: 	: 	: 	: 	20110566 	19877227 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,AT	2915463 	2849768 	2795585 	2970387 	2755571 	2572206 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,BE	719511 b	540643 	727017 	673766 	633363 	607337 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,BG	1023546 	614090 	507153 	586718 	554786 	556163 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,CH	: 	1303780 	1012983 	1178069 	1682203 	1509520 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,CY	269504 	224145 	222542 	189338 	211733 	217758 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,CZ	6576665 	5122867 	4558763 	6154383 	4948902 	5100594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,DE	24943130 	26387441 	28860698 	31589573 	32375490 	31604557 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,DK	: 	3702272 	4679197 	4530416 	4031781 b	3870546 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EA	: 	: 	: 	115838619 e	119900153 e	121561210 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EE	574687 	583859 	546480 	419810 	338351 	250036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EL	: 	720555 	658762 	781192 	624568 	1190727 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,ES	34297100 	33211559 	32686671 b	32281705 	35645271 	35792883 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EU27	: 	: 	159014872 e	165447425 e	168306846 e	171929902 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EU28	: 	: 	159442637 e	166465084 e	169546018 e	172873866 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,FI	6110239 	5759101 	5595146 	5551578 	6374259 	6349600 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,FR	26076466 	23818430 	22601052 	23704609 	23578046 	23276647 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,HR	441376 	529870 	543182 	1065713 	1242730 	953587 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,HU	2977352 	2747014 	2667191 	2542149 	2274670 	2619355 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,IE	1881159 	1729041 	1788099 	1808500 	1616884 	1822873 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,IT	8242443 	10250249 	6810513 	7628904 b	7846174 	9049665 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,LT	510563 	491349 	535466 	534533 	475580 	515375 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,LV	: 	630606 	533739 	690710 	633012 	710437 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,MT	70315 	80244 	55767 	48180 b	46816 u	59636 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,NL	4617033 	4640290 	4527370 	5238816 	4584687 	5485781 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,NO	3319452 	3198907 	2893210 	2931762 	2278394 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,PL	7365849 	6731087 	5440156 	5560155 b	7288067 	6273860 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,PT	2996433 	2543877 	2301743 	2101097 	2203810 	2168635 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,RO	3458178 	3233390 	3050364 	2961993 	2765745 	2599602 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,SE	: 	6550560 	5178588 	5073002 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,SI	572620 	389362 	443636 	465984 	443813 	506018 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,SK	1346651 	1233896 	1043274 	861682 	601385 b	585588 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,UK	: 	: 	: 	: 	22237570 	24871767 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,AT	5001971 	5258894 	5025165 	5236258 	4795161 	4259181 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,BE	1462708 b	1404953 	1598669 	1148181 	1200765 	1147159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,BG	1788943 	1112618 	886493 	1087960 	949332 	963022 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,CH	: 	2431439 	2227500 	2089039 	3010465 	2156605 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,CY	597191 	566497 	527762 	410310 	510770 	417960 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,CZ	13035215 	10357533 	10445345 	13033469 	10687213 	12334852 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,DE	48968677 	51642099 	56708578 	56344487 	58073505 	55713421 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,DK	: 	7569768 	9246837 	9208752 	9268446 b	7796826 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EA	: 	: 	: 	228415403 e	232011927 e	234709967 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EE	1005186 	1002786 	917663 	779809 	556620 	611861 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EL	: 	1206350 	1179780 	1337979 	1170767 	1965872 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,ES	64256649 	60634231 	56202514 b	62431722 	64103778 	64968492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EU27	: 	: 	318263806 e	328647015 e	330102463 e	334163429 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EU28	: 	: 	319145116 e	330382847 e	332036264 e	335797715 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,FI	11828394 	11264538 	11445899 	11217932 	12094603 	12561492 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,FR	58119117 	57016343 	55445722 	57530489 	56931607 	56662397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,HR	782404 	948550 	1109150 	1867221 	1950174 	1656764 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,HU	5603883 	5472444 	5816327 	5876636 	4866397 	6035829 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,IE	3488013 	3161278 	3258695 	3563052 	3189652 	3613180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,IT	14839550 	16630190 	12075815 	12189124 b	12972919 	14862134 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,LT	909480 	886712 	975368 	974185 	823122 	881621 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,LU	: 	: u	10656 u	9384 u	9114 u	8434 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,LV	: 	1151212 	1050935 	1255788 	1153110 	1319197 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,MT	124521 	113530 	91989 	78563 b	97608 	107369 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,NL	8948848 	9281782 	9011818 	9861574 	9150853 	10807415 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,NO	6720978 	6047424 	5940466 	6333493 	4767140 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,PL	16284030 	15552084 	12564371 	12416862 b	15679245 	12744641 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,PT	6353948 	5402669 	4988380 	4728409 	4810306 	4928045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,RO	6624832 	6159738 	5885231 	5840047 	5441923 	5274816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,SE	: 	10211251 	9160554 	8873174 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,SI	922626 	796344 	798831 	783960 	911629 	953489 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,SK	3025277 	2541145 	2551829 	1843012 	1403803 b	1093190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,UK	: 	: 	: 	: 	42951866 	45783827 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,AT	2086507 	2409126 	2229580 	2265871 	2039590 	1686976 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,BE	743196 b	864310 	871652 	474415 	567401 	539823 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,BG	765398 	498527 	379340 	501242 	394546 	406858 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,CH	: 	1127659 	1214517 	910971 	1328262 	647085 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,CY	327688 	342352 	305220 	220972 	299037 	200201 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,CZ	6458550 	5234666 	5886582 	6879086 	5738311 	7234258 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,DE	24025547 	25254658 	27847880 	24754915 	25698015 	24108865 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,DK	: 	3867496 	4567640 	4678336 	5236664 b	3926280 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EA	: 	: 	: 	112576784 e	112111774 e	113148757 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EE	430499 	418927 	371183 	359999 	218270 	361825 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EL	: 	485796 	521018 	556787 	546200 	775145 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,ES	29959548 	27422672 	23515843 b	30150017 	28458507 	29175609 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EU27	: 	: 	159248935 e	163199591 e	161795617 e	162233527 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EU28	: 	: 	159702480 e	163917763 e	162490246 e	162923849 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,FI	5718156 	5505437 	5850753 	5666354 	5720344 	6211892 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,FR	32042651 	33197913 	32844670 	33825880 	33353561 	33385751 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,HR	341027 	418680 	565968 	801509 	707444 	703177 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,HU	2626531 	2725430 	3149136 	3334487 	2591727 	3416474 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,IE	1606855 	1432237 	1470597 	1754552 	1572768 	1790307 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,IT	6597108 	6379942 	5265302 	4560220 b	5126744 	5812469 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,LT	398918 	395364 	439902 	439652 	347542 	366246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,LV	: 	520606 	517196 	565079 	520099 	608760 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,MT	54206 	33286 	36221 u	30383 bu	50791 u	47733 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,NL	4331815 	4641492 	4484448 	4622758 	4566167 	5321634 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,NO	3401526 	2848517 	3047255 	3401730 	2488747 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,PL	8918181 	8820998 	7124215 	6856706 b	8391179 	6470781 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,PT	3357516 	2858792 	2686636 	2627312 	2606496 	2759411 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,RO	3166653 	2926348 	2834867 	2878054 	2676178 	2675214 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,SE	: 	3660691 	3981965 	3800171 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,SI	350006 	406982 	355195 	317975 	467816 	447471 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,SK	1678627 	1307249 	1508555 	981330 	802418 b	507602 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,UK	: 	: 	: 	: 	20714296 	20912060 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,AT	13388734 	13701664 	12529539 	13302874 	12376376 	11614059 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,BE	4180516 b	3203589 	4122410 	2689760 	3148329 	2900170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,BG	5733767 	3364116 	3032569 	4071907 	3846551 	3842109 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,CH	: 	6893722 	6853942 	6967693 	7743597 	6866989 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,CY	1949968 	1903611 	1857829 	1607076 	1537768 	1823074 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,CZ	38692095 	34237876 	31471676 	37078080 	33439028 	36200298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,DE	158998081 	168656004 	178011814 	161836384 	175945063 	167615290 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,DK	: 	26815133 	30299877 	30055318 	29541173 b	26928655 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EA	: 	: 	: 	662434533 e	676740214 e	686467819 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EE	4139192 	4172243 	3530087 	3398506 	2341047 	2313852 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EL	: 	3060303 	3243607 	3581761 	2923276 	5495625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,ES	177239149 	168452946 	160771044 b	160529081 	163427930 	166220655 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EU27	: 	: 	976597495 e	977320686 e	976196196 e	987881158 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EU28	: 	: 	979577584 e	982225397 e	981878207 e	993650349 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,FI	39209211 	37846876 	38055783 	36961575 	39005051 	39189392 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,FR	179119303 	160888964 	163206588 	184491323 	181954190 	184861260 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,HR	2481744 	2600601 	3644526 	5327797 	5731124 	5817978 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,HU	18161591 	17999573 	18573170 	17894808 	16457775 	20305731 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,IE	10362955 	9993138 	9516756 	8352057 	7896544 	8022285 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,IT	41064916 	44060794 	34577378 	36329218 b	33327995 	42155530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,LT	3227905 	3161710 	3402998 	3396253 	3121013 	3283417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,LU	: 	20197 u	22350 u	34234 	66854 	54737 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,LV	: 	4111422 	3868018 	4115911 	4229386 	4741715 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,MT	415493 	405279 	360284 	339022 b	321574 	330686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,NL	27417182 	27726435 	27375257 	29020721 	29652370 	33326859 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,NO	16578183 	15870591 	15688166 	16927114 	13484748 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,PL	52558113 	48637419 	44086369 	41937463 b	50630835 	47242930 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,PT	17334510 	16241852 	15781021 	14733797 	14346515 	13546352 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,RO	22573414 	21929908 	20696355 	21697083 	21005630 	19599109 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,SE	: 	34348522 	35077922 	30735810 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,SI	2534409 	2436374 	2189284 	2693222 	2861056 	2994580 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
