unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N_GE1,DOM,Q2,RO	25617577 	26631657 	27095180 	28560970 	26597304 	: 
NR,TOTAL,N_GE1,DOM,Q3,EA	: 	: 	: 	: 	34292204 e	758280 e
NR,TOTAL,N_GE1,DOM,Q3,EE	1698812 	1867086 	1689719 	1265644 	805750 	758187 
NR,TOTAL,N_GE1,DOM,Q3,EU27	: 	: 	: 	: 	46058108 e	772405 e
NR,TOTAL,N_GE1,DOM,Q3,EU28	: 	: 	: 	: 	46051767 e	772283 e
NR,TOTAL,N_GE1,DOM,Q3,NL	30127647 	34670847 	32856351 	32695587 	33482247 	: 
NR,TOTAL,N_GE1,DOM,Q3,RO	17049683 	12477139 	9246983 	9327542 	11024498 	: 
NR,TOTAL,N_GE1,DOM,Q4,EA	: 	: 	: 	: 	19458820 e	1664502 e
NR,TOTAL,N_GE1,DOM,Q4,EE	2760163 	2505956 	2214588 	1905260 	1491494 	1664297 
NR,TOTAL,N_GE1,DOM,Q4,EU27	: 	: 	: 	: 	21864073 e	1695508 e
NR,TOTAL,N_GE1,DOM,Q4,EU28	: 	: 	: 	: 	21861063 e	1695240 e
NR,TOTAL,N_GE1,DOM,Q4,NL	29500220 	19739794 	18184032 	18188915 	17964939 	: 
NR,TOTAL,N_GE1,DOM,Q4,RO	2817879 	1516381 	1081929 	889004 	2053694 	: 
NR,TOTAL,N_GE1,DOM,TOTAL,AT	38290032 	40030682 	36979775 	37508957 	39239689 	37684466 
NR,TOTAL,N_GE1,DOM,TOTAL,BE	10232724 b	11803422 	10722496 	8928601 	11037775 	11589887 
NR,TOTAL,N_GE1,DOM,TOTAL,BG	17657842 	11977231 	10199541 	12475988 	14909073 	11857124 
NR,TOTAL,N_GE1,DOM,TOTAL,CH	: 	24697194 	21967977 	26089499 	26281045 	24715831 
NR,TOTAL,N_GE1,DOM,TOTAL,CY	3713917 	3814466 	3374489 	4491171 	4673615 	4361062 
NR,TOTAL,N_GE1,DOM,TOTAL,CZ	101001956 	98081852 	86913645 	97656604 	91407995 	94981328 
NR,TOTAL,N_GE1,DOM,TOTAL,DE	551345687 	589171749 	611975013 	570009772 	567365856 	566722964 
NR,TOTAL,N_GE1,DOM,TOTAL,DK	: 	51351643 	66154688 	58831786 	55566796 b	50591407 
NR,TOTAL,N_GE1,DOM,TOTAL,EA	: 	: 	: 	: 	2798462276 e	2823755533 e
NR,TOTAL,N_GE1,DOM,TOTAL,EE	6717523 	6660765 	5978956 	5372356 	3786656 	4709541 
NR,TOTAL,N_GE1,DOM,TOTAL,EL	: 	49173106 	50497926 	56100554 	50162400 	47782214 
NR,TOTAL,N_GE1,DOM,TOTAL,ES	517501822 	508758036 	476458940 b	528465198 	562925467 	553571278 
NR,TOTAL,N_GE1,DOM,TOTAL,EU27	: 	: 	: 	: 	3651066627 e	3684211261 e
NR,TOTAL,N_GE1,DOM,TOTAL,EU28	: 	: 	: 	: 	3680816667 e	3712924635 e
NR,TOTAL,N_GE1,DOM,TOTAL,FI	80462230 	80726374 	78887957 	78828121 	82778658 	81742693 
NR,TOTAL,N_GE1,DOM,TOTAL,FR	906553289 	894061378 	914664132 	1026057420 	1030896713 	1028831354 
NR,TOTAL,N_GE1,DOM,TOTAL,HR	19741646 	18136964 	24214087 	28039661 	29767048 	28759840 
NR,TOTAL,N_GE1,DOM,TOTAL,HU	36080222 	36573673 	38139718 	39102242 	38061996 	45910616 
NR,TOTAL,N_GE1,DOM,TOTAL,IE	19106171 	18655836 	17906013 	16686773 	16263454 	16368179 
NR,TOTAL,N_GE1,DOM,TOTAL,IT	235988232 	230243909 	204633075 	218075497 b	248179072 	285426120 
NR,TOTAL,N_GE1,DOM,TOTAL,LT	6991175 	6910430 	7174677 	6999646 	7069085 	6835960 
NR,TOTAL,N_GE1,DOM,TOTAL,LU	: 	99214 	101000 	73879 	113046 	121310 
NR,TOTAL,N_GE1,DOM,TOTAL,LV	: 	7231428 	6541646 	8446934 	7288832 	8115946 
NR,TOTAL,N_GE1,DOM,TOTAL,MT	708483 	630270 	562690 	509876 b	468406 	598219 
NR,TOTAL,N_GE1,DOM,TOTAL,NL	94271187 	97322767 	93312610 	92636699 	97202315 	107793362 
NR,TOTAL,N_GE1,DOM,TOTAL,NO	52761251 	49829731 	47613416 	56115008 	44249606 	: 
NR,TOTAL,N_GE1,DOM,TOTAL,PL	214207468 	203038084 	186758670 	177667110 b	195473538 	196265288 
NR,TOTAL,N_GE1,DOM,TOTAL,PT	55672602 	51337199 	52301152 	49794523 	59744431 	47588478 
NR,TOTAL,N_GE1,DOM,TOTAL,RO	60296496 	58000444 	57640945 	61716967 	64127086 	63742152 
NR,TOTAL,N_GE1,DOM,TOTAL,SE	: 	108249134 	104832198 	91993967 	: 	: 
NR,TOTAL,N_GE1,DOM,TOTAL,SI	4871402 	5024063 	4511014 	4882851 	5362018 	5543663 
NR,TOTAL,N_GE1,DOM,TOTAL,SK	22808904 	23914130 	19987596 	17089425 	15882234 b	18233734 
NR,TOTAL,N_GE1,DOM,TOTAL,UK	: 	: 	: 	: 	319937939 	334309666 
NR,TOTAL,N_GE1,DOM,UNK,AT	38290032 	40030682 	36979775 	37508957 	39239689 	37684466 
NR,TOTAL,N_GE1,DOM,UNK,BE	10232724 b	11803422 	10722496 	8928601 	11037775 	11589887 
NR,TOTAL,N_GE1,DOM,UNK,BG	17657842 	11977231 	10199541 	12475988 	14909073 	11857124 
NR,TOTAL,N_GE1,DOM,UNK,CH	: 	24697194 	21967977 	26089499 	26281045 	24715831 
NR,TOTAL,N_GE1,DOM,UNK,CY	3713917 	3814466 	3374489 	4491171 	4673615 	4361062 
NR,TOTAL,N_GE1,DOM,UNK,CZ	101001956 	98081852 	86913645 	97656604 	91407995 	94981328 
NR,TOTAL,N_GE1,DOM,UNK,DE	551345687 	589171749 	611975013 	570009772 	567365856 	566722964 
NR,TOTAL,N_GE1,DOM,UNK,DK	: 	51351643 	66154688 	58831786 	55566796 b	50591407 
NR,TOTAL,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	2697460911 e	2819045412 e
NR,TOTAL,N_GE1,DOM,UNK,EL	: 	49173106 	50497926 	56100554 	50162400 	47782214 
NR,TOTAL,N_GE1,DOM,UNK,ES	517501822 	508758036 	476458940 b	528465198 	562925467 	553571278 
NR,TOTAL,N_GE1,DOM,UNK,EU27	: 	: 	: 	: 	3483233600 e	3679413400 e
NR,TOTAL,N_GE1,DOM,UNK,EU28	: 	: 	: 	: 	3513006746 e	3708127531 e
NR,TOTAL,N_GE1,DOM,UNK,FI	80462230 	80726374 	78887957 	78828121 	82778658 	81742693 
NR,TOTAL,N_GE1,DOM,UNK,FR	906553289 	894061378 	914664132 	1026057420 	1030896713 	1028831354 
NR,TOTAL,N_GE1,DOM,UNK,HR	19741646 	18136964 	24214087 	28039661 	29767048 	28759840 
NR,TOTAL,N_GE1,DOM,UNK,HU	36080222 	36573673 	38139718 	39102242 	38061996 	45910616 
NR,TOTAL,N_GE1,DOM,UNK,IE	19106171 	18655836 	17906013 	16686773 	16263454 	16368179 
NR,TOTAL,N_GE1,DOM,UNK,IT	235988232 	230243909 	204633075 	218075497 b	248179072 	285426120 
NR,TOTAL,N_GE1,DOM,UNK,LT	6991175 	6910430 	7174677 	6999646 	7069085 	6835960 
NR,TOTAL,N_GE1,DOM,UNK,LU	: 	99214 	101000 	73879 	113046 	121310 
NR,TOTAL,N_GE1,DOM,UNK,LV	: 	7231428 	6541646 	8446934 	7288832 	8115946 
NR,TOTAL,N_GE1,DOM,UNK,MT	708483 	630270 	562690 	509876 b	468406 	598219 
NR,TOTAL,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	107793362 
NR,TOTAL,N_GE1,DOM,UNK,NO	52761251 	49829731 	47613416 	56115008 	44249606 	: 
NR,TOTAL,N_GE1,DOM,UNK,PL	214207468 	203038084 	186758670 	177667110 b	195473538 	196265288 
NR,TOTAL,N_GE1,DOM,UNK,PT	55672602 	51337199 	52301152 	49794523 	59744431 	47588478 
NR,TOTAL,N_GE1,DOM,UNK,RO	: 	: 	: 	: 	: 	63742152 
NR,TOTAL,N_GE1,DOM,UNK,SE	: 	108249134 	104832198 	91993967 	: 	: 
NR,TOTAL,N_GE1,DOM,UNK,SI	4871402 	5024063 	4511014 	4882851 	5362018 	5543663 
NR,TOTAL,N_GE1,DOM,UNK,SK	22808904 	23914130 	19987596 	17089425 	15882234 b	18233734 
NR,TOTAL,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	319937939 	334309666 
NR,TOTAL,N_GE1,OUT,Q1,EA	: 	: 	: 	: 	22056752 e	1043801 e
NR,TOTAL,N_GE1,OUT,Q1,EE	1203574 	1041582 	1737733 	1644334 	1461738 	1043672 
NR,TOTAL,N_GE1,OUT,Q1,EU27	: 	: 	: 	: 	25075421 e	1063245 e
NR,TOTAL,N_GE1,OUT,Q1,EU28	: 	: 	: 	: 	25071969 e	1063077 e
NR,TOTAL,N_GE1,OUT,Q1,NL	15551044 	24016949 	27449994 	19717168 	20592308 	: 
NR,TOTAL,N_GE1,OUT,Q1,RO	1665903 	2085616 	2332051 	2469325 	2615442 	: 
NR,TOTAL,N_GE1,OUT,Q2,EA	: 	: 	: 	: 	36564511 e	388191 e
NR,TOTAL,N_GE1,OUT,Q2,EE	1131751 	1402452 	1610481 	1541445 	1470446 	388143 
NR,TOTAL,N_GE1,OUT,Q2,EU27	: 	: 	: 	: 	41036686 e	395422 e
NR,TOTAL,N_GE1,OUT,Q2,EU28	: 	: 	: 	: 	41031037 e	395360 e
NR,TOTAL,N_GE1,OUT,Q2,NL	32933976 	30713254 	30218217 	35201877 	35089579 	: 
NR,TOTAL,N_GE1,OUT,Q2,RO	3012741 	3104765 	3448482 	4501214 	3812338 	: 
NR,TOTAL,N_GE1,OUT,Q3,EA	: 	: 	: 	: 	59756260 e	2145326 e
NR,TOTAL,N_GE1,OUT,Q3,EE	2118679 	2232298 	2681358 	2204181 	2075151 	2145062 
NR,TOTAL,N_GE1,OUT,Q3,EU27	: 	: 	: 	: 	62719484 e	2185289 e
NR,TOTAL,N_GE1,OUT,Q3,EU28	: 	: 	: 	: 	62710850 e	2184944 e
NR,TOTAL,N_GE1,OUT,Q3,NL	55413528 	62505271 	61039749 	58980115 	57673777 	: 
NR,TOTAL,N_GE1,OUT,Q3,RO	3084605 	2620455 	2334856 	2218721 	1955221 	: 
NR,TOTAL,N_GE1,OUT,Q4,EA	: 	: 	: 	: 	57604015 e	3343634 e
NR,TOTAL,N_GE1,OUT,Q4,EE	3929453 	3496629 	3519776 	3329064 	2931249 	3343222 
NR,TOTAL,N_GE1,OUT,Q4,EU27	: 	: 	: 	: 	59195844 e	3405919 e
NR,TOTAL,N_GE1,OUT,Q4,EU28	: 	: 	: 	: 	59187695 e	3405382 e
NR,TOTAL,N_GE1,OUT,Q4,NL	90207904 	55372084 	48889654 	52831580 	54665697 	: 
NR,TOTAL,N_GE1,OUT,Q4,RO	874200 	845349 	497319 	549380 	640604 	: 
NR,TOTAL,N_GE1,OUT,TOTAL,AT	73761033 	71472963 	68832809 	69846475 	65856460 	67450202 
NR,TOTAL,N_GE1,OUT,TOTAL,BE	88782784 b	98585382 	86578113 	86475032 	85471276 	76265996 
NR,TOTAL,N_GE1,OUT,TOTAL,BG	5012923 	4044404 	3778260 	4062264 	4231970 	3886196 
NR,TOTAL,N_GE1,OUT,TOTAL,CH	: 	115606081 	110198328 	99722591 	97880486 	95110971 
NR,TOTAL,N_GE1,OUT,TOTAL,CY	14205130 	13260809 	12782579 	14582145 	12325808 	13882721 
NR,TOTAL,N_GE1,OUT,TOTAL,CZ	45452158 	39653044 	37204006 	38013815 	39606064 	40953875 
NR,TOTAL,N_GE1,OUT,TOTAL,DE	798017337 	770926126 	699833343 	730128564 	745626638 	687371570 
NR,TOTAL,N_GE1,OUT,TOTAL,DK	: 	51068557 	55136829 	54200283 	52304960 b	54550080 
NR,TOTAL,N_GE1,OUT,TOTAL,EA	: 	: 	: 	: 	1652226915 e	1607795880 e
NR,TOTAL,N_GE1,OUT,TOTAL,EE	8383458 	8172961 	9549349 	8719025 	7938584 	6920100 
NR,TOTAL,N_GE1,OUT,TOTAL,EL	: 	7166025 	6941342 	7876643 	8619057 	5723863 
NR,TOTAL,N_GE1,OUT,TOTAL,ES	112090507 	113119882 	106981983 b	93984057 	91316150 	96202276 
NR,TOTAL,N_GE1,OUT,TOTAL,EU27	: 	: 	: 	: 	2504005232 e	2444276792 e
NR,TOTAL,N_GE1,OUT,TOTAL,EU28	: 	: 	: 	: 	2525725399 e	2460034328 e
NR,TOTAL,N_GE1,OUT,TOTAL,FI	55425875 	51524015 	49381171 	50475690 	49558360 	54035544 
NR,TOTAL,N_GE1,OUT,TOTAL,FR	221280432 	200063793 	199278725 	235098079 	221383996 	211717989 
NR,TOTAL,N_GE1,OUT,TOTAL,HR	11695565 	8644304 	18010254 	19900659 	21710694 	15848458 
NR,TOTAL,N_GE1,OUT,TOTAL,HU	30819562 	29865464 	28133920 	26230418 	23296784 	22690212 
NR,TOTAL,N_GE1,OUT,TOTAL,IE	47904081 	47222817 	43527700 	45719059 	45176985 	45299155 
NR,TOTAL,N_GE1,OUT,TOTAL,IT	78155312 	77133618 	87585736 	90196548 b	92287385 	105495896 
NR,TOTAL,N_GE1,OUT,TOTAL,LT	13227989 	12938130 	12636135 	12102708 	13642361 	12942904 
NR,TOTAL,N_GE1,OUT,TOTAL,LU	: 	10735463 	10874082 	11255418 	10604138 	10809020 
NR,TOTAL,N_GE1,OUT,TOTAL,LV	: 	7404813 	6702886 	8661070 	7951095 	8233177 
NR,TOTAL,N_GE1,OUT,TOTAL,MT	3282177 	3098041 	2554638 	2585315 b	2610807 	2286772 
NR,TOTAL,N_GE1,OUT,TOTAL,NL	194106452 	172607557 	167597615 	166730740 	168021361 	171833626 
NR,TOTAL,N_GE1,OUT,TOTAL,NO	61918200 	58332133 	60663437 	67249602 	53521077 	: 
NR,TOTAL,N_GE1,OUT,TOTAL,PL	119142892 	105439704 	99647918 	103675558 b	97443011 	85954178 
NR,TOTAL,N_GE1,OUT,TOTAL,PT	14840624 	11337148 	13016796 	11679160 	13771145 	10689975 
NR,TOTAL,N_GE1,OUT,TOTAL,RO	8637449 	8656186 	8612708 	9738640 	9023605 	8522640 
NR,TOTAL,N_GE1,OUT,TOTAL,SE	: 	70847450 	59155065 	68708901 	: 	: 
NR,TOTAL,N_GE1,OUT,TOTAL,SI	15711408 	16313955 	16058355 	13687486 	13804276 	13551400 
NR,TOTAL,N_GE1,OUT,TOTAL,SK	21394899 	17929984 	19087730 	14238982 	16747450 b	20045360 
NR,TOTAL,N_GE1,OUT,TOTAL,UK	: 	: 	: 	: 	563945045 	546456491 
NR,TOTAL,N_GE1,OUT,UNK,AT	73761033 	71472963 	68832809 	69846475 	65856460 	67450202 
NR,TOTAL,N_GE1,OUT,UNK,BE	88782784 b	98585382 	86578113 	86475032 	85471276 	76265996 
NR,TOTAL,N_GE1,OUT,UNK,BG	5012923 	4044404 	3778260 	4062264 	4231970 	3886196 
NR,TOTAL,N_GE1,OUT,UNK,CH	: 	115606081 	110198328 	99722591 	97880486 	95110971 
NR,TOTAL,N_GE1,OUT,UNK,CY	14205130 	13260809 	12782579 	14582145 	12325808 	13882721 
NR,TOTAL,N_GE1,OUT,UNK,CZ	45452158 	39653044 	37204006 	38013815 	39606064 	40953875 
NR,TOTAL,N_GE1,OUT,UNK,DE	798017337 	770926126 	699833343 	730128564 	745626638 	687371570 
NR,TOTAL,N_GE1,OUT,UNK,DK	: 	51068557 	55136829 	54200283 	52304960 b	54550080 
NR,TOTAL,N_GE1,OUT,UNK,EA	: 	: 	: 	: 	1476245378 e	1600874929 e
NR,TOTAL,N_GE1,OUT,UNK,EL	: 	7166025 	6941342 	7876643 	8619057 	5723863 
NR,TOTAL,N_GE1,OUT,UNK,ES	112090507 	113119882 	106981983 b	93984057 	91316150 	96202276 
NR,TOTAL,N_GE1,OUT,UNK,EU27	: 	: 	: 	: 	2315977796 e	2437226917 e
NR,TOTAL,N_GE1,OUT,UNK,EU28	: 	: 	: 	: 	2337723850 e	2452985566 e
NR,TOTAL,N_GE1,OUT,UNK,FI	55425875 	51524015 	49381171 	50475690 	49558360 	54035544 
NR,TOTAL,N_GE1,OUT,UNK,FR	221280432 	200063793 	199278725 	235098079 	221383996 	211717989 
NR,TOTAL,N_GE1,OUT,UNK,HR	11695565 	8644304 	18010254 	19900659 	21710694 	15848458 
NR,TOTAL,N_GE1,OUT,UNK,HU	30819562 	29865464 	28133920 	26230418 	23296784 	22690212 
NR,TOTAL,N_GE1,OUT,UNK,IE	47904081 	47222817 	43527700 	45719059 	45176985 	45299155 
NR,TOTAL,N_GE1,OUT,UNK,IT	78155312 	77133618 	87585736 	90196548 b	92287385 	105495896 
NR,TOTAL,N_GE1,OUT,UNK,LT	13227989 	12938130 	12636135 	12102708 	13642361 	12942904 
NR,TOTAL,N_GE1,OUT,UNK,LU	: 	10735463 	10874082 	11255418 	10604138 	10809020 
NR,TOTAL,N_GE1,OUT,UNK,LV	: 	7404813 	6702886 	8661070 	7951095 	8233177 
NR,TOTAL,N_GE1,OUT,UNK,MT	3282177 	3098041 	2554638 	2585315 b	2610807 	2286772 
NR,TOTAL,N_GE1,OUT,UNK,NL	: 	: 	: 	: 	: 	171833626 
NR,TOTAL,N_GE1,OUT,UNK,NO	61918200 	58332133 	60663437 	67249602 	53521077 	: 
NR,TOTAL,N_GE1,OUT,UNK,PL	119142892 	105439704 	99647918 	103675558 b	97443011 	85954178 
NR,TOTAL,N_GE1,OUT,UNK,PT	14840624 	11337148 	13016796 	11679160 	13771145 	10689975 
NR,TOTAL,N_GE1,OUT,UNK,RO	: 	: 	: 	: 	: 	8522640 
NR,TOTAL,N_GE1,OUT,UNK,SE	: 	70847450 	59155065 	68708901 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,SI	15711408 	16313955 	16058355 	13687486 	13804276 	13551400 
NR,TOTAL,N_GE1,OUT,UNK,SK	21394899 	17929984 	19087730 	14238982 	16747450 b	20045360 
NR,TOTAL,N_GE1,OUT,UNK,UK	: 	: 	: 	: 	563945045 	546456491 
NR,TOTAL,N_GE1,WORLD,Q1,EA	: 	: 	: 	: 	42827719 e	2827291 e
NR,TOTAL,N_GE1,WORLD,Q1,EE	2223729 	2156362 	2645398 	2528510 	2350684 	2826943 
NR,TOTAL,N_GE1,WORLD,Q1,EU27	: 	: 	: 	: 	71039521 e	2879957 e
NR,TOTAL,N_GE1,WORLD,Q1,EU28	: 	: 	: 	: 	71029740 e	2879503 e
NR,TOTAL,N_GE1,WORLD,Q1,NL	25672724 	44741108 	48000887 	37917877 	40471780 	: 
NR,TOTAL,N_GE1,WORLD,Q1,RO	16477260 	19460884 	22548905 	25408776 	27067032 	: 
NR,TOTAL,N_GE1,WORLD,Q2,EA	: 	: 	: 	: 	63043884 e	892040 e
NR,TOTAL,N_GE1,WORLD,Q2,EE	2370144 	2575396 	2777465 	2858722 	2070912 	891930 
NR,TOTAL,N_GE1,WORLD,Q2,EU27	: 	: 	: 	: 	94983433 e	908657 e
NR,TOTAL,N_GE1,WORLD,Q2,EU28	: 	: 	: 	: 	94970356 e	908513 e
NR,TOTAL,N_GE1,WORLD,Q2,NL	57455617 	52901221 	51939551 	58753366 	60965236 	: 
NR,TOTAL,N_GE1,WORLD,Q2,RO	28630318 	29736422 	30543662 	33062184 	30409642 	: 
NR,TOTAL,N_GE1,WORLD,Q3,EA	: 	: 	: 	: 	94048464 e	2903606 e
NR,TOTAL,N_GE1,WORLD,Q3,EE	3817491 	4099384 	4371077 	3469825 	2880900 	2903249 
NR,TOTAL,N_GE1,WORLD,Q3,EU27	: 	: 	: 	: 	108777592 e	2957694 e
NR,TOTAL,N_GE1,WORLD,Q3,EU28	: 	: 	: 	: 	108762616 e	2957228 e
NR,TOTAL,N_GE1,WORLD,Q3,NL	85541175 	97176118 	93896101 	91675702 	91156024 	: 
NR,TOTAL,N_GE1,WORLD,Q3,RO	20134288 	15097594 	11581838 	11546263 	12979720 	: 
NR,TOTAL,N_GE1,WORLD,Q4,EA	: 	: 	: 	: 	77062835 e	5008135 e
NR,TOTAL,N_GE1,WORLD,Q4,EE	6689616 	6002585 	5734364 	5234324 	4422743 	5007519 
NR,TOTAL,N_GE1,WORLD,Q4,EU27	: 	: 	: 	: 	81059918 e	5101427 e
NR,TOTAL,N_GE1,WORLD,Q4,EU28	: 	: 	: 	: 	81048758 e	5100622 e
NR,TOTAL,N_GE1,WORLD,Q4,NL	119708123 	75111877 	67073686 	71020495 	72630636 	: 
NR,TOTAL,N_GE1,WORLD,Q4,RO	3692079 	2361730 	1579248 	1438384 	2694298 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,AT	112051065 	111503645 	105812584 	107355432 	105096149 	105134669 
NR,TOTAL,N_GE1,WORLD,TOTAL,BE	99015509 b	110388803 	97300609 	95403633 	96509052 	87855883 
NR,TOTAL,N_GE1,WORLD,TOTAL,BG	22670765 	16021635 	13977801 	16538253 	19141043 	15743319 
NR,TOTAL,N_GE1,WORLD,TOTAL,CH	: 	140303275 	132166305 	125812090 	124161530 	119826802 
NR,TOTAL,N_GE1,WORLD,TOTAL,CY	17919048 	17075275 	16157068 	19073316 	16999423 	18243782 
NR,TOTAL,N_GE1,WORLD,TOTAL,CZ	146454114 	137734897 	124117650 	135670419 	131014059 	135935204 
NR,TOTAL,N_GE1,WORLD,TOTAL,DE	1349363024 	1360097876 	1311808356 	1300138336 	1312992493 	1254094534 
NR,TOTAL,N_GE1,WORLD,TOTAL,DK	: 	102420201 	121291517 	113032069 	107871756 b	105141488 
NR,TOTAL,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	: 	4450689191 e	4431551413 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EE	15100980 	14833727 	15528304 	14091381 	11725240 	11629641 
NR,TOTAL,N_GE1,WORLD,TOTAL,EL	: 	56339130 	57439268 	63977197 	58781457 	53506077 
NR,TOTAL,N_GE1,WORLD,TOTAL,ES	629592329 	621877918 	583440923 b	622449254 	654241617 	649773555 
NR,TOTAL,N_GE1,WORLD,TOTAL,EU27	: 	: 	: 	: 	6155071859 e	6128488053 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EU28	: 	: 	: 	: 	6206542066 e	6172958963 e
NR,TOTAL,N_GE1,WORLD,TOTAL,FI	135888105 	132250389 	128269128 	129303810 	132337018 	135778237 
NR,TOTAL,N_GE1,WORLD,TOTAL,FR	1127833720 	1094125171 	1113942857 	1261155500 	1252280709 	1240549342 
NR,TOTAL,N_GE1,WORLD,TOTAL,HR	31437211 	26781267 	42224340 	47940320 	51477742 	44608297 
NR,TOTAL,N_GE1,WORLD,TOTAL,HU	66899784 	66439137 	66273638 	65332660 	61358780 	68600828 
NR,TOTAL,N_GE1,WORLD,TOTAL,IE	67010252 	65878652 	61433713 	62405832 	61440439 	61667334 
NR,TOTAL,N_GE1,WORLD,TOTAL,IT	314143544 	307377526 	292218810 	308272045 b	340466457 	390922016 
NR,TOTAL,N_GE1,WORLD,TOTAL,LT	20219165 	19848560 	19810812 	19102353 	20711446 	19778865 
NR,TOTAL,N_GE1,WORLD,TOTAL,LU	: 	10834677 	10975082 	11329297 	10717185 	10930330 
NR,TOTAL,N_GE1,WORLD,TOTAL,LV	: 	14636241 	13244532 	17108004 	15239927 	16349123 
NR,TOTAL,N_GE1,WORLD,TOTAL,MT	3990661 	3728311 	3117327 	3095191 b	3079213 	2884991 
NR,TOTAL,N_GE1,WORLD,TOTAL,NL	288377638 	269930324 	260910225 	259367439 	265223676 	279626988 
NR,TOTAL,N_GE1,WORLD,TOTAL,NO	114679451 	108161864 	108276853 	123364610 	97770684 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,PL	333350359 	308477788 	286406588 	281342668 b	292916549 	282219467 
NR,TOTAL,N_GE1,WORLD,TOTAL,PT	70513227 	62674347 	65317948 	61473683 	73515577 	58278453 
NR,TOTAL,N_GE1,WORLD,TOTAL,RO	68933945 	66656630 	66253652 	71455607 	73150692 	72264792 
NR,TOTAL,N_GE1,WORLD,TOTAL,SE	: 	179096583 	163987263 	160702868 	: 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,SI	20582810 	21338018 	20569370 	18570337 	19166294 	19095062 
NR,TOTAL,N_GE1,WORLD,TOTAL,SK	44203804 	41844114 	39075326 	31328407 	32629684 b	38279094 
NR,TOTAL,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	883882984 	880766157 
NR,TOTAL,N_GE1,WORLD,UNK,AT	112051065 	111503645 	105812584 	107355432 	105096149 	105134669 
NR,TOTAL,N_GE1,WORLD,UNK,BE	99015509 b	110388803 	97300609 	95403633 	96509052 	87855883 
NR,TOTAL,N_GE1,WORLD,UNK,BG	22670765 	16021635 	13977801 	16538253 	19141043 	15743319 
NR,TOTAL,N_GE1,WORLD,UNK,CH	: 	140303275 	132166305 	125812090 	124161530 	119826802 
NR,TOTAL,N_GE1,WORLD,UNK,CY	17919048 	17075275 	16157068 	19073316 	16999423 	18243782 
NR,TOTAL,N_GE1,WORLD,UNK,CZ	146454114 	137734897 	124117650 	135670419 	131014059 	135935204 
NR,TOTAL,N_GE1,WORLD,UNK,DE	1349363024 	1360097876 	1311808356 	1300138336 	1312992493 	1254094534 
NR,TOTAL,N_GE1,WORLD,UNK,DK	: 	102420201 	121291517 	113032069 	107871756 b	105141488 
NR,TOTAL,N_GE1,WORLD,UNK,EA	: 	: 	: 	: 	4173706289 e	4419920341 e
NR,TOTAL,N_GE1,WORLD,UNK,EL	: 	56339130 	57439268 	63977197 	58781457 	53506077 
NR,TOTAL,N_GE1,WORLD,UNK,ES	629592329 	621877918 	583440923 b	622449254 	654241617 	649773555 
NR,TOTAL,N_GE1,WORLD,UNK,EU27	: 	: 	: 	: 	5799211396 e	6116640318 e
NR,TOTAL,N_GE1,WORLD,UNK,EU28	: 	: 	: 	: 	5850730595 e	6161113097 e
NR,TOTAL,N_GE1,WORLD,UNK,FI	135888105 	132250389 	128269128 	129303810 	132337018 	135778237 
NR,TOTAL,N_GE1,WORLD,UNK,FR	1127833720 	1094125171 	1113942857 	1261155500 	1252280709 	1240549342 
NR,TOTAL,N_GE1,WORLD,UNK,HR	31437211 	26781267 	42224340 	47940320 	51477742 	44608297 
NR,TOTAL,N_GE1,WORLD,UNK,HU	66899784 	66439137 	66273638 	65332660 	61358780 	68600828 
NR,TOTAL,N_GE1,WORLD,UNK,IE	67010252 	65878652 	61433713 	62405832 	61440439 	61667334 
NR,TOTAL,N_GE1,WORLD,UNK,IT	314143544 	307377526 	292218810 	308272045 b	340466457 	390922016 
NR,TOTAL,N_GE1,WORLD,UNK,LT	20219165 	19848560 	19810812 	19102353 	20711446 	19778865 
NR,TOTAL,N_GE1,WORLD,UNK,LU	: 	10834677 	10975082 	11329297 	10717185 	10930330 
NR,TOTAL,N_GE1,WORLD,UNK,LV	: 	14636241 	13244532 	17108004 	15239927 	16349123 
NR,TOTAL,N_GE1,WORLD,UNK,MT	3990661 	3728311 	3117327 	3095191 b	3079213 	2884991 
NR,TOTAL,N_GE1,WORLD,UNK,NL	: 	: 	: 	: 	: 	279626988 
NR,TOTAL,N_GE1,WORLD,UNK,NO	114679451 	108161864 	108276853 	123364610 	97770684 	: 
NR,TOTAL,N_GE1,WORLD,UNK,PL	333350359 	308477788 	286406588 	281342668 b	292916549 	282219467 
NR,TOTAL,N_GE1,WORLD,UNK,PT	70513227 	62674347 	65317948 	61473683 	73515577 	58278453 
