unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,PERS,N1-3,OUT,ACC_WEB,PT	483620 	: 	: 	364493 
NR,PERS,N1-3,OUT,ACC_WEB,RO	79664 u	: 	: 	: u
NR,PERS,N1-3,OUT,ACC_WEB,SE	: 	: 	: 	1799375 
NR,PERS,N1-3,OUT,ACC_WEB,SI	631868 	: 	: 	382264 
NR,PERS,N1-3,OUT,ACC_WEB,SK	555704 u	: 	: 	: u
NR,PERS,N1-3,OUT,DIRECT,AT	3481774 	: 	: 	3048380 
NR,PERS,N1-3,OUT,DIRECT,BE	5649340 b	: 	: 	4164321 
NR,PERS,N1-3,OUT,DIRECT,BG	170922 u	: 	: 	175304 
NR,PERS,N1-3,OUT,DIRECT,CH	: 	: 	1810949 	1481209 
NR,PERS,N1-3,OUT,DIRECT,CY	99852 u	: 	: 	101708 
NR,PERS,N1-3,OUT,DIRECT,CZ	1315158 	: 	: 	953808 
NR,PERS,N1-3,OUT,DIRECT,DE	27478966 	: 	: 	24079254 
NR,PERS,N1-3,OUT,DIRECT,DK	: 	: 	: 	1962250 
NR,PERS,N1-3,OUT,DIRECT,EA	: 	: 	: 	51925651 e
NR,PERS,N1-3,OUT,DIRECT,EE	405788 	: 	: 	266131 
NR,PERS,N1-3,OUT,DIRECT,EL	: 	: 	: 	: u
NR,PERS,N1-3,OUT,DIRECT,ES	3053422 	: 	: 	4446623 
NR,PERS,N1-3,OUT,DIRECT,EU27	: 	: 	: 	66644156 e
NR,PERS,N1-3,OUT,DIRECT,EU28	: 	: 	: 	66883929 e
NR,PERS,N1-3,OUT,DIRECT,FI	3263874 	: 	: 	2885693 
NR,PERS,N1-3,OUT,DIRECT,HR	: 	: 	: 	280535 
NR,PERS,N1-3,OUT,DIRECT,HU	902737 	: 	: 	485436 
NR,PERS,N1-3,OUT,DIRECT,IE	3603711 	: 	: 	2651185 
NR,PERS,N1-3,OUT,DIRECT,IT	5499362 	: 	: 	3837019 
NR,PERS,N1-3,OUT,DIRECT,LT	172318 	: 	: 	368784 
NR,PERS,N1-3,OUT,DIRECT,LU	: 	: 	: 	935913 
NR,PERS,N1-3,OUT,DIRECT,LV	: 	: 	: 	131920 u
NR,PERS,N1-3,OUT,DIRECT,MT	91636 	: 	: 	50752 
NR,PERS,N1-3,OUT,DIRECT,NL	3622401 	: 	: 	2359359 
NR,PERS,N1-3,OUT,DIRECT,PL	1720888 	: 	: 	1244752 
NR,PERS,N1-3,OUT,DIRECT,PT	701720 	: 	: 	: u
NR,PERS,N1-3,OUT,DIRECT,RO	: c	: 	: 	: u
NR,PERS,N1-3,OUT,DIRECT,SE	: 	: 	: 	939904 
NR,PERS,N1-3,OUT,DIRECT,SI	1042648 	: 	: 	818989 
NR,PERS,N1-3,OUT,DIRECT,SK	853325 	: 	: 	372827 u
NR,PERS,N1-3,OUT,NBOOK,AT	1277317 	: 	: 	1115135 
NR,PERS,N1-3,OUT,NBOOK,BE	1059153 b	: 	: 	920022 
NR,PERS,N1-3,OUT,NBOOK,BG	: c	: 	: 	103859 u
NR,PERS,N1-3,OUT,NBOOK,CH	: 	: 	6291398 	5292659 
NR,PERS,N1-3,OUT,NBOOK,CY	162640 	: 	: 	: u
NR,PERS,N1-3,OUT,NBOOK,CZ	1247157 	: 	: 	1240415 
NR,PERS,N1-3,OUT,NBOOK,DE	2923852 u	: 	: 	3500824 
NR,PERS,N1-3,OUT,NBOOK,DK	: 	: 	: 	2656415 
NR,PERS,N1-3,OUT,NBOOK,EA	: 	: 	: 	13795965 e
NR,PERS,N1-3,OUT,NBOOK,EE	119342 	: 	: 	604891 
NR,PERS,N1-3,OUT,NBOOK,EL	: 	: 	: 	31260 u
NR,PERS,N1-3,OUT,NBOOK,ES	1187761 	: 	: 	1427561 
NR,PERS,N1-3,OUT,NBOOK,EU27	: 	: 	: 	28015335 e
NR,PERS,N1-3,OUT,NBOOK,EU28	: 	: 	: 	29364217 e
NR,PERS,N1-3,OUT,NBOOK,FI	1181243 	: 	: 	1279281 
NR,PERS,N1-3,OUT,NBOOK,FR	: u	: 	: 	: 
NR,PERS,N1-3,OUT,NBOOK,HR	: 	: 	: 	1209006 
NR,PERS,N1-3,OUT,NBOOK,HU	3325316 	: 	: 	2371077 
NR,PERS,N1-3,OUT,NBOOK,IE	233622 	: 	: 	240819 
NR,PERS,N1-3,OUT,NBOOK,IT	: u	: 	: 	: u
NR,PERS,N1-3,OUT,NBOOK,LT	515362 	: 	: 	449320 
NR,PERS,N1-3,OUT,NBOOK,LU	: 	: 	: 	308413 
NR,PERS,N1-3,OUT,NBOOK,LV	: 	: 	: 	489739 
NR,PERS,N1-3,OUT,NBOOK,MT	: 	: 	: 	32784 u
NR,PERS,N1-3,OUT,NBOOK,NL	870617 	: 	: 	844164 
NR,PERS,N1-3,OUT,NBOOK,PL	1490355 	: 	: 	2048019 
NR,PERS,N1-3,OUT,NBOOK,PT	91785 	: 	: 	71077 u
NR,PERS,N1-3,OUT,NBOOK,RO	159543 	: 	: 	78495 u
NR,PERS,N1-3,OUT,NBOOK,SE	: 	: 	: 	1229616 
NR,PERS,N1-3,OUT,NBOOK,SI	1430423 	: 	: 	1181279 
NR,PERS,N1-3,OUT,NBOOK,SK	1096423 	: 	: 	839377 
NR,PERS,N1-3,OUT,NPACK,AT	6068407 	: 	: 	4882276 
NR,PERS,N1-3,OUT,NPACK,BE	6989306 b	: 	: 	5708057 
NR,PERS,N1-3,OUT,NPACK,BG	255996 	: 	: 	279163 
NR,PERS,N1-3,OUT,NPACK,CH	: 	: 	8746994 	7202600 
NR,PERS,N1-3,OUT,NPACK,CY	566461 	: 	: 	344186 
NR,PERS,N1-3,OUT,NPACK,CZ	2639239 	: 	: 	2341953 
NR,PERS,N1-3,OUT,NPACK,DE	30715049 	: 	: 	27223157 
NR,PERS,N1-3,OUT,NPACK,DK	: 	: 	: 	4752311 
NR,PERS,N1-3,OUT,NPACK,EA	: 	: 	: 	81219807 e
NR,PERS,N1-3,OUT,NPACK,EE	630549 	: 	: 	917905 
NR,PERS,N1-3,OUT,NPACK,EL	: 	: 	: 	188926 
NR,PERS,N1-3,OUT,NPACK,ES	8087230 	: 	: 	6340825 
NR,PERS,N1-3,OUT,NPACK,EU27	: 	: 	: 	115905517 e
NR,PERS,N1-3,OUT,NPACK,EU28	: 	: 	: 	117647630 e
NR,PERS,N1-3,OUT,NPACK,FI	5814013 	: 	: 	5043597 
NR,PERS,N1-3,OUT,NPACK,FR	11627680 	: 	: 	: 
NR,PERS,N1-3,OUT,NPACK,HR	: 	: 	: 	1646305 
NR,PERS,N1-3,OUT,NPACK,HU	4319708 	: 	: 	2856513 
NR,PERS,N1-3,OUT,NPACK,IE	4310853 	: 	: 	3059400 
NR,PERS,N1-3,OUT,NPACK,IT	6611044 	: 	: 	5229432 
NR,PERS,N1-3,OUT,NPACK,LT	816961 	: 	: 	818103 
NR,PERS,N1-3,OUT,NPACK,LU	: 	: 	: 	1247398 
NR,PERS,N1-3,OUT,NPACK,LV	: 	: 	: 	661506 
NR,PERS,N1-3,OUT,NPACK,MT	254182 	: 	: 	122930 
NR,PERS,N1-3,OUT,NPACK,NL	7980545 	: 	: 	7291001 
NR,PERS,N1-3,OUT,NPACK,NO	4317585 	: 	: 	: 
NR,PERS,N1-3,OUT,NPACK,PL	4467893 	: 	: 	3348428 
NR,PERS,N1-3,OUT,NPACK,PT	846135 	: 	: 	368100 
NR,PERS,N1-3,OUT,NPACK,RO	251991 	: 	: 	95022 u
NR,PERS,N1-3,OUT,NPACK,SE	: 	: 	: 	4838692 
NR,PERS,N1-3,OUT,NPACK,SI	2615636 	: 	: 	2116412 
NR,PERS,N1-3,OUT,NPACK,SK	2014479 	: 	: 	1260192 
NR,PERS,N1-3,OUT,PACK,AT	1494704 	: 	: 	1838084 
NR,PERS,N1-3,OUT,PACK,BE	382639 b	: 	: 	413670 
NR,PERS,N1-3,OUT,PACK,BG	180891 u	: 	: 	139750 u
NR,PERS,N1-3,OUT,PACK,CH	: 	: 	811333 u	585208 u
NR,PERS,N1-3,OUT,PACK,CY	: c	: 	: 	42219 u
NR,PERS,N1-3,OUT,PACK,CZ	402716 	: 	: 	431241 u
NR,PERS,N1-3,OUT,PACK,DE	4297067 	: 	: 	5377406 
NR,PERS,N1-3,OUT,PACK,DK	: 	: 	: 	156041 u
NR,PERS,N1-3,OUT,PACK,EA	: 	: 	: 	14065547 e
NR,PERS,N1-3,OUT,PACK,EE	200920 	: 	: 	49994 u
NR,PERS,N1-3,OUT,PACK,EL	: 	: 	: 	61817 u
NR,PERS,N1-3,OUT,PACK,ES	1091893 	: 	: 	501308 
NR,PERS,N1-3,OUT,PACK,EU27	: 	: 	: 	20306607 e
NR,PERS,N1-3,OUT,PACK,EU28	: 	: 	: 	20721463 e
NR,PERS,N1-3,OUT,PACK,FI	1296007 	: 	: 	1269989 
NR,PERS,N1-3,OUT,PACK,FR	1832329 	: 	: 	: 
NR,PERS,N1-3,OUT,PACK,HR	: 	: 	: 	384277 
NR,PERS,N1-3,OUT,PACK,HU	1624437 	: 	: 	1136640 
NR,PERS,N1-3,OUT,PACK,IE	295871 	: 	: 	244730 
NR,PERS,N1-3,OUT,PACK,IT	: u	: 	: 	613756 u
NR,PERS,N1-3,OUT,PACK,LT	57226 	: 	: 	23068 
NR,PERS,N1-3,OUT,PACK,LU	: 	: 	: 	42720 
NR,PERS,N1-3,OUT,PACK,LV	: 	: 	: 	92876 u
NR,PERS,N1-3,OUT,PACK,MT	17261 u	: 	: 	18658 u
NR,PERS,N1-3,OUT,PACK,NL	1198397 	: 	: 	711574 
NR,PERS,N1-3,OUT,PACK,NO	467219 	: 	: 	: 
NR,PERS,N1-3,OUT,PACK,PL	131065 	: 	: 	285500 
NR,PERS,N1-3,OUT,PACK,PT	87256 u	: 	: 	237459 
NR,PERS,N1-3,OUT,PACK,RO	74109 u	: 	: 	86083 u
NR,PERS,N1-3,OUT,PACK,SE	: 	: 	: 	1315453 
NR,PERS,N1-3,OUT,PACK,SI	165714 	: 	: 	165305 
NR,PERS,N1-3,OUT,PACK,SK	: c	: 	: 	: u
NR,PERS,N1-3,OUT,TOTAL,AT	7563111 	: 	: 	6720360 
NR,PERS,N1-3,OUT,TOTAL,BE	7371945 b	: 	: 	6121727 
NR,PERS,N1-3,OUT,TOTAL,BG	436887 	: 	: 	418913 
NR,PERS,N1-3,OUT,TOTAL,CH	: 	: 	9558327 	7787808 
NR,PERS,N1-3,OUT,TOTAL,CY	618469 	: 	: 	386405 
NR,PERS,N1-3,OUT,TOTAL,CZ	3041955 	: 	: 	2773194 
NR,PERS,N1-3,OUT,TOTAL,DE	35012116 	: 	: 	32600563 
NR,PERS,N1-3,OUT,TOTAL,DK	: 	: 	: 	4908352 
NR,PERS,N1-3,OUT,TOTAL,EA	: 	: 	: 	95285354 e
NR,PERS,N1-3,OUT,TOTAL,EE	831468 	: 	: 	967899 
NR,PERS,N1-3,OUT,TOTAL,EL	: 	: 	: 	250743 
NR,PERS,N1-3,OUT,TOTAL,ES	9179123 	: 	: 	6842133 
NR,PERS,N1-3,OUT,TOTAL,EU27	: 	: 	: 	136212124 e
NR,PERS,N1-3,OUT,TOTAL,EU28	: 	: 	: 	138369093 e
NR,PERS,N1-3,OUT,TOTAL,FI	7110020 	: 	: 	6313586 
NR,PERS,N1-3,OUT,TOTAL,FR	13460009 	: 	: 	: 
NR,PERS,N1-3,OUT,TOTAL,HR	: 	: 	: 	2030582 
NR,PERS,N1-3,OUT,TOTAL,HU	5944145 	: 	: 	3993153 
NR,PERS,N1-3,OUT,TOTAL,IE	4606724 	: 	: 	3304130 
NR,PERS,N1-3,OUT,TOTAL,IT	7200667 	: 	: 	5843188 
NR,PERS,N1-3,OUT,TOTAL,LT	874187 	: 	: 	841171 
NR,PERS,N1-3,OUT,TOTAL,LU	: 	: 	: 	1290118 
NR,PERS,N1-3,OUT,TOTAL,LV	: 	886347 	: 	754382 
NR,PERS,N1-3,OUT,TOTAL,MT	271443 	220566 	165828 	141588 
NR,PERS,N1-3,OUT,TOTAL,NL	9178941 	: 	: 	8002575 
NR,PERS,N1-3,OUT,TOTAL,NO	4784805 	: 	: 	: 
NR,PERS,N1-3,OUT,TOTAL,PL	4598958 	: 	: 	3633928 
NR,PERS,N1-3,OUT,TOTAL,PT	933391 	: 	: 	605559 
NR,PERS,N1-3,OUT,TOTAL,RO	326100 	: 	: 	181106 
NR,PERS,N1-3,OUT,TOTAL,SE	: 	: 	: 	6154145 
NR,PERS,N1-3,OUT,TOTAL,SI	2781350 	: 	: 	2281716 
NR,PERS,N1-3,OUT,TOTAL,SK	2225911 	: 	: 	1522791 
NR,PERS,N1-3,OUT,TRA_TO_TA,AT	947484 	: 	: 	996266 
NR,PERS,N1-3,OUT,TRA_TO_TA,BE	466092 b	: 	: 	529698 
NR,PERS,N1-3,OUT,TRA_TO_TA,BG	203777 	: 	: 	124348 u
NR,PERS,N1-3,OUT,TRA_TO_TA,CH	: 	: 	886988 u	687756 u
NR,PERS,N1-3,OUT,TRA_TO_TA,CY	148694 	: 	: 	207533 
NR,PERS,N1-3,OUT,TRA_TO_TA,CZ	391854 	: 	: 	370557 u
NR,PERS,N1-3,OUT,TRA_TO_TA,DE	3038067 	: 	: 	3359863 
NR,PERS,N1-3,OUT,TRA_TO_TA,DK	: 	: 	: 	213882 u
NR,PERS,N1-3,OUT,TRA_TO_TA,EA	: 	: 	: 	17707787 e
NR,PERS,N1-3,OUT,TRA_TO_TA,EE	92193 u	: 	: 	72911 u
NR,PERS,N1-3,OUT,TRA_TO_TA,EL	: 	: 	: 	79583 
NR,PERS,N1-3,OUT,TRA_TO_TA,ES	1642178 	: 	: 	674334 
NR,PERS,N1-3,OUT,TRA_TO_TA,EU27	: 	: 	: 	24829818 e
NR,PERS,N1-3,OUT,TRA_TO_TA,EU28	: 	: 	: 	25308714 e
NR,PERS,N1-3,OUT,TRA_TO_TA,FI	2001361 	: 	: 	1870701 
NR,PERS,N1-3,OUT,TRA_TO_TA,FR	11031347 	: 	: 	: 
NR,PERS,N1-3,OUT,TRA_TO_TA,HR	: 	: 	: 	445075 
NR,PERS,N1-3,OUT,TRA_TO_TA,HU	189684 	: 	: 	60129 
NR,PERS,N1-3,OUT,TRA_TO_TA,IE	344805 	: 	: 	181290 
NR,PERS,N1-3,OUT,TRA_TO_TA,IT	704490 u	: 	: 	760596 u
NR,PERS,N1-3,OUT,TRA_TO_TA,LT	186228 	: 	: 	23068 
NR,PERS,N1-3,OUT,TRA_TO_TA,LU	: 	: 	: 	40206 
NR,PERS,N1-3,OUT,TRA_TO_TA,LV	: 	: 	: 	88026 u
NR,PERS,N1-3,OUT,TRA_TO_TA,MT	61741 	: 	: 	46113 
NR,PERS,N1-3,OUT,TRA_TO_TA,NL	1760534 	: 	: 	1347677 
NR,PERS,N1-3,OUT,TRA_TO_TA,PL	188238 	: 	: 	326988 
NR,PERS,N1-3,OUT,TRA_TO_TA,PT	104260 u	: 	: 	380273 
NR,PERS,N1-3,OUT,TRA_TO_TA,RO	91486 u	: 	: 	88019 u
NR,PERS,N1-3,OUT,TRA_TO_TA,SE	: 	: 	: 	2679233 
NR,PERS,N1-3,OUT,TRA_TO_TA,SI	192836 	: 	: 	190301 
NR,PERS,N1-3,OUT,TRA_TO_TA,SK	: c	: 	: 	: u
NR,PERS,N1-3,OUT,TRA_WEB,AT	1972227 	: 	: 	1658993 
NR,PERS,N1-3,OUT,TRA_WEB,BE	2395926 b	: 	: 	1893564 
NR,PERS,N1-3,OUT,TRA_WEB,BG	: c	: 	: 	: 
NR,PERS,N1-3,OUT,TRA_WEB,CH	: 	: 	3029141 	2242468 
NR,PERS,N1-3,OUT,TRA_WEB,CY	530095 	: 	: 	261689 
NR,PERS,N1-3,OUT,TRA_WEB,CZ	350895 u	: 	: 	185448 u
NR,PERS,N1-3,OUT,TRA_WEB,DE	11872758 	: 	: 	10659175 
NR,PERS,N1-3,OUT,TRA_WEB,DK	: 	: 	: 	3131207 
NR,PERS,N1-3,OUT,TRA_WEB,EA	: 	: 	: 	34059334 e
NR,PERS,N1-3,OUT,TRA_WEB,EE	398578 	: 	: 	550066 
NR,PERS,N1-3,OUT,TRA_WEB,EL	: 	: 	: 	66929 u
NR,PERS,N1-3,OUT,TRA_WEB,ES	3675035 	: 	: 	443355 
NR,PERS,N1-3,OUT,TRA_WEB,EU27	: 	: 	: 	47242824 e
NR,PERS,N1-3,OUT,TRA_WEB,EU28	: 	: 	: 	47390019 e
NR,PERS,N1-3,OUT,TRA_WEB,FI	5575998 	: 	: 	4350141 
NR,PERS,N1-3,OUT,TRA_WEB,FR	6438013 	: 	: 	: 
NR,PERS,N1-3,OUT,TRA_WEB,HR	: 	: 	: 	178956 
NR,PERS,N1-3,OUT,TRA_WEB,HU	467497 	: 	: 	157239 
NR,PERS,N1-3,OUT,TRA_WEB,IE	3582853 	: 	: 	2446528 
NR,PERS,N1-3,OUT,TRA_WEB,IT	4034773 	: 	: 	2878773 
NR,PERS,N1-3,OUT,TRA_WEB,LT	199915 	: 	: 	88905 
NR,PERS,N1-3,OUT,TRA_WEB,LU	: 	: 	: 	343057 
NR,PERS,N1-3,OUT,TRA_WEB,LV	: 	: 	: 	165473 u
NR,PERS,N1-3,OUT,TRA_WEB,MT	212483 	: 	: 	76801 
NR,PERS,N1-3,OUT,TRA_WEB,NL	3448303 	: 	: 	2522795 
NR,PERS,N1-3,OUT,TRA_WEB,PL	1225541 	: 	: 	559189 
NR,PERS,N1-3,OUT,TRA_WEB,PT	442411 	: 	: 	380273 
NR,PERS,N1-3,OUT,TRA_WEB,RO	77011 u	: 	: 	: u
NR,PERS,N1-3,OUT,TRA_WEB,SE	: 	: 	: 	2861076 
NR,PERS,N1-3,OUT,TRA_WEB,SI	137331 	: 	: 	85747 u
NR,PERS,N1-3,OUT,TRA_WEB,SK	: c	: 	: 	: u
NR,PERS,N1-3,WORLD,ACC_TO_TA,AT	4256407 	: 	: 	3312455 
NR,PERS,N1-3,WORLD,ACC_TO_TA,BE	840923 b	: 	: 	1113299 
NR,PERS,N1-3,WORLD,ACC_TO_TA,BG	598865 	: 	: 	241115 
NR,PERS,N1-3,WORLD,ACC_TO_TA,CH	: 	: 	1507982 	967904 
NR,PERS,N1-3,WORLD,ACC_TO_TA,CY	477871 	: 	: 	353767 
NR,PERS,N1-3,WORLD,ACC_TO_TA,CZ	795418 	: 	: 	901807 
NR,PERS,N1-3,WORLD,ACC_TO_TA,DE	12236018 	: 	: 	13702743 
NR,PERS,N1-3,WORLD,ACC_TO_TA,DK	: 	: 	: 	406772 
NR,PERS,N1-3,WORLD,ACC_TO_TA,EA	: 	: 	: 	82982390 e
NR,PERS,N1-3,WORLD,ACC_TO_TA,EE	497691 	: 	: 	118139 
NR,PERS,N1-3,WORLD,ACC_TO_TA,EL	: 	: 	: 	346549 
NR,PERS,N1-3,WORLD,ACC_TO_TA,ES	21987624 	: 	: 	4026838 
NR,PERS,N1-3,WORLD,ACC_TO_TA,EU27	: 	: 	: 	105589094 e
NR,PERS,N1-3,WORLD,ACC_TO_TA,EU28	: 	: 	: 	106102881 e
NR,PERS,N1-3,WORLD,ACC_TO_TA,FI	4066781 	: 	: 	2868443 
NR,PERS,N1-3,WORLD,ACC_TO_TA,FR	1810443 	: 	: 	: 
NR,PERS,N1-3,WORLD,ACC_TO_TA,HR	: 	: 	: 	561524 
NR,PERS,N1-3,WORLD,ACC_TO_TA,HU	1850974 	: 	: 	1288440 
NR,PERS,N1-3,WORLD,ACC_TO_TA,IE	1114771 	: 	: 	592076 
NR,PERS,N1-3,WORLD,ACC_TO_TA,IT	4073669 	: 	: 	2716353 
NR,PERS,N1-3,WORLD,ACC_TO_TA,LT	108475 	: 	: 	505368 
NR,PERS,N1-3,WORLD,ACC_TO_TA,LU	: 	: 	: 	49587 
NR,PERS,N1-3,WORLD,ACC_TO_TA,LV	: 	: 	: 	132277 u
NR,PERS,N1-3,WORLD,ACC_TO_TA,MT	211727 	: 	: 	63440 
NR,PERS,N1-3,WORLD,ACC_TO_TA,NL	8462837 	: 	: 	8497329 
NR,PERS,N1-3,WORLD,ACC_TO_TA,PL	249757 	: 	: 	685732 
NR,PERS,N1-3,WORLD,ACC_TO_TA,PT	352854 	: 	: 	1351899 
NR,PERS,N1-3,WORLD,ACC_TO_TA,RO	485666 	: 	: 	370487 
NR,PERS,N1-3,WORLD,ACC_TO_TA,SE	: 	: 	: 	4689717 
NR,PERS,N1-3,WORLD,ACC_TO_TA,SI	421765 	: 	: 	446443 
NR,PERS,N1-3,WORLD,ACC_TO_TA,SK	650762 u	: 	: 	704541 u
NR,PERS,N1-3,WORLD,ACC_WEB,AT	9236228 	: 	: 	7658094 
NR,PERS,N1-3,WORLD,ACC_WEB,BE	6367011 b	: 	: 	4468455 
NR,PERS,N1-3,WORLD,ACC_WEB,BG	325544 	: 	: 	180679 
NR,PERS,N1-3,WORLD,ACC_WEB,CH	: 	: 	5957333 	5536193 
NR,PERS,N1-3,WORLD,ACC_WEB,CY	711274 	: 	: 	374457 
NR,PERS,N1-3,WORLD,ACC_WEB,CZ	3737067 	: 	: 	2872160 
NR,PERS,N1-3,WORLD,ACC_WEB,DE	71679225 	: 	: 	61663079 
NR,PERS,N1-3,WORLD,ACC_WEB,DK	: 	: 	: 	3611628 
NR,PERS,N1-3,WORLD,ACC_WEB,EA	: 	: 	: 	152851200 e
NR,PERS,N1-3,WORLD,ACC_WEB,EE	1323991 	: 	: 	823132 
NR,PERS,N1-3,WORLD,ACC_WEB,EL	: 	: 	: 	424620 
NR,PERS,N1-3,WORLD,ACC_WEB,ES	28499916 	: 	: 	3337040 
NR,PERS,N1-3,WORLD,ACC_WEB,EU27	: 	: 	: 	197479915 e
NR,PERS,N1-3,WORLD,ACC_WEB,EU28	: 	: 	: 	198114247 e
NR,PERS,N1-3,WORLD,ACC_WEB,FI	10936536 	: 	: 	8080767 
NR,PERS,N1-3,WORLD,ACC_WEB,FR	32799612 	: 	: 	: 
NR,PERS,N1-3,WORLD,ACC_WEB,HR	: 	: 	: 	764698 
NR,PERS,N1-3,WORLD,ACC_WEB,HU	6552680 	: 	: 	4190761 
NR,PERS,N1-3,WORLD,ACC_WEB,IE	6041285 	: 	: 	4185783 
NR,PERS,N1-3,WORLD,ACC_WEB,IT	17040885 	: 	: 	10086732 
NR,PERS,N1-3,WORLD,ACC_WEB,LT	394882 	: 	: 	283799 
NR,PERS,N1-3,WORLD,ACC_WEB,LU	: 	: 	: 	576389 
NR,PERS,N1-3,WORLD,ACC_WEB,LV	: 	: 	: 	412669 
NR,PERS,N1-3,WORLD,ACC_WEB,MT	322446 	: 	: 	125735 
NR,PERS,N1-3,WORLD,ACC_WEB,NL	13379687 	: 	: 	14108673 
NR,PERS,N1-3,WORLD,ACC_WEB,PL	6956162 	: 	: 	3033358 
NR,PERS,N1-3,WORLD,ACC_WEB,PT	1945910 	: 	: 	364493 
NR,PERS,N1-3,WORLD,ACC_WEB,RO	310189 	: 	: 	113574 u
NR,PERS,N1-3,WORLD,ACC_WEB,SE	: 	: 	: 	4896266 
NR,PERS,N1-3,WORLD,ACC_WEB,SI	1092853 	: 	: 	695883 
NR,PERS,N1-3,WORLD,ACC_WEB,SK	2203128 	: 	: 	1133797 
NR,PERS,N1-3,WORLD,DIRECT,AT	11169787 	: 	: 	11044939 
NR,PERS,N1-3,WORLD,DIRECT,BE	8605414 b	: 	: 	5901379 
NR,PERS,N1-3,WORLD,DIRECT,BG	2681268 	: 	: 	1842809 
NR,PERS,N1-3,WORLD,DIRECT,CH	: 	: 	2062497 	1733598 
NR,PERS,N1-3,WORLD,DIRECT,CY	112237 u	: 	: 	541030 
NR,PERS,N1-3,WORLD,DIRECT,CZ	7644255 	: 	: 	4439707 
NR,PERS,N1-3,WORLD,DIRECT,DE	155432330 	: 	: 	152261424 
NR,PERS,N1-3,WORLD,DIRECT,DK	: 	: 	: 	11742852 
NR,PERS,N1-3,WORLD,DIRECT,EA	: 	: 	: 	394612775 e
NR,PERS,N1-3,WORLD,DIRECT,EE	1654353 	: 	: 	488796 
NR,PERS,N1-3,WORLD,DIRECT,EL	: 	: 	: 	160402 
NR,PERS,N1-3,WORLD,DIRECT,ES	39908220 	: 	: 	39618195 
NR,PERS,N1-3,WORLD,DIRECT,EU27	: 	: 	: 	492145435 e
NR,PERS,N1-3,WORLD,DIRECT,EU28	: 	: 	: 	492139144 e
NR,PERS,N1-3,WORLD,DIRECT,FI	10179948 	: 	: 	9039236 
NR,PERS,N1-3,WORLD,DIRECT,FR	: u	: 	: 	: 
NR,PERS,N1-3,WORLD,DIRECT,HR	: 	: 	: 	518263 
NR,PERS,N1-3,WORLD,DIRECT,HU	8133366 	: 	: 	5187958 
NR,PERS,N1-3,WORLD,DIRECT,IE	8998609 	: 	: 	7018501 
NR,PERS,N1-3,WORLD,DIRECT,IT	30222096 	: 	: 	23813697 
NR,PERS,N1-3,WORLD,DIRECT,LT	172318 	: 	: 	368784 
NR,PERS,N1-3,WORLD,DIRECT,LU	: 	: 	: 	953160 
NR,PERS,N1-3,WORLD,DIRECT,LV	: 	: 	: 	163819 u
NR,PERS,N1-3,WORLD,DIRECT,MT	281809 	: 	: 	155540 
NR,PERS,N1-3,WORLD,DIRECT,NL	12449991 	: 	: 	12877182 
NR,PERS,N1-3,WORLD,DIRECT,PL	12583606 	: 	: 	6096495 
NR,PERS,N1-3,WORLD,DIRECT,PT	3444156 	: 	: 	1141702 
NR,PERS,N1-3,WORLD,DIRECT,RO	1302559 	: 	: 	859468 
NR,PERS,N1-3,WORLD,DIRECT,SE	: 	: 	: 	4445008 
NR,PERS,N1-3,WORLD,DIRECT,SI	1974248 	: 	: 	1686205 
NR,PERS,N1-3,WORLD,DIRECT,SK	4284482 	: 	: 	2302385 
NR,PERS,N1-3,WORLD,NBOOK,AT	4589085 	: 	: 	4785339 
NR,PERS,N1-3,WORLD,NBOOK,BE	2059074 b	: 	: 	1707816 
NR,PERS,N1-3,WORLD,NBOOK,BG	2890522 	: 	: 	2354728 
NR,PERS,N1-3,WORLD,NBOOK,CH	: 	: 	12576297 	11556102 
NR,PERS,N1-3,WORLD,NBOOK,CY	1925327 	: 	: 	56209 
NR,PERS,N1-3,WORLD,NBOOK,CZ	33053959 	: 	: 	34480803 
NR,PERS,N1-3,WORLD,NBOOK,DE	22834579 	: 	: 	25438401 
NR,PERS,N1-3,WORLD,NBOOK,DK	: 	: 	: 	20923749 
NR,PERS,N1-3,WORLD,NBOOK,EA	: 	: 	: 	243564098 e
NR,PERS,N1-3,WORLD,NBOOK,EE	2634794 	: 	: 	3727313 
NR,PERS,N1-3,WORLD,NBOOK,EL	: 	: 	: 	1619857 
NR,PERS,N1-3,WORLD,NBOOK,ES	115272648 	: 	: 	122685738 
NR,PERS,N1-3,WORLD,NBOOK,EU27	: 	: 	: 	464458720 e
NR,PERS,N1-3,WORLD,NBOOK,EU28	: 	: 	: 	470769827 e
NR,PERS,N1-3,WORLD,NBOOK,FI	31546817 	: 	: 	31201133 
NR,PERS,N1-3,WORLD,NBOOK,FR	4571447 	: 	: 	: 
NR,PERS,N1-3,WORLD,NBOOK,HR	: 	: 	: 	6011456 
NR,PERS,N1-3,WORLD,NBOOK,HU	14009491 	: 	: 	15396602 
NR,PERS,N1-3,WORLD,NBOOK,IE	4425830 	: 	: 	3688292 
NR,PERS,N1-3,WORLD,NBOOK,IT	12608443 	: 	: 	15226325 
NR,PERS,N1-3,WORLD,NBOOK,LT	3730662 	: 	: 	3355685 
NR,PERS,N1-3,WORLD,NBOOK,LU	: 	: 	: 	318533 
