unit,purpose,duration,partner,accommod,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,HR	: u	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,HU	: c	22030 u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,IE	151286 u	120478 u	137836 u	75441 u	146595 u	176575 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,IT	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,LT	: c	: u	18562 u	29216 u	: u	42085 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,MT	: 	: c	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,NL	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,NO	861952 	931027 	403711 u	500244 	463529 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,PL	: c	: u	766108 u	82677 bu	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,PT	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,RO	: c	: u	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,SE	: 	561049 u	506519 u	457414 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,SI	: c	: 	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_CAMP,UK	: 	: 	: 	: 	711740 u	773221 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,AT	1945727 	1987702 	1716147 	1757063 	2731869 	2357636 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,BE	253927 b	853682 	360665 u	396030 	510858 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,BG	175434 u	117015 u	: u	160599 u	88200 u	250425 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,CH	: 	3436537 	4198214 	3217338 	4766531 	2215305 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,CY	541073 	389641 	492870 	515562 	493835 b	280586 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,CZ	4308428 	3023787 	2858275 	2754300 	3266329 	3666632 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,DE	27211285 	26544852 	22041900 	29496347 	33663550 	31636090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,DK	: 	345230 u	362769 u	268617 u	472825 bu	409598 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,EA	: 	: 	: 	52091288 e	59785084 e	60025357 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,EE	: c	: u	: u	101746 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,EL	: 	284973 	392912 	498249 	410147 	210288 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,ES	4353497 	4364299 	6951243 b	3314214 	4917498 	4368968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,EU27	: 	: 	66193247 e	73971489 e	75787318 e	83668906 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,EU28	: 	: 	67948216 e	75859293 e	78103493 e	85016250 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,FI	2932226 	2046067 	1830247 	1901352 	2117781 	2006918 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,FR	7223522 	5473459 	5175821 	7570470 	6646668 	7219248 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,HR	797917 	639458 	1604637 	1729039 	2284513 	1335301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,HU	395663 	756852 	268858 	384087 	348455 	502059 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,IE	2933493 	2774032 	2401475 	2718940 	2370964 	2922863 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,IT	4228563 	3198918 u	1743349 u	2272462 bu	3823113 	4579732 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,LT	282515 	248301 	252742 	351221 	316419 	303921 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,LU	: 	83413 	200251 	176406 	65468 	103722 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,LV	: 	137946 u	215636 u	255565 u	250424 u	187168 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,MT	92837 	151237 u	56564 u	99320 bu	99316 	81433 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,NL	1669301 	: u	389555 u	261810 u	521977 u	547716 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,NO	2424202 	2269021 	2573445 	2848076 	2917656 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,PL	3359352 	3789756 	3436885 	3500020 b	4246708 	6979142 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,PT	361075 	477615 	573253 	391528 	495991 	402209 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,RO	225545 	157466 	137297 	134157 u	83161 u	234627 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,SE	: 	5452395 	5124411 	4693871 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,SI	301029 	271687 	223857 	258965 	258800 	437053 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,SK	: c	: u	: u	429071 u	635551 bu	2316416 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_HOT,UK	: 	: 	: 	: 	5491027 	9528004 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,AT	1931888 	2051321 	1694061 	1636344 	1902678 	2025548 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,BE	211572 bu	346444 	715382 	1878559 u	738700 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,BG	636983 	461493 	594119 	928877 	: u	514619 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,CH	: 	5038663 	1903548 	1995947 	2805798 	3846291 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,CY	2071104 	2227865 	2129425 	1979396 u	1417566 bu	1996177 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,CZ	1204169 	817675 u	1370303 	700406 u	617422 u	1474522 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,DE	21554819 u	14121547 	12908718 	17789734 	17484824 	11652308 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,DK	: 	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,EA	: 	: 	: 	110497597 e	105831345 e	103530609 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,EL	: 	473184 	271448 	413260 	446468 u	880966 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,ES	16794981 	12525598 	14857867 b	36484083 	38509146 	40725323 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,EU27	: 	: 	112994522 e	154920879 e	130335403 e	131133021 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,EU28	: 	: 	113926522 e	155734063 e	131774739 e	132346332 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,FI	1809480 	946051 	740377 	1256956 u	2874125 	4599045 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,FR	35419650 	30895896 	32987579 	41586012 	35090115 	32740528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,HR	648563 	393116 	935007 	875758 	1433014 	1211357 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,HU	655622 	653667 	608463 	1090136 	976423 	905241 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,IE	4245373 	2902537 	2492533 	2258597 	2663173 	2346816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,IT	3159820 u	4016874 u	2043535 u	3277412 bu	1901290 	1445897 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,LT	760941 	746175 	722158 	831026 	792146 	784922 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,LU	: 	: u	: u	71660 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,LV	: 	: c	: u	358930 u	: u	213060 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,MT	58210 u	: c	74803 u	: u	68472 	73729 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,NL	1607273 	161164 u	: u	298573 u	735473 u	385492 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,NO	2273590 	1896646 	2732861 	3067686 	2679025 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,PL	22563790 	21286869 	17306265 	17123273 b	17197076 	14638736 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,PT	104299 u	128826 u	514937 	280150 	421998 	290332 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,RO	233412 	187121 	222264 	218340 	101947 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,SE	: 	1453803 	2682413 	3532320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,SI	73468 u	406968 u	203622 u	152277 u	201007 u	99595 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,SK	2373075 	3186048 u	2882894 u	2109558 u	1301366 bu	4115434 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,R_OTH,UK	: 	: 	: 	: 	1996340 	6541578 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,AT	4959813 	4666996 	4156869 	4023568 	8220980 	5722832 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,BE	1698716 b	1799951 	1900790 	2681439 	1956857 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,BG	1029116 	819772 	856221 	1374145 	1155668 	1283607 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,CH	: 	9995081 	8100944 	9120011 	10175184 	7852072 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,CY	3275327 	3466032 	2892175 	3680242 	3105894 b	3332812 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,CZ	6392226 	4686744 	5081003 	4624972 	4711719 	6249802 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,DE	70928923 	58393705 	54266722 	55018785 	63661955 	50771798 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,DK	: 	477237 u	452185 u	323092 u	537040 bu	625249 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	236881815 e	244231936 e	241561219 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,EE	656196 	278355 	970241 	290845 	80461 u	647016 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,EL	: 	2344542 	2008231 	3662854 	2114852 	2474508 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,ES	38096622 	40516945 	46763693 b	53485320 	57241972 	60855619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,EU27	: 	: 	296227329 e	333721175 e	313795669 e	320713019 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,EU28	: 	: 	301069975 e	340241253 e	321405108 e	326319577 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,FI	7405645 	5688341 	5712222 	6922290 	8456110 	10392033 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,FR	78376007 	66196418 	67738790 	83477204 	78712072 	78227697 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,HR	2605247 	2589598 	4548691 	6055003 	7515816 	5552069 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,HU	1858409 	2230928 	1632172 	3023533 	1978499 	2360588 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,IE	9265487 	7858646 	6858738 	6571074 	6703414 	7462806 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,IT	8416896 	7806325 	4684240 	5927726 b	5894517 	9067159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,LT	1786560 	1763997 	1827046 	2063999 	2138696 	2002078 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,LU	: 	197940 	488900 	436323 	260680 	206252 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,LV	: 	603919 	823112 	2307450 	1248174 	1558089 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,MT	231364 	251777 	171522 	186244 b	203558 	194742 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,NL	4098367 	679639 	821960 u	800688 	1336281 	1083196 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,NO	9837474 	7731260 	9161079 	9709373 	9351277 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,PL	32775728 	30333709 	24960849 	25480281 b	24446257 	30699278 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,PT	3269865 	2640062 	3790363 	3447582 	3522699 	3302846 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,RO	1265984 	1279522 	1145559 	965866 	859099 	568844 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,SE	: 	16784760 	14552755 	14368632 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,SI	428627 	770000 	468023 	457573 	494176 	625606 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,SK	4793111 	4225234 	3595868 	3462815 	2235489 b	7107794 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	26531332 	27741778 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOT_NR,AT	1047267 	599441 u	691403 	597646 	3293196 	1281799 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOT_NR,BE	1194773 bu	571138 	814417 	388290 u	536362 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOT_NR,BG	215663 u	241263 u	150264 u	282228 u	191079 	393013 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOT_NR,CH	: 	699441 u	1410724 u	3796193 	2329670 u	1418840 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOT_NR,CY	663042 	848393 	269879 	1184912 	1194493 b	1056049 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOT_NR,CZ	820851 	798252 	815012 	1160276 u	790401 u	1075055 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOT_NR,DE	21638861 	16802224 	15820763 	7152856 u	11834308 	6851414 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE1,WORLD,TOT_NR,DK	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
