unit,purpose,duration,partner,accommod,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_OTH,N_GE4,OUT,NR_RF,LT	3045 u	4233 u	4922 u	: u	4874 u	5032 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,LU	: 	: u	: u	7190 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,MT	: c	: c	: c	: u	2035 u	1540 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,NL	: c	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,NO	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,PL	92083 	80654 	86900 	62314 b	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,PT	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,RO	: c	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,SE	: 	: u	69851 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,SI	: 	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,SK	: 	: u	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NR_RF,UK	: 	: 	: 	: 	: u	265114 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,AT	: c	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,BE	: 	3524 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,BG	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,CH	: 	: u	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,CZ	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,DE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,DK	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,EA	: 	: 	: 	: u	63440 e	105215 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,EL	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,ES	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,EU27	: 	: 	251973 e	63213 e	86034 e	139366 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,EU28	: 	: 	251666 e	63136 e	86221 e	139343 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,FI	: c	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,FR	: u	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,HR	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,HU	: c	: 	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,IE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,IT	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,LT	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,LU	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,LV	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,MT	: 	: c	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,NL	: c	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,NO	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,PL	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,PT	: c	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,RO	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,SE	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,SI	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_CAMP,UK	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,AT	86510 u	85594 u	68173 u	69585 u	115212 	104875 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,BE	27189 bu	54395 	38907 u	37777 u	62310 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,BG	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,CH	: 	235050 	200330 u	228988 	172619 u	224128 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,CY	56046 u	48353 	42510 	44240 	49432 b	34144 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,CZ	: c	: u	69507 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,DE	1189485 	994628 u	1268552 	1372088 	1537436 u	1044511 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,DK	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,EA	: 	: 	: 	2343236 e	2597803 e	2158141 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,EE	: c	: u	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,EL	: 	: u	: u	20930 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,ES	118839 	92874 u	194159 b	119101 	119782 	147655 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,EU27	: 	: 	2943467 e	3406960 e	3083841 e	2926200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,EU28	: 	: 	3073740 e	3493866 e	3260450 e	3007137 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,FI	138227 u	110496 u	70148 u	83767 u	124804 u	99036 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,FR	113366 u	130511 u	78548 u	147174 u	177560 u	131305 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,HR	60384 u	37813 u	117016 u	79599 	173763 	79879 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,HU	35876 	43678 	22773 	31486 	25211 	46251 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,IE	177479 	195141 	162076 	191654 	156703 	168908 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,IT	: u	: u	: u	: u	133253 u	252005 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,LT	7772 	8014 	6398 	16685 	10447 	16656 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,LU	: 	7416 u	18125 	15600 	5474 u	7402 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,MT	8529 u	6869 u	: c	7384 bu	10666 	9327 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,NL	121944 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,NO	114831 u	139950 u	147995 u	151815 u	142710 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,PL	165491 	205250 	136686 	169454 b	89375 u	134876 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,PT	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,RO	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,SE	: 	239387 	243189 	313516 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,SI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_HOT,UK	: 	: 	: 	: 	201888 	423001 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,AT	60937 u	74817 u	56563 u	: u	86458 u	96845 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,BE	: u	33407 	24053 u	39090 u	46184 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,BG	: 	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,CH	: 	: u	: u	127462 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,CY	: c	31954 u	39051 	31355 u	21879 bu	30472 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,CZ	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,DE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,DK	: 	: 	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,EA	: 	: 	: 	1427630 e	1409711 e	1037703 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,EE	: c	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,EL	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,ES	192261 	119363 u	152925 bu	104407 	124167 	107147 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,EU27	: 	: 	1484838 e	1919727 e	1545715 e	1253874 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,EU28	: 	: 	1528024 e	1934152 e	1581749 e	1290473 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,FI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,FR	613758 	389136 	419162 	635898 	382442 	389683 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,HR	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,HU	48097 	29319 	23179 	25401 	24673 	28982 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,IE	117839 	113026 	81612 	69541 	89392 	84475 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,IT	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,LT	10333 	8153 	2899 u	12062 	4275 u	5713 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,MT	: c	: c	: c	: u	3643 	3531 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,NL	82496 u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,NO	80374 u	: u	66354 u	106536 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,PL	92341 	95343 	110987 	110194 b	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,PT	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,RO	: c	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,SE	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,SI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,SK	: c	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,R_OTH,UK	: 	: 	: 	: 	: u	57464 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,AT	191582 	180267 	162993 	139734 	368039 	310875 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,BE	110067 b	105184 	79802 	99215 	152756 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,BG	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,CH	: 	376458 	365236 	437420 	335347 	429479 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,CY	111118 	120278 	98983 	119534 	137451 b	126615 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,CZ	76284 u	90677 u	120394 u	77840 u	70525 u	65745 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,DE	1800248 	1985503 	2100377 	2062110 	2507071 	1489704 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,DK	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,EA	: 	: 	: 	4695895 e	5179314 e	4172634 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,EL	: 	30231 	18839 u	45481 	29402 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,ES	490388 	378468 	568344 b	298039 	357333 	373504 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,EU27	: 	: 	6261595 e	6733573 e	6396784 e	5606010 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,EU28	: 	: 	6491659 e	6894544 e	6716234 e	5803421 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,FI	215289 	179829 u	154106 u	171410 u	212099 	167150 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,FR	1002692 	690918 	664695 	1028029 	755653 	733480 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,HR	103385 	62402 	207785 	147886 	314432 	194586 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,HU	134852 	103745 	86081 	109239 	70145 	104044 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,IE	373642 	397262 	299854 	306385 	310389 	350488 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,IT	: u	: u	: u	: u	164407 u	304643 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,TOTAL,LT	23184 	22769 	21649 	39571 	27340 	34967 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
