unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,PERS,N1-3,OUT,ACC_WEB,PL	482654 	: 	: 	313918 
NR,PERS,N1-3,OUT,ACC_WEB,PT	197516 	: 	: 	154877 
NR,PERS,N1-3,OUT,ACC_WEB,RO	31286 u	: 	: 	: u
NR,PERS,N1-3,OUT,ACC_WEB,SE	: 	: 	: 	790074 
NR,PERS,N1-3,OUT,ACC_WEB,SI	273569 	: 	: 	177076 
NR,PERS,N1-3,OUT,ACC_WEB,SK	246635 u	: 	: 	: u
NR,PERS,N1-3,OUT,DIRECT,AT	1475134 	: 	: 	1318446 
NR,PERS,N1-3,OUT,DIRECT,BE	2655721 b	: 	: 	1935662 
NR,PERS,N1-3,OUT,DIRECT,BG	73728 u	: 	: 	77489 
NR,PERS,N1-3,OUT,DIRECT,CH	: 	: 	732059 	636185 
NR,PERS,N1-3,OUT,DIRECT,CY	36783 u	: 	: 	40372 
NR,PERS,N1-3,OUT,DIRECT,CZ	564665 	: 	: 	396081 
NR,PERS,N1-3,OUT,DIRECT,DE	11724389 	: 	: 	10232746 
NR,PERS,N1-3,OUT,DIRECT,DK	: 	: 	: 	1048769 
NR,PERS,N1-3,OUT,DIRECT,EA	: 	: 	: 	22844826 e
NR,PERS,N1-3,OUT,DIRECT,EE	202276 	: 	: 	134657 
NR,PERS,N1-3,OUT,DIRECT,EL	: 	: 	: 	: u
NR,PERS,N1-3,OUT,DIRECT,ES	1368321 	: 	: 	1860930 
NR,PERS,N1-3,OUT,DIRECT,EU27	: 	: 	: 	29509045 e
NR,PERS,N1-3,OUT,DIRECT,EU28	: 	: 	: 	29634970 e
NR,PERS,N1-3,OUT,DIRECT,FI	1800802 	: 	: 	1585812 
NR,PERS,N1-3,OUT,DIRECT,HR	: 	: 	: 	141488 
NR,PERS,N1-3,OUT,DIRECT,HU	357886 	: 	: 	197558 
NR,PERS,N1-3,OUT,DIRECT,IE	1587281 	: 	: 	1157009 
NR,PERS,N1-3,OUT,DIRECT,IT	2300274 	: 	: 	1598551 
NR,PERS,N1-3,OUT,DIRECT,LT	89823 	: 	: 	178170 
NR,PERS,N1-3,OUT,DIRECT,LU	: 	: 	: 	432697 
NR,PERS,N1-3,OUT,DIRECT,LV	: 	: 	: 	66204 u
NR,PERS,N1-3,OUT,DIRECT,MT	35128 	: 	: 	20396 
NR,PERS,N1-3,OUT,DIRECT,NL	1582369 	: 	: 	1008680 
NR,PERS,N1-3,OUT,DIRECT,PL	712068 	: 	: 	515617 
NR,PERS,N1-3,OUT,DIRECT,PT	311311 	: 	: 	: u
NR,PERS,N1-3,OUT,DIRECT,RO	: c	: 	: 	: u
NR,PERS,N1-3,OUT,DIRECT,SE	: 	: 	: 	439272 
NR,PERS,N1-3,OUT,DIRECT,SI	459788 	: 	: 	391157 
NR,PERS,N1-3,OUT,DIRECT,SK	401127 	: 	: 	146987 u
NR,PERS,N1-3,OUT,NBOOK,AT	572745 	: 	: 	482601 
NR,PERS,N1-3,OUT,NBOOK,BE	533767 b	: 	: 	447724 
NR,PERS,N1-3,OUT,NBOOK,BG	: c	: 	: 	46812 u
NR,PERS,N1-3,OUT,NBOOK,CH	: 	: 	3034937 	2560138 
NR,PERS,N1-3,OUT,NBOOK,CY	64828 	: 	: 	: u
NR,PERS,N1-3,OUT,NBOOK,CZ	557566 	: 	: 	563521 
NR,PERS,N1-3,OUT,NBOOK,DE	1229774 u	: 	: 	1605060 
NR,PERS,N1-3,OUT,NBOOK,DK	: 	: 	: 	1373295 
NR,PERS,N1-3,OUT,NBOOK,EA	: 	: 	: 	6497706 e
NR,PERS,N1-3,OUT,NBOOK,EE	58673 	: 	: 	304878 
NR,PERS,N1-3,OUT,NBOOK,EL	: 	: 	: 	12774 u
NR,PERS,N1-3,OUT,NBOOK,ES	608654 	: 	: 	671986 
NR,PERS,N1-3,OUT,NBOOK,EU27	: 	: 	: 	13628693 e
NR,PERS,N1-3,OUT,NBOOK,EU28	: 	: 	: 	14307858 e
NR,PERS,N1-3,OUT,NBOOK,FI	586687 	: 	: 	648580 
NR,PERS,N1-3,OUT,NBOOK,FR	: u	: 	: 	: 
NR,PERS,N1-3,OUT,NBOOK,HR	: 	: 	: 	608229 
NR,PERS,N1-3,OUT,NBOOK,HU	1939533 	: 	: 	1313272 
NR,PERS,N1-3,OUT,NBOOK,IE	127734 	: 	: 	120715 
NR,PERS,N1-3,OUT,NBOOK,IT	: u	: 	: 	: u
NR,PERS,N1-3,OUT,NBOOK,LT	277200 	: 	: 	241994 
NR,PERS,N1-3,OUT,NBOOK,LU	: 	: 	: 	150847 
NR,PERS,N1-3,OUT,NBOOK,LV	: 	: 	: 	279600 
NR,PERS,N1-3,OUT,NBOOK,MT	: 	: 	: 	12744 u
NR,PERS,N1-3,OUT,NBOOK,NL	387509 	: 	: 	380804 
NR,PERS,N1-3,OUT,NBOOK,PL	647909 	: 	: 	936575 
NR,PERS,N1-3,OUT,NBOOK,PT	47431 	: 	: 	36868 u
NR,PERS,N1-3,OUT,NBOOK,RO	71518 	: 	: 	31397 u
NR,PERS,N1-3,OUT,NBOOK,SE	: 	: 	: 	616341 
NR,PERS,N1-3,OUT,NBOOK,SI	670554 	: 	: 	577370 
NR,PERS,N1-3,OUT,NBOOK,SK	511555 	: 	: 	412461 
NR,PERS,N1-3,OUT,NPACK,AT	2596336 	: 	: 	2098843 
NR,PERS,N1-3,OUT,NPACK,BE	3330869 b	: 	: 	2692819 
NR,PERS,N1-3,OUT,NPACK,BG	106434 	: 	: 	124301 
NR,PERS,N1-3,OUT,NPACK,CH	: 	: 	4054306 	3410579 
NR,PERS,N1-3,OUT,NPACK,CY	216430 	: 	: 	133749 
NR,PERS,N1-3,OUT,NPACK,CZ	1151887 	: 	: 	1020083 
NR,PERS,N1-3,OUT,NPACK,DE	13221293 	: 	: 	11694948 
NR,PERS,N1-3,OUT,NPACK,DK	: 	: 	: 	2499049 
NR,PERS,N1-3,OUT,NPACK,EA	: 	: 	: 	36335821 e
NR,PERS,N1-3,OUT,NPACK,EE	320742 	: 	: 	461297 
NR,PERS,N1-3,OUT,NPACK,EL	: 	: 	: 	72841 
NR,PERS,N1-3,OUT,NPACK,ES	3663572 	: 	: 	2720440 
NR,PERS,N1-3,OUT,NPACK,EU27	: 	: 	: 	52916286 e
NR,PERS,N1-3,OUT,NPACK,EU28	: 	: 	: 	53800034 e
NR,PERS,N1-3,OUT,NPACK,FI	3090939 	: 	: 	2741721 
NR,PERS,N1-3,OUT,NPACK,FR	5547954 	: 	: 	: 
NR,PERS,N1-3,OUT,NPACK,HR	: 	: 	: 	828887 
NR,PERS,N1-3,OUT,NPACK,HU	2345624 	: 	: 	1510830 
NR,PERS,N1-3,OUT,NPACK,IE	1909796 	: 	: 	1357640 
NR,PERS,N1-3,OUT,NPACK,IT	2776256 	: 	: 	2240544 
NR,PERS,N1-3,OUT,NPACK,LT	420711 	: 	: 	420163 
NR,PERS,N1-3,OUT,NPACK,LU	: 	: 	: 	584738 
NR,PERS,N1-3,OUT,NPACK,LV	: 	: 	: 	374233 
NR,PERS,N1-3,OUT,NPACK,MT	95303 	: 	: 	47910 
NR,PERS,N1-3,OUT,NPACK,NL	3447007 	: 	: 	3126404 
NR,PERS,N1-3,OUT,NPACK,NO	1821829 	: 	: 	: 
NR,PERS,N1-3,OUT,NPACK,PL	1886985 	: 	: 	1477818 
NR,PERS,N1-3,OUT,NPACK,PT	381488 	: 	: 	167095 
NR,PERS,N1-3,OUT,NPACK,RO	104725 	: 	: 	38494 u
NR,PERS,N1-3,OUT,NPACK,SE	: 	: 	: 	2406891 
NR,PERS,N1-3,OUT,NPACK,SI	1196052 	: 	: 	1021803 
NR,PERS,N1-3,OUT,NPACK,SK	948147 	: 	: 	575444 
NR,PERS,N1-3,OUT,PACK,AT	624899 	: 	: 	751253 
NR,PERS,N1-3,OUT,PACK,BE	166800 b	: 	: 	192080 
NR,PERS,N1-3,OUT,PACK,BG	72016 u	: 	: 	65630 u
NR,PERS,N1-3,OUT,PACK,CH	: 	: 	306952 u	234286 u
NR,PERS,N1-3,OUT,PACK,CY	: c	: 	: 	14555 u
NR,PERS,N1-3,OUT,PACK,CZ	176867 	: 	: 	160674 u
NR,PERS,N1-3,OUT,PACK,DE	1703654 	: 	: 	2225095 
NR,PERS,N1-3,OUT,PACK,DK	: 	: 	: 	100531 u
NR,PERS,N1-3,OUT,PACK,EA	: 	: 	: 	5880359 e
NR,PERS,N1-3,OUT,PACK,EE	98964 	: 	: 	23968 u
NR,PERS,N1-3,OUT,PACK,EL	: 	: 	: 	24678 u
NR,PERS,N1-3,OUT,PACK,ES	453272 	: 	: 	186135 
NR,PERS,N1-3,OUT,PACK,EU27	: 	: 	: 	8619199 e
NR,PERS,N1-3,OUT,PACK,EU28	: 	: 	: 	8835437 e
NR,PERS,N1-3,OUT,PACK,FI	668840 	: 	: 	649470 
NR,PERS,N1-3,OUT,PACK,FR	768304 	: 	: 	: 
NR,PERS,N1-3,OUT,PACK,HR	: 	: 	: 	198208 
NR,PERS,N1-3,OUT,PACK,HU	730207 	: 	: 	516845 
NR,PERS,N1-3,OUT,PACK,IE	115842 	: 	: 	99626 
NR,PERS,N1-3,OUT,PACK,IT	: u	: 	: 	258269 u
NR,PERS,N1-3,OUT,PACK,LT	27899 	: 	: 	10523 
NR,PERS,N1-3,OUT,PACK,LU	: 	: 	: 	18674 
NR,PERS,N1-3,OUT,PACK,LV	: 	: 	: 	50261 u
NR,PERS,N1-3,OUT,PACK,MT	6705 u	: 	: 	7309 u
NR,PERS,N1-3,OUT,PACK,NL	476762 	: 	: 	284314 
NR,PERS,N1-3,OUT,PACK,NO	193098 	: 	: 	: 
NR,PERS,N1-3,OUT,PACK,PL	60446 	: 	: 	120550 
NR,PERS,N1-3,OUT,PACK,PT	34977 u	: 	: 	96300 
NR,PERS,N1-3,OUT,PACK,RO	30886 u	: 	: 	32843 u
NR,PERS,N1-3,OUT,PACK,SE	: 	: 	: 	588258 
NR,PERS,N1-3,OUT,PACK,SI	81084 	: 	: 	85990 
NR,PERS,N1-3,OUT,PACK,SK	: c	: 	: 	: u
NR,PERS,N1-3,OUT,TOTAL,AT	3221235 	: 	: 	2850096 
NR,PERS,N1-3,OUT,TOTAL,BE	3497669 b	: 	: 	2884899 
NR,PERS,N1-3,OUT,TOTAL,BG	178450 	: 	: 	189931 
NR,PERS,N1-3,OUT,TOTAL,CH	: 	: 	4361258 	3644864 
NR,PERS,N1-3,OUT,TOTAL,CY	235260 	: 	: 	148305 
NR,PERS,N1-3,OUT,TOTAL,CZ	1328754 	: 	: 	1180757 
NR,PERS,N1-3,OUT,TOTAL,DE	14924947 	: 	: 	13920042 
NR,PERS,N1-3,OUT,TOTAL,DK	: 	: 	: 	2599579 
NR,PERS,N1-3,OUT,TOTAL,EA	: 	: 	: 	42216181 e
NR,PERS,N1-3,OUT,TOTAL,EE	419706 	: 	: 	485265 
NR,PERS,N1-3,OUT,TOTAL,EL	: 	: 	: 	97519 
NR,PERS,N1-3,OUT,TOTAL,ES	4116844 	: 	: 	2906575 
NR,PERS,N1-3,OUT,TOTAL,EU27	: 	: 	: 	61535485 e
NR,PERS,N1-3,OUT,TOTAL,EU28	: 	: 	: 	62635471 e
NR,PERS,N1-3,OUT,TOTAL,FI	3759778 	: 	: 	3391192 
NR,PERS,N1-3,OUT,TOTAL,FR	6316258 	: 	: 	: 
NR,PERS,N1-3,OUT,TOTAL,HR	: 	: 	: 	1027094 
NR,PERS,N1-3,OUT,TOTAL,HU	3075831 	: 	: 	2027675 
NR,PERS,N1-3,OUT,TOTAL,IE	2025638 	: 	: 	1457267 
NR,PERS,N1-3,OUT,TOTAL,IT	3068314 	: 	: 	2498814 
NR,PERS,N1-3,OUT,TOTAL,LT	448611 	: 	: 	430686 
NR,PERS,N1-3,OUT,TOTAL,LU	: 	: 	: 	603412 
NR,PERS,N1-3,OUT,TOTAL,LV	: 	496219 	: 	424494 
NR,PERS,N1-3,OUT,TOTAL,MT	102008 	84734 	64305 	55220 
NR,PERS,N1-3,OUT,TOTAL,NL	3923769 	: 	: 	3410717 
NR,PERS,N1-3,OUT,TOTAL,NO	2014927 	: 	: 	: 
NR,PERS,N1-3,OUT,TOTAL,PL	1947431 	: 	: 	1598368 
NR,PERS,N1-3,OUT,TOTAL,PT	416465 	: 	: 	263395 
NR,PERS,N1-3,OUT,TOTAL,RO	135611 	: 	: 	71337 
NR,PERS,N1-3,OUT,TOTAL,SE	: 	: 	: 	2995149 
NR,PERS,N1-3,OUT,TOTAL,SI	1277136 	: 	: 	1107793 
NR,PERS,N1-3,OUT,TOTAL,SK	1043141 	: 	: 	674033 
NR,PERS,N1-3,OUT,TRA_TO_TA,AT	376712 	: 	: 	396273 
NR,PERS,N1-3,OUT,TRA_TO_TA,BE	206308 b	: 	: 	245123 
NR,PERS,N1-3,OUT,TRA_TO_TA,BG	81036 	: 	: 	59386 u
NR,PERS,N1-3,OUT,TRA_TO_TA,CH	: 	: 	339885 u	283535 u
NR,PERS,N1-3,OUT,TRA_TO_TA,CY	55610 	: 	: 	78984 
NR,PERS,N1-3,OUT,TRA_TO_TA,CZ	173891 	: 	: 	140304 u
NR,PERS,N1-3,OUT,TRA_TO_TA,DE	1300763 	: 	: 	1408394 
NR,PERS,N1-3,OUT,TRA_TO_TA,DK	: 	: 	: 	128104 u
NR,PERS,N1-3,OUT,TRA_TO_TA,EA	: 	: 	: 	7574975 e
NR,PERS,N1-3,OUT,TRA_TO_TA,EE	38889 u	: 	: 	33049 u
NR,PERS,N1-3,OUT,TRA_TO_TA,EL	: 	: 	: 	32142 
NR,PERS,N1-3,OUT,TRA_TO_TA,ES	670913 	: 	: 	251599 
NR,PERS,N1-3,OUT,TRA_TO_TA,EU27	: 	: 	: 	10869601 e
NR,PERS,N1-3,OUT,TRA_TO_TA,EU28	: 	: 	: 	11120156 e
NR,PERS,N1-3,OUT,TRA_TO_TA,FI	1072519 	: 	: 	1023301 
NR,PERS,N1-3,OUT,TRA_TO_TA,FR	5035459 	: 	: 	: 
NR,PERS,N1-3,OUT,TRA_TO_TA,HR	: 	: 	: 	230603 
NR,PERS,N1-3,OUT,TRA_TO_TA,HU	74810 	: 	: 	21652 
NR,PERS,N1-3,OUT,TRA_TO_TA,IE	131138 	: 	: 	80410 
NR,PERS,N1-3,OUT,TRA_TO_TA,IT	325157 u	: 	: 	306088 u
NR,PERS,N1-3,OUT,TRA_TO_TA,LT	81449 	: 	: 	10523 
NR,PERS,N1-3,OUT,TRA_TO_TA,LU	: 	: 	: 	17741 
NR,PERS,N1-3,OUT,TRA_TO_TA,LV	: 	: 	: 	47776 u
NR,PERS,N1-3,OUT,TRA_TO_TA,MT	22928 	: 	: 	17915 
NR,PERS,N1-3,OUT,TRA_TO_TA,NL	691001 	: 	: 	533417 
NR,PERS,N1-3,OUT,TRA_TO_TA,PL	86220 	: 	: 	139663 
NR,PERS,N1-3,OUT,TRA_TO_TA,PT	43171 u	: 	: 	152543 
NR,PERS,N1-3,OUT,TRA_TO_TA,RO	36809 u	: 	: 	33488 u
NR,PERS,N1-3,OUT,TRA_TO_TA,SE	: 	: 	: 	1335721 
NR,PERS,N1-3,OUT,TRA_TO_TA,SI	91442 	: 	: 	99475 
NR,PERS,N1-3,OUT,TRA_TO_TA,SK	: c	: 	: 	: u
NR,PERS,N1-3,OUT,TRA_WEB,AT	793291 	: 	: 	668639 
NR,PERS,N1-3,OUT,TRA_WEB,BE	1010804 b	: 	: 	835232 
NR,PERS,N1-3,OUT,TRA_WEB,BG	: c	: 	: 	: 
NR,PERS,N1-3,OUT,TRA_WEB,CH	: 	: 	1245101 	939183 
NR,PERS,N1-3,OUT,TRA_WEB,CY	199842 	: 	: 	99071 
NR,PERS,N1-3,OUT,TRA_WEB,CZ	144112 u	: 	: 	72365 u
NR,PERS,N1-3,OUT,TRA_WEB,DE	4868092 	: 	: 	4256916 
NR,PERS,N1-3,OUT,TRA_WEB,DK	: 	: 	: 	1699135 
NR,PERS,N1-3,OUT,TRA_WEB,EA	: 	: 	: 	14434818 e
NR,PERS,N1-3,OUT,TRA_WEB,EE	184308 	: 	: 	262545 
NR,PERS,N1-3,OUT,TRA_WEB,EL	: 	: 	: 	23975 u
NR,PERS,N1-3,OUT,TRA_WEB,ES	1472273 	: 	: 	160177 
NR,PERS,N1-3,OUT,TRA_WEB,EU27	: 	: 	: 	20538655 e
NR,PERS,N1-3,OUT,TRA_WEB,EU28	: 	: 	: 	20605852 e
NR,PERS,N1-3,OUT,TRA_WEB,FI	2871812 	: 	: 	2263112 
NR,PERS,N1-3,OUT,TRA_WEB,FR	2797028 	: 	: 	: 
NR,PERS,N1-3,OUT,TRA_WEB,HR	: 	: 	: 	80601 
NR,PERS,N1-3,OUT,TRA_WEB,HU	172762 	: 	: 	56284 
NR,PERS,N1-3,OUT,TRA_WEB,IE	1540496 	: 	: 	1034726 
NR,PERS,N1-3,OUT,TRA_WEB,IT	1493997 	: 	: 	1204115 
NR,PERS,N1-3,OUT,TRA_WEB,LT	79362 	: 	: 	34476 
NR,PERS,N1-3,OUT,TRA_WEB,LU	: 	: 	: 	144159 
NR,PERS,N1-3,OUT,TRA_WEB,LV	: 	: 	: 	81808 u
NR,PERS,N1-3,OUT,TRA_WEB,MT	78135 	: 	: 	29819 
NR,PERS,N1-3,OUT,TRA_WEB,NL	1370202 	: 	: 	983279 
NR,PERS,N1-3,OUT,TRA_WEB,PL	474688 	: 	: 	219641 
NR,PERS,N1-3,OUT,TRA_WEB,PT	183721 	: 	: 	152543 
NR,PERS,N1-3,OUT,TRA_WEB,RO	29885 u	: 	: 	: u
NR,PERS,N1-3,OUT,TRA_WEB,SE	: 	: 	: 	1318597 
NR,PERS,N1-3,OUT,TRA_WEB,SI	54521 	: 	: 	38421 u
NR,PERS,N1-3,OUT,TRA_WEB,SK	: c	: 	: 	: u
NR,PERS,N1-3,WORLD,ACC_TO_TA,AT	1892283 	: 	: 	1430605 
NR,PERS,N1-3,WORLD,ACC_TO_TA,BE	397051 b	: 	: 	550559 
NR,PERS,N1-3,WORLD,ACC_TO_TA,BG	261930 	: 	: 	106570 
NR,PERS,N1-3,WORLD,ACC_TO_TA,CH	: 	: 	635952 	449211 
NR,PERS,N1-3,WORLD,ACC_TO_TA,CY	214107 	: 	: 	172954 
NR,PERS,N1-3,WORLD,ACC_TO_TA,CZ	340092 	: 	: 	353011 
NR,PERS,N1-3,WORLD,ACC_TO_TA,DE	5660900 	: 	: 	5889940 
NR,PERS,N1-3,WORLD,ACC_TO_TA,DK	: 	: 	: 	255004 
NR,PERS,N1-3,WORLD,ACC_TO_TA,EA	: 	: 	: 	41359674 e
NR,PERS,N1-3,WORLD,ACC_TO_TA,EE	305235 	: 	: 	62697 
NR,PERS,N1-3,WORLD,ACC_TO_TA,EL	: 	: 	: 	156578 
NR,PERS,N1-3,WORLD,ACC_TO_TA,ES	10881274 	: 	: 	1767412 
NR,PERS,N1-3,WORLD,ACC_TO_TA,EU27	: 	: 	: 	52604124 e
NR,PERS,N1-3,WORLD,ACC_TO_TA,EU28	: 	: 	: 	52870281 e
NR,PERS,N1-3,WORLD,ACC_TO_TA,FI	2221624 	: 	: 	1549118 
NR,PERS,N1-3,WORLD,ACC_TO_TA,FR	886376 	: 	: 	: 
NR,PERS,N1-3,WORLD,ACC_TO_TA,HR	: 	: 	: 	288658 
NR,PERS,N1-3,WORLD,ACC_TO_TA,HU	826988 	: 	: 	582962 
NR,PERS,N1-3,WORLD,ACC_TO_TA,IE	551313 	: 	: 	297456 
NR,PERS,N1-3,WORLD,ACC_TO_TA,IT	1996587 	: 	: 	1427957 
NR,PERS,N1-3,WORLD,ACC_TO_TA,LT	53010 	: 	: 	278001 
NR,PERS,N1-3,WORLD,ACC_TO_TA,LU	: 	: 	: 	21781 
NR,PERS,N1-3,WORLD,ACC_TO_TA,LV	: 	: 	: 	83910 u
NR,PERS,N1-3,WORLD,ACC_TO_TA,MT	87120 	: 	: 	26861 
NR,PERS,N1-3,WORLD,ACC_TO_TA,NL	3954290 	: 	: 	3933786 
NR,PERS,N1-3,WORLD,ACC_TO_TA,PL	122156 	: 	: 	304968 
NR,PERS,N1-3,WORLD,ACC_TO_TA,PT	169897 	: 	: 	718419 
NR,PERS,N1-3,WORLD,ACC_TO_TA,RO	212215 	: 	: 	150379 
NR,PERS,N1-3,WORLD,ACC_TO_TA,SE	: 	: 	: 	2461290 
NR,PERS,N1-3,WORLD,ACC_TO_TA,SI	194028 	: 	: 	211480 
NR,PERS,N1-3,WORLD,ACC_TO_TA,SK	297071 u	: 	: 	283202 u
NR,PERS,N1-3,WORLD,ACC_WEB,AT	4220011 	: 	: 	3458234 
NR,PERS,N1-3,WORLD,ACC_WEB,BE	3150449 b	: 	: 	2163045 
NR,PERS,N1-3,WORLD,ACC_WEB,BG	148738 	: 	: 	85740 
NR,PERS,N1-3,WORLD,ACC_WEB,CH	: 	: 	2843380 	2650017 
NR,PERS,N1-3,WORLD,ACC_WEB,CY	334708 	: 	: 	190001 
NR,PERS,N1-3,WORLD,ACC_WEB,CZ	1626685 	: 	: 	1268791 
NR,PERS,N1-3,WORLD,ACC_WEB,DE	33355652 	: 	: 	28200759 
NR,PERS,N1-3,WORLD,ACC_WEB,DK	: 	: 	: 	2007633 
NR,PERS,N1-3,WORLD,ACC_WEB,EA	: 	: 	: 	74118264 e
NR,PERS,N1-3,WORLD,ACC_WEB,EE	826712 	: 	: 	480999 
NR,PERS,N1-3,WORLD,ACC_WEB,EL	: 	: 	: 	173968 
NR,PERS,N1-3,WORLD,ACC_WEB,ES	14292076 	: 	: 	1308013 
NR,PERS,N1-3,WORLD,ACC_WEB,EU27	: 	: 	: 	95859628 e
NR,PERS,N1-3,WORLD,ACC_WEB,EU28	: 	: 	: 	96179086 e
NR,PERS,N1-3,WORLD,ACC_WEB,FI	6257983 	: 	: 	4616992 
NR,PERS,N1-3,WORLD,ACC_WEB,FR	17423243 	: 	: 	: 
NR,PERS,N1-3,WORLD,ACC_WEB,HR	: 	: 	: 	381288 
NR,PERS,N1-3,WORLD,ACC_WEB,HU	2813800 	: 	: 	1786924 
NR,PERS,N1-3,WORLD,ACC_WEB,IE	3273353 	: 	: 	2192660 
NR,PERS,N1-3,WORLD,ACC_WEB,IT	8436266 	: 	: 	4928793 
NR,PERS,N1-3,WORLD,ACC_WEB,LT	189340 	: 	: 	136872 
NR,PERS,N1-3,WORLD,ACC_WEB,LU	: 	: 	: 	269233 
NR,PERS,N1-3,WORLD,ACC_WEB,LV	: 	: 	: 	244961 
NR,PERS,N1-3,WORLD,ACC_WEB,MT	136048 	: 	: 	53092 
NR,PERS,N1-3,WORLD,ACC_WEB,NL	6453974 	: 	: 	6500321 
NR,PERS,N1-3,WORLD,ACC_WEB,PL	3060113 	: 	: 	1309684 
NR,PERS,N1-3,WORLD,ACC_WEB,PT	1022812 	: 	: 	154877 
NR,PERS,N1-3,WORLD,ACC_WEB,RO	129231 	: 	: 	42906 u
NR,PERS,N1-3,WORLD,ACC_WEB,SE	: 	: 	: 	2706063 
NR,PERS,N1-3,WORLD,ACC_WEB,SI	481786 	: 	: 	334113 
NR,PERS,N1-3,WORLD,ACC_WEB,SK	977499 	: 	: 	472077 
NR,PERS,N1-3,WORLD,DIRECT,AT	5292649 	: 	: 	5214428 
NR,PERS,N1-3,WORLD,DIRECT,BE	4186838 b	: 	: 	2861589 
NR,PERS,N1-3,WORLD,DIRECT,BG	1229030 	: 	: 	800448 
NR,PERS,N1-3,WORLD,DIRECT,CH	: 	: 	894744 	763533 
NR,PERS,N1-3,WORLD,DIRECT,CY	45226 u	: 	: 	313612 
NR,PERS,N1-3,WORLD,DIRECT,CZ	3482749 	: 	: 	2003264 
NR,PERS,N1-3,WORLD,DIRECT,DE	75629387 	: 	: 	74304009 
NR,PERS,N1-3,WORLD,DIRECT,DK	: 	: 	: 	7430261 
NR,PERS,N1-3,WORLD,DIRECT,EA	: 	: 	: 	202033858 e
NR,PERS,N1-3,WORLD,DIRECT,EE	1033619 	: 	: 	279806 
NR,PERS,N1-3,WORLD,DIRECT,EL	: 	: 	: 	70486 
NR,PERS,N1-3,WORLD,DIRECT,ES	21164703 	: 	: 	18793681 
NR,PERS,N1-3,WORLD,DIRECT,EU27	: 	: 	: 	252308931 e
NR,PERS,N1-3,WORLD,DIRECT,EU28	: 	: 	: 	252313985 e
NR,PERS,N1-3,WORLD,DIRECT,FI	5983190 	: 	: 	5247395 
NR,PERS,N1-3,WORLD,DIRECT,FR	: u	: 	: 	: 
NR,PERS,N1-3,WORLD,DIRECT,HR	: 	: 	: 	272936 
NR,PERS,N1-3,WORLD,DIRECT,HU	3539065 	: 	: 	2234221 
NR,PERS,N1-3,WORLD,DIRECT,IE	4778355 	: 	: 	3606442 
NR,PERS,N1-3,WORLD,DIRECT,IT	15153045 	: 	: 	12116116 
NR,PERS,N1-3,WORLD,DIRECT,LT	89823 	: 	: 	178170 
NR,PERS,N1-3,WORLD,DIRECT,LU	: 	: 	: 	442751 
NR,PERS,N1-3,WORLD,DIRECT,LV	: 	: 	: 	93425 u
NR,PERS,N1-3,WORLD,DIRECT,MT	126520 	: 	: 	68531 
NR,PERS,N1-3,WORLD,DIRECT,NL	6609149 	: 	: 	6763595 
NR,PERS,N1-3,WORLD,DIRECT,PL	5637918 	: 	: 	2762110 
NR,PERS,N1-3,WORLD,DIRECT,PT	1880985 	: 	: 	678802 
NR,PERS,N1-3,WORLD,DIRECT,RO	534808 	: 	: 	362708 
NR,PERS,N1-3,WORLD,DIRECT,SE	: 	: 	: 	2427032 
NR,PERS,N1-3,WORLD,DIRECT,SI	924365 	: 	: 	840870 
NR,PERS,N1-3,WORLD,DIRECT,SK	1987927 	: 	: 	971227 
NR,PERS,N1-3,WORLD,NBOOK,AT	2374734 	: 	: 	2508380 
NR,PERS,N1-3,WORLD,NBOOK,BE	1061528 b	: 	: 	858066 
NR,PERS,N1-3,WORLD,NBOOK,BG	1424337 	: 	: 	1115988 
NR,PERS,N1-3,WORLD,NBOOK,CH	: 	: 	6761033 	6177612 
NR,PERS,N1-3,WORLD,NBOOK,CY	1123502 	: 	: 	36283 
NR,PERS,N1-3,WORLD,NBOOK,CZ	17448259 	: 	: 	17333761 
NR,PERS,N1-3,WORLD,NBOOK,DE	11070734 	: 	: 	12505739 
NR,PERS,N1-3,WORLD,NBOOK,DK	: 	: 	: 	13063748 
NR,PERS,N1-3,WORLD,NBOOK,EA	: 	: 	: 	128322380 e
NR,PERS,N1-3,WORLD,NBOOK,EE	1574112 	: 	: 	2175603 
NR,PERS,N1-3,WORLD,NBOOK,EL	: 	: 	: 	748032 
NR,PERS,N1-3,WORLD,NBOOK,ES	65672413 	: 	: 	62035212 
NR,PERS,N1-3,WORLD,NBOOK,EU27	: 	: 	: 	247038251 e
NR,PERS,N1-3,WORLD,NBOOK,EU28	: 	: 	: 	250384095 e
NR,PERS,N1-3,WORLD,NBOOK,FI	16493923 	: 	: 	16575122 
NR,PERS,N1-3,WORLD,NBOOK,FR	2782703 	: 	: 	: 
NR,PERS,N1-3,WORLD,NBOOK,HR	: 	: 	: 	3187841 
NR,PERS,N1-3,WORLD,NBOOK,HU	7619630 	: 	: 	8211331 
NR,PERS,N1-3,WORLD,NBOOK,IE	2463728 	: 	: 	1954512 
NR,PERS,N1-3,WORLD,NBOOK,IT	6367944 	: 	: 	8383835 
NR,PERS,N1-3,WORLD,NBOOK,LT	2072066 	: 	: 	1829699 
NR,PERS,N1-3,WORLD,NBOOK,LU	: 	: 	: 	157860 
NR,PERS,N1-3,WORLD,NBOOK,LV	: 	: 	: 	2937893 
